"","reference_period_qq","CSDuid","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"217","1988-2","5915015","June 30, 1988","2410","VANCOUVER","RICHMOND CY",158,110,1.43636363636364,0.427272727272727,1988,2,"1535606.75",1.02890925687843
"218","1988-2","5915022","June 30, 1988","2410","VANCOUVER","VANCOUVER CY",395,264,1.49621212121212,0.496212121212121,1988,2,"1535606.75",2.57227314219607
"219","1988-2","5915025","June 30, 1988","2410","VANCOUVER","BURNABY CY",167,86,1.94186046511628,0.627906976744186,1988,2,"1535606.75",1.08751801201707
"220","1988-2","5915029","June 30, 1988","2410","VANCOUVER","NEW WESTMINSTER CY",64,14,4.57142857142857,1.42857142857143,1988,2,"1535606.75",0.416773369874807
"221","1988-2","5915034","June 30, 1988","2410","VANCOUVER","COQUITLAM CY",172,167,1.02994011976048,0.107784431137725,1988,2,"1535606.75",1.12007843153854
"222","1988-2","5915039","June 30, 1988","2410","VANCOUVER","PORT COQUITLAM CY",61,52,1.17307692307692,0.192307692307692,1988,2,"1535606.75",0.397237118161925
"223","1988-2","5915043","June 30, 1988","2410","VANCOUVER","PORT MOODY CY",14,17,0.823529411764706,0.117647058823529,1988,2,"1535606.75",0.091169174660114
"224","1988-2","5915046","June 30, 1988","2410","VANCOUVER","NORTH VANCOUVER DM",27,60,0.45,0.05,1988,2,"1535606.75",0.175826265415934
"225","1988-2","5915051","June 30, 1988","2410","VANCOUVER","NORTH VANCOUVER CY",70,48,1.45833333333333,0.0625,1988,2,"1535606.75",0.45584587330057
"226","1988-2","5915055","June 30, 1988","2410","VANCOUVER","WEST VANCOUVER DM",63,70,0.9,0.0285714285714286,1988,2,"1535606.75",0.410261285970513
"227","1988-2","5915063","June 30, 1988","2410",NA,NA,0,5,0,0,1988,2,"1535606.75",0
"228","1988-2","5915065","June 30, 1988","2410","VANCOUVER","LIONS BAY VL",1,4,0.25,0,1988,2,"1535606.75",0.00651208390429386
"229","1988-2","5917005","June 30, 1988","2440","VICTORIA","NORTH SAANICH DM",10,20,0.5,0,1988,2,"279357.102",0.357964767260508
"230","1988-2","5917010","June 30, 1988","2440","VICTORIA","SIDNEY T",10,12,0.833333333333333,0.0833333333333333,1988,2,"279357.102",0.357964767260508
"231","1988-2","5917015","June 30, 1988","2440","VICTORIA","CENTRAL SAANICH DM",11,11,1,0.272727272727273,1988,2,"279357.102",0.393761243986559
"232","1988-2","5917021","June 30, 1988","2440","VICTORIA","SAANICH DM",69,105,0.657142857142857,0.114285714285714,1988,2,"279357.102",2.46995689409751
"233","1988-2","5917030","June 30, 1988","2440","VICTORIA","OAK BAY DM",12,6,2,0,1988,2,"279357.102",0.42955772071261
"234","1988-2","5917040","June 30, 1988","2440","VICTORIA","ESQUIMALT DM",5,5,1,0,1988,2,"279357.102",0.178982383630254
"235","1988-2","5917041","June 30, 1988","2440","VICTORIA","COLWOOD CY",28,34,0.823529411764706,0.0588235294117647,1988,2,"279357.102",1.00230134832942
"236","1988-2","5917045","June 30, 1988","2440",NA,NA,8,14,0.571428571428571,0,1988,2,"279357.102",0.286371813808406
"237","1988-2","5917051","June 30, 1988","2440",NA,NA,3,7,0.428571428571429,0,1988,2,"279357.102",0.107389430178152
"238","1988-2","5917055","June 30, 1988","2440",NA,NA,26,12,2.16666666666667,1.58333333333333,1988,2,"279357.102",0.930708394877321
"239","1988-3","1209001","September 30, 1988","0580",NA,NA,16,32,0.5,0,1988,3,"325561.151",0.491459129900914
"240","1988-3","1209008","September 30, 1988","0580","HALIFAX","EAST HANTS MD",36,44,0.818181818181818,0,1988,3,"325561.151",1.10578304227706
"241","1988-3","1209012","September 30, 1988","0580",NA,NA,31,91,0.340659340659341,0,1988,3,"325561.151",0.95220206418302
"242","1988-3","1209018","September 30, 1988","0580",NA,NA,61,76,0.802631578947368,0,1988,3,"325561.151",1.87368793274723
"243","1988-3","1209021","September 30, 1988","0580",NA,NA,192,56,3.42857142857143,0,1988,3,"325561.151",5.89750955881096
"244","1988-3","1209022","September 30, 1988","0580",NA,NA,91,67,1.35820895522388,0,1988,3,"325561.151",2.79517380131145
"245","1988-3","1209024","September 30, 1988","0580",NA,NA,59,67,0.880597014925373,0,1988,3,"325561.151",1.81225554150962
"246","1988-3","1209026","September 30, 1988","0580",NA,NA,17,42,0.404761904761905,0,1988,3,"325561.151",0.522175325519721
"247","1988-3","2415780","September 30, 1988","1400",NA,NA,0,1,0,0,1988,3,"644355.468",0
"248","1988-3","2416300","September 30, 1988","1400",NA,NA,0,1,0,0,1988,3,"644355.468",0
"249","1988-3","2416400","September 30, 1988","1400",NA,NA,0,1,0,0,1988,3,"644355.468",0
"250","1988-3","2416500","September 30, 1988","1400",NA,NA,0,1,0,0,1988,3,"644355.468",0
"251","1988-3","2416700","September 30, 1988","1400",NA,NA,1,3,0.333333333333333,0,1988,3,"644355.468",0.0155193840925084
"252","1988-3","2417320","September 30, 1988","1400",NA,NA,0,1,0,0,1988,3,"644355.468",0
"253","1988-3","2417360","September 30, 1988","1400",NA,NA,0,2,0,0,1988,3,"644355.468",0
"254","1988-3","2417400","September 30, 1988","1400",NA,NA,2,8,0.25,0,1988,3,"644355.468",0.0310387681850168
"255","1988-3","2417460","September 30, 1988","1400",NA,NA,0,3,0,0,1988,3,"644355.468",0
"256","1988-3","2420110","September 30, 1988","1400",NA,NA,28,101,0.277227722772277,0,1988,3,"644355.468",0.434542754590235
"257","1988-3","2420140","September 30, 1988","1400",NA,NA,170,54,3.14814814814815,0,1988,3,"644355.468",2.63829529572643
"258","1988-3","2420150","September 30, 1988","1400",NA,NA,0,9,0,0,1988,3,"644355.468",0
"259","1988-3","2420170","September 30, 1988","1400",NA,NA,9,25,0.36,0,1988,3,"644355.468",0.139674456832576
"260","1988-3","2420200","September 30, 1988","1400",NA,NA,5,10,0.5,0,1988,3,"644355.468",0.0775969204625419
"261","1988-3","2420230","September 30, 1988","1400",NA,NA,303,119,2.54621848739496,0,1988,3,"644355.468",4.70237338003004
"262","1988-3","2420260","September 30, 1988","1400",NA,NA,1,1,1,0,1988,3,"644355.468",0.0155193840925084
"263","1988-3","2420290","September 30, 1988","1400",NA,NA,18,16,1.125,0,1988,3,"644355.468",0.279348913665151
"264","1988-3","2420320","September 30, 1988","1400",NA,NA,17,6,2.83333333333333,0,1988,3,"644355.468",0.263829529572643
"265","1988-3","2420350","September 30, 1988","1400",NA,NA,35,48,0.729166666666667,0,1988,3,"644355.468",0.543178443237794
"266","1988-3","2420400","September 30, 1988","1400",NA,NA,233,42,5.54761904761905,0,1988,3,"644355.468",3.61601649355446
"267","1988-3","2420430","September 30, 1988","1400",NA,NA,21,32,0.65625,0,1988,3,"644355.468",0.325907065942676
"268","1988-3","2420470","September 30, 1988","1400",NA,NA,0,4,0,0,1988,3,"644355.468",0
"269","1988-3","2420530","September 30, 1988","1400",NA,NA,0,4,0,0,1988,3,"644355.468",0
"270","1988-3","2420560","September 30, 1988","1400",NA,NA,12,15,0.8,0,1988,3,"644355.468",0.186232609110101
"271","1988-3","2421170","September 30, 1988","1400",NA,NA,3,3,1,0,1988,3,"644355.468",0.0465581522775252
"272","1988-3","2421220","September 30, 1988","1400",NA,NA,9,16,0.5625,0,1988,3,"644355.468",0.139674456832576
"273","1988-3","2421260","September 30, 1988","1400",NA,NA,11,14,0.785714285714286,0,1988,3,"644355.468",0.170713225017592
"274","1988-3","2421300","September 30, 1988","1400",NA,NA,24,31,0.774193548387097,0,1988,3,"644355.468",0.372465218220201
"275","1988-3","2421340","September 30, 1988","1400",NA,NA,7,9,0.777777777777778,0,1988,3,"644355.468",0.108635688647559
"276","1988-3","2421380","September 30, 1988","1400",NA,NA,0,2,0,0,1988,3,"644355.468",0
"277","1988-3","2421420","September 30, 1988","1400",NA,NA,14,27,0.518518518518518,0,1988,3,"644355.468",0.217271377295118
"278","1988-3","2421460","September 30, 1988","1400",NA,NA,22,13,1.69230769230769,0,1988,3,"644355.468",0.341426450035185
"279","1988-3","2421500","September 30, 1988","1400",NA,NA,12,14,0.857142857142857,0,1988,3,"644355.468",0.186232609110101
"280","1988-3","2421550","September 30, 1988","1400",NA,NA,7,11,0.636363636363636,0,1988,3,"644355.468",0.108635688647559
"281","1988-3","2421600","September 30, 1988","1400",NA,NA,17,9,1.88888888888889,0,1988,3,"644355.468",0.263829529572643
"282","1988-3","2421650","September 30, 1988","1400",NA,NA,9,13,0.692307692307692,0,1988,3,"644355.468",0.139674456832576
"283","1988-3","2421700","September 30, 1988","1400",NA,NA,4,7,0.571428571428571,0,1988,3,"644355.468",0.0620775363700336
"284","1988-3","2421780","September 30, 1988","1400",NA,NA,4,16,0.25,0,1988,3,"644355.468",0.0620775363700336
"285","1988-3","2429110","September 30, 1988","1400",NA,NA,13,18,0.722222222222222,0,1988,3,"644355.468",0.201751993202609
"286","1988-3","2429130","September 30, 1988","1400",NA,NA,3,14,0.214285714285714,0,1988,3,"644355.468",0.0465581522775252
"287","1988-3","2429140","September 30, 1988","1400",NA,NA,12,1,12,0,1988,3,"644355.468",0.186232609110101
"288","1988-3","2429160","September 30, 1988","1400",NA,NA,1,4,0.25,0,1988,3,"644355.468",0.0155193840925084
"289","1988-3","2452440","September 30, 1988","1060",NA,NA,3,4,0.75,0,1988,3,"3338762.6300000004",0.00898536473675578
"290","1988-3","2452480","September 30, 1988","1060",NA,NA,1,2,0.5,0,1988,3,"3338762.6300000004",0.00299512157891859
"291","1988-3","2452550","September 30, 1988","1060",NA,NA,1,6,0.166666666666667,0,1988,3,"3338762.6300000004",0.00299512157891859
"292","1988-3","2452700","September 30, 1988","1060",NA,NA,8,8,1,0,1988,3,"3338762.6300000004",0.0239609726313488
"293","1988-3","2452780","September 30, 1988","1060",NA,NA,4,5,0.8,0,1988,3,"3338762.6300000004",0.0119804863156744
"294","1988-3","2456120","September 30, 1988","1060",NA,NA,38,56,0.678571428571429,0,1988,3,"3338762.6300000004",0.113814619998907
"295","1988-3","2456200","September 30, 1988","1060",NA,NA,5,9,0.555555555555556,0,1988,3,"3338762.6300000004",0.014975607894593
"296","1988-3","2456280","September 30, 1988","1060",NA,NA,4,5,0.8,0,1988,3,"3338762.6300000004",0.0119804863156744
"297","1988-3","2456310","September 30, 1988","1060",NA,NA,34,24,1.41666666666667,0,1988,3,"3338762.6300000004",0.101834133683232
"298","1988-3","2456400","September 30, 1988","1060",NA,NA,72,100,0.72,0,1988,3,"3338762.6300000004",0.215648753682139
"299","1988-3","2456450","September 30, 1988","1060",NA,NA,14,2,7,0,1988,3,"3338762.6300000004",0.0419317021048603
"300","1988-3","2456580","September 30, 1988","1060",NA,NA,78,10,7.8,0,1988,3,"3338762.6300000004",0.23361948315565
"301","1988-3","2456650","September 30, 1988","1060",NA,NA,187,110,1.7,0,1988,3,"3338762.6300000004",0.560087735257777
"302","1988-3","2456750","September 30, 1988","1060",NA,NA,49,51,0.96078431372549,0,1988,3,"3338762.6300000004",0.146760957367011
"303","1988-3","2457150","September 30, 1988","1060",NA,NA,17,17,1,0,1988,3,"3338762.6300000004",0.0509170668416161
"304","1988-3","2457280","September 30, 1988","1060",NA,NA,22,58,0.379310344827586,0,1988,3,"3338762.6300000004",0.0658926747362091
"305","1988-3","2457320","September 30, 1988","1060",NA,NA,29,35,0.828571428571429,0,1988,3,"3338762.6300000004",0.0868585257886392
"306","1988-3","2457400","September 30, 1988","1060",NA,NA,5,19,0.263157894736842,0,1988,3,"3338762.6300000004",0.014975607894593
"307","1988-3","2462110","September 30, 1988","1060",NA,NA,6,11,0.545454545454545,0,1988,3,"3338762.6300000004",0.0179707294735116
"308","1988-3","2462200","September 30, 1988","1060",NA,NA,34,54,0.62962962962963,0.111111111111111,1988,3,"3338762.6300000004",0.101834133683232
"309","1988-3","2462240","September 30, 1988","1060",NA,NA,10,61,0.163934426229508,0,1988,3,"3338762.6300000004",0.0299512157891859
"310","1988-3","2462280","September 30, 1988","1060",NA,NA,39,79,0.493670886075949,0,1988,3,"3338762.6300000004",0.116809741577825
"311","1988-3","2462310","September 30, 1988","1060",NA,NA,51,81,0.62962962962963,0,1988,3,"3338762.6300000004",0.152751200524848
"312","1988-3","2462510","September 30, 1988","1060",NA,NA,20,57,0.350877192982456,0,1988,3,"3338762.6300000004",0.0599024315783719
"313","1988-3","2463110","September 30, 1988","1060",NA,NA,26,60,0.433333333333333,0,1988,3,"3338762.6300000004",0.0778731610518835
"314","1988-3","2463130","September 30, 1988","1060",NA,NA,41,59,0.694915254237288,0,1988,3,"3338762.6300000004",0.122799984735662
"315","1988-3","2463150","September 30, 1988","1060",NA,NA,74,66,1.12121212121212,0,1988,3,"3338762.6300000004",0.221638996839976
"316","1988-3","2463170","September 30, 1988","1060",NA,NA,24,32,0.75,0,1988,3,"3338762.6300000004",0.0718829178940463
"317","1988-3","2463190","September 30, 1988","1060",NA,NA,44,68,0.647058823529412,0,1988,3,"3338762.6300000004",0.131785349472418
"318","1988-3","2463200","September 30, 1988","1060",NA,NA,4,25,0.16,0,1988,3,"3338762.6300000004",0.0119804863156744
"319","1988-3","2463220","September 30, 1988","1060",NA,NA,29,58,0.5,0,1988,3,"3338762.6300000004",0.0868585257886392
"320","1988-3","2463250","September 30, 1988","1060",NA,NA,5,12,0.416666666666667,0,1988,3,"3338762.6300000004",0.014975607894593
"321","1988-3","2464500","September 30, 1988","1060",NA,NA,472,406,1.16256157635468,0.00492610837438424,1988,3,"3338762.6300000004",1.41369738524958
"322","1988-3","2465180","September 30, 1988","1060",NA,NA,64,11,5.81818181818182,3.09090909090909,1988,3,"3338762.6300000004",0.19168778105079
"323","1988-3","2465200","September 30, 1988","1060",NA,NA,3,2,1.5,0,1988,3,"3338762.6300000004",0.00898536473675578
"324","1988-3","2465220","September 30, 1988","1060",NA,NA,5,4,1.25,0,1988,3,"3338762.6300000004",0.014975607894593
"325","1988-3","2465260","September 30, 1988","1060",NA,NA,693,217,3.19354838709677,1.05069124423963,1988,3,"3338762.6300000004",2.07561925419059
"326","1988-3","2465280","September 30, 1988","1060",NA,NA,7,2,3.5,3,1988,3,"3338762.6300000004",0.0209658510524302
"327","1988-3","2465300","September 30, 1988","1060",NA,NA,2,1,2,0,1988,3,"3338762.6300000004",0.00599024315783719
"328","1988-3","2465320","September 30, 1988","1060",NA,NA,56,21,2.66666666666667,2.95238095238095,1988,3,"3338762.6300000004",0.167726808419441
"329","1988-3","2465340","September 30, 1988","1060",NA,NA,44,18,2.44444444444444,0.5,1988,3,"3338762.6300000004",0.131785349472418
"330","1988-3","2465420","September 30, 1988","1060",NA,NA,85,31,2.74193548387097,0.774193548387097,1988,3,"3338762.6300000004",0.254585334208081
"331","1988-3","2465440","September 30, 1988","1060",NA,NA,12,9,1.33333333333333,2.22222222222222,1988,3,"3338762.6300000004",0.0359414589470231
"332","1988-3","2465460","September 30, 1988","1060",NA,NA,5,1,5,0,1988,3,"3338762.6300000004",0.014975607894593
"333","1988-3","2465480","September 30, 1988","1060",NA,NA,171,12,14.25,4.75,1988,3,"3338762.6300000004",0.51216578999508
"334","1988-3","2465500","September 30, 1988","1060",NA,NA,58,16,3.625,0.5625,1988,3,"3338762.6300000004",0.173717051577278
"335","1988-3","2465540","September 30, 1988","1060",NA,NA,21,15,1.4,0,1988,3,"3338762.6300000004",0.0628975531572905
"336","1988-3","2465580","September 30, 1988","1060",NA,NA,55,50,1.1,0.18,1988,3,"3338762.6300000004",0.164731686840523
"337","1988-3","2465600","September 30, 1988","1060",NA,NA,35,53,0.660377358490566,0,1988,3,"3338762.6300000004",0.104829255262151
"338","1988-3","2465620","September 30, 1988","1060",NA,NA,23,7,3.28571428571429,0.142857142857143,1988,3,"3338762.6300000004",0.0688877963151277
"339","1988-3","2465640","September 30, 1988","1060",NA,NA,4,3,1.33333333333333,1,1988,3,"3338762.6300000004",0.0119804863156744
"340","1988-3","2465700","September 30, 1988","1060",NA,NA,215,111,1.93693693693694,0.486486486486487,1988,3,"3338762.6300000004",0.643951139467498
"341","1988-3","2465720","September 30, 1988","1060",NA,NA,7,14,0.5,0,1988,3,"3338762.6300000004",0.0209658510524302
"342","1988-3","2465740","September 30, 1988","1060",NA,NA,5,2,2.5,3,1988,3,"3338762.6300000004",0.014975607894593
"343","1988-3","2466300","September 30, 1988","1060",NA,NA,94,46,2.04347826086957,0,1988,3,"3338762.6300000004",0.281541428418348
"344","1988-3","2466380","September 30, 1988","1060",NA,NA,284,146,1.94520547945205,0.404109589041096,1988,3,"3338762.6300000004",0.850614528412881
"345","1988-3","2466420","September 30, 1988","1060",NA,NA,52,47,1.1063829787234,0,1988,3,"3338762.6300000004",0.155746322103767
"346","1988-3","2466500","September 30, 1988","1060",NA,NA,10,16,0.625,0,1988,3,"3338762.6300000004",0.0299512157891859
"347","1988-3","2466600","September 30, 1988","1060",NA,NA,3,9,0.333333333333333,0,1988,3,"3338762.6300000004",0.00898536473675578
"348","1988-3","2466700","September 30, 1988","1060",NA,NA,69,89,0.775280898876405,0,1988,3,"3338762.6300000004",0.206663388945383
"349","1988-3","2466780","September 30, 1988","1060",NA,NA,0,2,0,0,1988,3,"3338762.6300000004",0
"350","1988-3","2469480","September 30, 1988","1060",NA,NA,7,13,0.538461538461538,0,1988,3,"3338762.6300000004",0.0209658510524302
"351","1988-3","2469540","September 30, 1988","1060",NA,NA,2,2,1,0,1988,3,"3338762.6300000004",0.00599024315783719
"352","1988-3","2469600","September 30, 1988","1060",NA,NA,39,64,0.609375,0,1988,3,"3338762.6300000004",0.116809741577825
"353","1988-3","2470110","September 30, 1988","1060",NA,NA,1,3,0.333333333333333,0,1988,3,"3338762.6300000004",0.00299512157891859
"354","1988-3","2470180","September 30, 1988","1060",NA,NA,8,7,1.14285714285714,0,1988,3,"3338762.6300000004",0.0239609726313488
"355","1988-3","2470460","September 30, 1988","1060",NA,NA,3,4,0.75,0,1988,3,"3338762.6300000004",0.00898536473675578
"356","1988-3","2472150","September 30, 1988","1060",NA,NA,2,3,0.666666666666667,0,1988,3,"3338762.6300000004",0.00599024315783719
"357","1988-3","2472180","September 30, 1988","1060",NA,NA,4,16,0.25,0,1988,3,"3338762.6300000004",0.0119804863156744
"358","1988-3","2472200","September 30, 1988","1060",NA,NA,1,1,1,0,1988,3,"3338762.6300000004",0.00299512157891859
"359","1988-3","2472210","September 30, 1988","1060",NA,NA,0,2,0,0,1988,3,"3338762.6300000004",0
"360","1988-3","2472230","September 30, 1988","1060",NA,NA,1,6,0.166666666666667,0,1988,3,"3338762.6300000004",0.00299512157891859
"361","1988-3","2472260","September 30, 1988","1060",NA,NA,8,30,0.266666666666667,0,1988,3,"3338762.6300000004",0.0239609726313488
"362","1988-3","2472360","September 30, 1988","1060",NA,NA,5,5,1,0,1988,3,"3338762.6300000004",0.014975607894593
"363","1988-3","2472400","September 30, 1988","1060",NA,NA,14,74,0.189189189189189,0,1988,3,"3338762.6300000004",0.0419317021048603
"364","1988-3","2473120","September 30, 1988","1060",NA,NA,25,72,0.347222222222222,0,1988,3,"3338762.6300000004",0.0748780394729649
"365","1988-3","2473180","September 30, 1988","1060",NA,NA,9,28,0.321428571428571,0,1988,3,"3338762.6300000004",0.0269560942102674
"366","1988-3","2473200","September 30, 1988","1060",NA,NA,6,23,0.260869565217391,0,1988,3,"3338762.6300000004",0.0179707294735116
"367","1988-3","2473240","September 30, 1988","1060",NA,NA,0,10,0,0,1988,3,"3338762.6300000004",0
"368","1988-3","2473300","September 30, 1988","1060",NA,NA,5,26,0.192307692307692,0,1988,3,"3338762.6300000004",0.014975607894593
"369","1988-3","2473380","September 30, 1988","1060",NA,NA,4,8,0.5,0,1988,3,"3338762.6300000004",0.0119804863156744
"370","1988-3","2473420","September 30, 1988","1060",NA,NA,0,2,0,0,1988,3,"3338762.6300000004",0
"371","1988-3","2473580","September 30, 1988","1060",NA,NA,0,1,0,0,1988,3,"3338762.6300000004",0
"372","1988-3","2473650","September 30, 1988","1060",NA,NA,4,8,0.5,0,1988,3,"3338762.6300000004",0.0119804863156744
"373","1988-3","3503016","September 30, 1988","1265",NA,NA,0,12,0,0,1988,3,"690767.356122307",0
"374","1988-3","3503021","September 30, 1988","1265",NA,NA,9,27,0.333333333333333,0,1988,3,"690767.356122307",0.13028988588173
"375","1988-3","3506001","September 30, 1988","1265",NA,NA,8,32,0.25,0,1988,3,"690767.356122307",0.115813231894871
"376","1988-3","3506004","September 30, 1988","1265",NA,NA,10,130,0.0769230769230769,0,1988,3,"690767.356122307",0.144766539868589
"377","1988-3","3506006","September 30, 1988","1265",NA,NA,40,84,0.476190476190476,0,1988,3,"690767.356122307",0.579066159474357
