"","reference_period_qq","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","ref_yy","ref_qq","population","comp_per_10kpop"
"2094","2021-2","1265",5,3,"June 30, 2021","OTTAWA",104,NA,NA,8,13,3,19.5714285714286,4.5,NA,NA,85,19,NA,104,113.379134615385,1220.40166708654,345606.923076923,264900,507990,2021,2,"1117977.28084362",0.930251462011125
"2095","2021-2","1400",5,1,"June 30, 2021","QUÉBEC",4,NA,NA,2,2,1.5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2,"838680.406",0.0476939722376202
"2096","2021-2","1700",1,1,"June 30, 2021","SASKATOON",230,NA,NA,230,1,0,6.70175438596491,0.866071428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2,"341536.406",6.73427476425456
"2097","2021-2","2270",1,1,"June 30, 2021","TORONTO",1427,NA,NA,1427,1,0,10.5824411134904,1.87019579405366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2,"6560799.91",2.17503965915034
"2098","2021-2","2410",1,3,"June 30, 2021","VANCOUVER",30,NA,NA,30,1,0,6.66666666666667,2.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2,"2774950.03",0.108110054868267
"2099","2021-2","2410",2,1,"June 30, 2021","VANCOUVER",110,NA,NA,55,2,0,12.2909090909091,2.83636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2,"2774950.03",0.39640353451698
"2100","2021-2","2410",4,3,"June 30, 2021","VANCOUVER",637,NA,NA,117,5.44444444444444,0,12.8974358974359,8.08547008547009,NA,NA,21,455,142,618,142.790938511327,1536.98738304207,805785.226537217,544000,2795000,2021,2,"2774950.03",2.29553683170288
"2101","2021-2","2440",4,3,"June 30, 2021","VICTORIA",76,NA,NA,17,4.47058823529412,0,12.4117647058824,1.88235294117647,NA,NA,30,46,NA,76,40.2948684210526,433.729934197368,609926.776315789,474900,849900,2021,2,"415761.71900000004",1.82797012151087
"2102","2021-2","2440",5,2,"June 30, 2021","VICTORIA",590,527,63,71,8.30985915492958,0.591549295774648,12.4714285714286,0.633802816901408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2,"415761.71900000004",14.1908206801502
"2103","2021-3","0140",5,1,"September 30, 2021","CALGARY",2,NA,NA,1,2,3,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"1578630.6600000001",0.012669207881722
"2104","2021-3","0340",5,3,"September 30, 2021","EDMONTON",97,NA,NA,3,32.3333333333333,3.33333333333333,14.6666666666667,0,NA,4,NA,1,1,6,99.0666666666666,1066.34369333333,280633.333333333,205000,449900,2021,3,"1495374.3099999998",0.64866702170375
"2105","2021-3","0580",1,3,"September 30, 2021","HALIFAX",1,NA,NA,1,1,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"467593.766",0.0213860849462223
"2106","2021-3","0610",5,2,"September 30, 2021","HAMILTON",50,NA,NA,1,50,6,21,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"817080.8829999999",0.611934522521438
"2107","2021-3","1060",4,2,"September 30, 2021","MONTRÉAL",12,NA,NA,2,6,0,5.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"4342538.48",0.0276336065996127
"2108","2021-3","1060",5,1,"September 30, 2021","MONTRÉAL",4,NA,NA,2,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"4342538.48",0.00921120219987089
"2109","2021-3","1490",2,1,"September 30, 2021","REGINA",28,NA,NA,14,2,0,7.14285714285714,0.272727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"265487.305",1.05466436521324
"2110","2021-3","1490",2,2,"September 30, 2021","REGINA",2,NA,NA,1,2,0,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"265487.305",0.0753331689438032
"2111","2021-3","1490",5,2,"September 30, 2021","REGINA",108,102,6,20,5.4,1.35,6.8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"265487.305",4.06799112296537
"2112","2021-3","1700",5,3,"September 30, 2021","SASKATOON",30,NA,NA,2,15,3,10,-4.5,NA,NA,20,10,NA,30,94.6626666666667,1018.93947773333,236933.333333333,209000,264000,2021,3,"342480.38300000003",0.875962580315148
"2113","2021-3","2270",4,1,"September 30, 2021","TORONTO",654,NA,NA,113,5.78761061946903,0,13.3425925925926,3.03225806451613,NA,NA,1,228,8,237,88.277805907173,950.213475004219,726737.759493671,529990,1740990,2021,3,"6599562.0200000005",0.9909748526009
"2114","2021-3","2410",1,3,"September 30, 2021","VANCOUVER",7,NA,NA,7,1,0,9.57142857142857,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"2793307.6999999997",0.025059895836037
"2115","2021-3","2440",1,1,"September 30, 2021","VICTORIA",176,NA,NA,176,1,0,10.4057142857143,0.681818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"418233.883",4.20817172290175
"2116","2021-3","2440",4,2,"September 30, 2021","VICTORIA",29,NA,NA,7,4.14285714285714,0,9.57142857142857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"418233.883",0.693391931614493
"2117","2021-3","2680",1,1,"September 30, 2021","WINNIPEG",440,NA,NA,440,1,0,6.67667436489607,0.885441527446301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,3,"863956.242",5.09285052425144
"2118","2021-3","2680",4,3,"September 30, 2021","WINNIPEG",56,NA,NA,7,8,0,12.1428571428571,4.71428571428571,NA,NA,4,34,NA,38,131.498157894737,1415.43302176316,348321.973684211,304900,557445,2021,3,"863956.242",0.648180975813819
"2119","2021-3","2680",5,3,"September 30, 2021","WINNIPEG",56,NA,NA,1,56,4,53,-17,NA,4,2,50,NA,56,89.4785714285714,963.138395,276757.142857143,179900,358900,2021,3,"863956.242",0.648180975813819
"2120","2021-4","0140",1,2,"December 31, 2021","CALGARY",4,NA,NA,4,1,0,4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"1588913.3099999998",0.0251744382454698
"2121","2021-4","0140",4,1,"December 31, 2021","CALGARY",238,NA,NA,52,4.57692307692308,0,7.8695652173913,6.28846153846154,NA,9,37,125,12,183,134.358633879781,1446.22289921858,469632.338797814,265000,815000,2021,4,"1588913.3099999998",1.49787907560545
"2122","2021-4","0140",4,3,"December 31, 2021","CALGARY",115,NA,NA,17,6.76470588235294,0,10.9411764705882,23.5294117647059,NA,9,75,30,NA,114,107.586052631579,1158.04551192105,360214.385964912,197000,720000,2021,4,"1588913.3099999998",0.723765099557257
"2123","2021-4","0140",5,3,"December 31, 2021","CALGARY",485,NA,NA,11,44.0909090909091,3.72727272727273,11,17.2727272727273,NA,102,357,25,NA,484,76.4126239669422,822.497843117769,273044.179752066,144377,590000,2021,4,"1588913.3099999998",3.05240063726321
"2124","2021-4","0340",1,1,"December 31, 2021","EDMONTON",1159,NA,NA,1159,1,0,7.32108486439195,0.42560553633218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"1501723.1300000001",7.71780081725185
"2125","2021-4","0340",1,2,"December 31, 2021","EDMONTON",10,NA,NA,10,1,0,5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"1501723.1300000001",0.0665901709857795
"2126","2021-4","0340",4,3,"December 31, 2021","EDMONTON",116,NA,NA,25,4.64,0,8.32,16.85,NA,3,16,78,NA,97,129.155154639175,1390.21316902062,303515.443298969,210000,372000,2021,4,"1501723.1300000001",0.772445983435042
"2127","2021-4","0580",5,3,"December 31, 2021","HALIFAX",20,NA,NA,1,20,3,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"472079.625",0.42365734382203
"2128","2021-4","0610",4,1,"December 31, 2021","HAMILTON",120,NA,NA,18,6.66666666666667,0,9.72222222222222,0.777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"818995.875",1.46520884491634
"2129","2021-4","1060",5,1,"December 31, 2021","MONTRÉAL",4,NA,NA,2,2,2.5,7.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"4342217.13",0.00921188388384438
"2130","2021-4","1265",1,1,"December 31, 2021","OTTAWA",657,NA,NA,657,1,0,10.0482866043614,1.44664634146341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"1122589",5.85254264917971
"2131","2021-4","1265",2,1,"December 31, 2021","OTTAWA",66,NA,NA,33,2,0,11.0606060606061,1.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"1122589",0.587926658821706
"2132","2021-4","1265",5,3,"December 31, 2021","OTTAWA",144,NA,NA,11,13.0909090909091,2.90909090909091,14,2.72727272727273,NA,13,102,29,NA,144,89.0122222222222,958.118658777777,453360.555555556,309000,731900,2021,4,"1122589",1.28274907379281
"2133","2021-4","1400",5,1,"December 31, 2021","QUÉBEC",4,NA,NA,2,2,2,8.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"843605.0310000001",0.0474155541161063
"2134","2021-4","1490",1,1,"December 31, 2021","REGINA",120,NA,NA,120,1,0,9.63025210084034,0.412280701754386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"266264.406",4.50679840398945
"2135","2021-4","2270",2,1,"December 31, 2021","TORONTO",222,NA,NA,111,2,0,11.7117117117117,1.6036036036036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"6598811.91",0.336424197306754
"2136","2021-4","2270",2,2,"December 31, 2021","TORONTO",2,NA,NA,1,2,0,11,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"6598811.91",0.00303084862438517
"2137","2021-4","2410",1,1,"December 31, 2021","VANCOUVER",769,NA,NA,769,1,0,14.6626984126984,1.78803641092328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"2809072.9099999997",2.73755799382224
"2138","2021-4","2410",2,3,"December 31, 2021","VANCOUVER",42,NA,NA,21,2,0,14.2380952380952,7.19047619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"2809072.9099999997",0.14951552111903
"2139","2021-4","2440",2,1,"December 31, 2021","VICTORIA",10,NA,NA,5,2,0,10.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"420180.28099999996",0.237993081831463
"2140","2021-4","2440",4,3,"December 31, 2021","VICTORIA",69,NA,NA,16,4.3125,0,10.5,1.8125,NA,NA,16,53,NA,69,63.2426086956522,680.73711573913,668427.333333333,499900,959900,2021,4,"420180.28099999996",1.64215226463709
"2141","2021-4","2680",5,2,"December 31, 2021","WINNIPEG",213,193,20,24,8.875,0.708333333333333,9.04166666666667,1.04166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,4,"866983.344",2.45679460250392
"2142","2022-1","0140",1,2,"March 31, 2022","CALGARY",9,NA,NA,9,1,0,6.11111111111111,1.77777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,"1600910.47",0.0562180094930605
"2143","2022-1","0140",4,1,"March 31, 2022","CALGARY",249,NA,NA,54,4.61111111111111,0,8.80769230769231,4.48148148148148,NA,NA,48,129,15,192,121.381041666667,1306.53339439583,441359.265625,297000,810000,2022,1,"1600910.47",1.55536492930801
"2144","2022-1","0140",4,3,"March 31, 2022","CALGARY",148,NA,NA,22,6.72727272727273,0,10.45,21.8636363636364,NA,8,72,50,NA,130,115.072307692308,1238.62681276923,344676,197000,550000,2022,1,"1600910.47",0.924473933885884
"2145","2022-1","0140",5,2,"March 31, 2022","CALGARY",836,793,43,34,24.5882352941176,2.32352941176471,10.46875,2.61764705882353,NA,NA,NA,12,NA,12,146.695,1579.0103105,542450,532900,552000,2022,1,"1600910.47",5.2220284373554
"2146","2022-1","1265",5,2,"March 31, 2022","OTTAWA",466,NA,NA,11,42.3636363636364,5.63636363636364,17.1818181818182,1.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,"1126520.8399622699",4.13663008680432
"2147","2022-1","1265",5,3,"March 31, 2022","OTTAWA",178,NA,NA,15,11.8666666666667,3,16.7692307692308,4.86666666666667,NA,NA,148,30,NA,178,106.520505617978,1146.57607042135,423106.483146067,314900,492900,2022,1,"1126520.8399622699",1.58008617049607
"2148","2022-1","2270",5,2,"March 31, 2022","TORONTO",678,NA,NA,4,169.5,16,13.5,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,"6637990.8",1.02139340114783
"2149","2022-1","2410",5,3,"March 31, 2022","VANCOUVER",3047,NA,NA,37,82.3513513513514,10.1081081081081,23.9459459459459,6.89189189189189,84,798,1632,478,1,2993,73.9073337788173,795.531150061811,937281.74574006,269900,8888900,2022,1,"2828213.67",10.7735848685011
"2150","2022-1","2440",5,2,"March 31, 2022","VICTORIA",141,87,54,55,2.56363636363636,0.109090909090909,10.9636363636364,0.509090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,"422299.148",3.33886536754273
"2151","2022-1","2680",2,2,"March 31, 2022","WINNIPEG",2,NA,NA,1,2,0,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,"870380.9770000001",0.0229784433811218
"2152","2022-2","0140",2,3,"June 30, 2022","CALGARY",6,NA,NA,3,2,0,6,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"1616219.31",0.0371236747567383
"2153","2022-2","0340",1,2,"June 30, 2022","EDMONTON",35,NA,NA,35,1,0,8.32352941176471,1.51428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"1523359.63",0.229755333610882
"2154","2022-2","0340",1,3,"June 30, 2022","EDMONTON",3,NA,NA,3,1,0,6.33333333333333,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"1523359.63",0.0196933143095042
"2155","2022-2","0340",4,3,"June 30, 2022","EDMONTON",114,NA,NA,24,4.75,0,10.4347826086957,9.14285714285714,NA,2,13,80,NA,95,130.050315789474,1399.84859412632,316925.905263158,216000,362758,2022,2,"1523359.63",0.748345943761159
"2156","2022-2","0340",5,2,"June 30, 2022","EDMONTON",831,631,200,168,4.94642857142857,0.351190476190476,8.54545454545454,0.616766467065868,NA,NA,NA,38,NA,38,130.377105263158,1403.36612334211,413206.631578947,350000,545000,2022,2,"1523359.63",5.45504806373266
"2157","2022-2","0580",1,1,"June 30, 2022","HALIFAX",231,NA,NA,231,1,0,7.31336405529954,0.874458874458874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"484272.25",4.77004412290814
"2158","2022-2","0580",2,1,"June 30, 2022","HALIFAX",42,NA,NA,21,2,0,9.28571428571429,3.0952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"484272.25",0.867280749619661
"2159","2022-2","0610",2,1,"June 30, 2022","HAMILTON",58,NA,NA,29,2,0,11.9310344827586,2.68965517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"824641.438",0.703335987343386
"2160","2022-2","1060",5,2,"June 30, 2022","MONTRÉAL",3561,3511,50,206,17.2864077669903,2.5873786407767,8.66145833333333,4.61165048543689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"4378170.38",8.1335345382333
"2161","2022-2","1265",4,1,"June 30, 2022","OTTAWA",702,NA,NA,136,5.16176470588235,0,10.3358208955224,0.805970149253731,NA,1,68,564,38,671,155.882935916542,1677.90833391207,688475.111773472,310000,5464900,2022,2,"1131543.53138545",6.20391509940831
"2162","2022-2","1265",4,2,"June 30, 2022","OTTAWA",24,NA,NA,5,4.8,0,12.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"1131543.53138545",0.212099661518233
"2163","2022-2","1490",1,2,"June 30, 2022","REGINA",1,NA,NA,1,1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"269415.96900000004",0.0371173246972602
"2164","2022-2","2270",5,3,"June 30, 2022","TORONTO",2813,NA,NA,32,87.90625,8.5625,20.75,3.3125,51,968,1060,242,NA,2321,128.88141749246,1387.26668974709,812200.02455838,381088,2549900,2022,2,"6696539.91",4.20067682386141
"2165","2022-2","2410",1,3,"June 30, 2022","VANCOUVER",4,NA,NA,4,1,0,11.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2,"2852748.0300000003",0.0140215678284072
"2166","2022-3","0140",1,2,"September 30, 2022","CALGARY",17,NA,NA,17,1,0,8.46666666666667,2.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"1626855.8",0.104496046914545
"2167","2022-3","0140",4,2,"September 30, 2022","CALGARY",41,NA,NA,6,6.83333333333333,0,7,1.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"1626855.8",0.252019877852727
"2168","2022-3","0140",5,2,"September 30, 2022","CALGARY",1777,1646,131,127,13.992125984252,1.35433070866142,8.80952380952381,1.34920634920635,NA,NA,NA,1,4,5,123.728,1331.7958192,675000,625000,7e+05,2022,3,"1626855.8",10.9229103157145
"2169","2022-3","0580",1,1,"September 30, 2022","HALIFAX",188,NA,NA,188,1,0,8.66666666666667,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"488722.24",3.846765803005
"2170","2022-3","0580",4,1,"September 30, 2022","HALIFAX",3,NA,NA,1,3,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"488722.24",0.0613845606862499
"2171","2022-3","0610",5,2,"September 30, 2022","HAMILTON",197,NA,NA,2,98.5,5.5,25.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"827531.873",2.38057295951427
"2172","2022-3","1060",4,2,"September 30, 2022","MONTRÉAL",13,NA,NA,3,4.33333333333333,0,6,20.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"4387156.699999999",0.0296319481818372
"2173","2022-3","1060",5,4,"September 30, 2022","MONTRÉAL",86,NA,NA,2,43,4,13,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"4387156.699999999",0.196026734126
"2174","2022-3","1490",4,3,"September 30, 2022","REGINA",16,NA,NA,4,4,0,7,0,NA,NA,NA,9,NA,9,133.512222222222,1437.11220877778,382122.222222222,299900,454900,2022,3,"270398.455",0.591719357272215
"2175","2022-3","1700",4,3,"September 30, 2022","SASKATOON",19,NA,NA,5,3.8,0,10.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"351027.478",0.541268168185967
"2176","2022-3","2270",5,3,"September 30, 2022","TORONTO",5120,NA,NA,22,232.727272727273,14.5909090909091,27.3333333333333,4.57142857142857,114,2327,1953,355,3,4752,69.466593013468,747.731460537669,654399.343434343,273880,4995000,2022,3,"6735822.83",7.60115004390637
"2177","2022-3","2410",1,1,"September 30, 2022","VANCOUVER",541,NA,NA,541,1,0,13.6,1.51201478743068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"2868081.42",1.88627838884713
"2178","2022-3","2410",4,3,"September 30, 2022","VANCOUVER",701,NA,NA,138,5.07971014492754,0,12.5507246376812,5.23188405797101,NA,NA,11,425,259,695,140.123582733813,1508.27623218849,923464.237410072,559000,2298000,2022,3,"2868081.42",2.44414260736015
"2179","2022-3","2440",1,3,"September 30, 2022","VICTORIA",2,NA,NA,2,1,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"426637.709",0.0468781816002111
"2180","2022-3","2440",2,1,"September 30, 2022","VICTORIA",16,NA,NA,8,2,0,7.75,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"426637.709",0.375025452801689
"2181","2022-3","2440",2,3,"September 30, 2022","VICTORIA",6,NA,NA,3,2,0,13,1.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,3,"426637.709",0.140634544800633
"2182","2022-4","0340",4,1,"December 31, 2022","EDMONTON",191,NA,NA,50,3.82,0,8.12244897959184,1.98,NA,NA,12,119,NA,131,125.477557251908,1350.62787850382,386463.534351145,276000,540000,2022,4,"1540893.02",1.23954095138934
"2183","2022-4","0580",4,1,"December 31, 2022","HALIFAX",33,NA,NA,8,4.125,0,12.375,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"492852.508",0.669571514080639
"2184","2022-4","0610",5,3,"December 31, 2022","HAMILTON",558,NA,NA,2,279,19,29,0,36,322,194,NA,NA,552,59.2399094202901,637.65246100906,387530.797101449,235000,651000,2022,4,"830395.7810000001",6.71968731979865
"2185","2022-4","1060",4,2,"December 31, 2022","MONTRÉAL",22,NA,NA,5,4.4,0,8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"4395660.53",0.0500493608408837
"2186","2022-4","1265",2,2,"December 31, 2022","OTTAWA",10,NA,NA,5,2,0,14.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"1143407",0.0874579218073704
"2187","2022-4","1400",2,1,"December 31, 2022","QUÉBEC",184,NA,NA,92,2,0,6.30769230769231,1.28260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"856792.8829999999",2.14754351548459
"2188","2022-4","1400",5,2,"December 31, 2022","QUÉBEC",1224,1215,9,40,30.6,3.1,9.71052631578947,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"856792.8829999999",14.2858329508323
"2189","2022-4","1490",2,1,"December 31, 2022","REGINA",10,NA,NA,5,2,0,7.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"271377.622",0.368490221349202
"2190","2022-4","1490",5,3,"December 31, 2022","REGINA",4,NA,NA,1,4,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"271377.622",0.147396088539681
"2191","2022-4","2270",2,2,"December 31, 2022","TORONTO",2,NA,NA,1,2,0,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"6774890.2299999995",0.00295207735048425
"2192","2022-4","2410",4,2,"December 31, 2022","VANCOUVER",18,NA,NA,3,6,0,15,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"2884163.23",0.0624097825420235
"2193","2022-4","2410",4,3,"December 31, 2022","VANCOUVER",346,NA,NA,71,4.87323943661972,0,14.2394366197183,3.59154929577465,NA,NA,21,185,140,346,135.492630057803,1458.42912067919,1002376.05491329,650000,1725000,2022,4,"2884163.23",1.19965470886334
"2194","2022-4","2440",1,1,"December 31, 2022","VICTORIA",138,NA,NA,138,1,0,12.1641791044776,0.934782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"428216.572",3.22266836510942
"2195","2022-4","2440",1,3,"December 31, 2022","VICTORIA",8,NA,NA,8,1,0,7.625,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"428216.572",0.186821354499097
"2196","2022-4","2440",2,1,"December 31, 2022","VICTORIA",14,NA,NA,7,2,0,14.7142857142857,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"428216.572",0.326937370373419
"2197","2022-4","2440",4,3,"December 31, 2022","VICTORIA",93,NA,NA,19,4.89473684210526,0,11.5263157894737,0.736842105263158,NA,NA,28,55,10,93,152.167419354839,1637.91488519355,819708.064516129,649900,1079000,2022,4,"428216.572",2.171798246052
"2198","2022-4","2680",1,3,"December 31, 2022","WINNIPEG",4,NA,NA,4,1,0,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,4,"879594.176",0.0454755171093811
"2199","2023-1","0140",2,2,"March 31, 2023","CALGARY",2,NA,NA,1,2,0,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"1645636",0.0121533559061664
"2200","2023-1","0340",4,2,"March 31, 2023","EDMONTON",81,NA,NA,15,5.4,0,9.4,4.61538461538461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"1548437",0.52310814066055
"2201","2023-1","0340",4,3,"March 31, 2023","EDMONTON",71,NA,NA,12,5.91666666666667,0,10.0833333333333,19.1,NA,NA,3,46,NA,49,131.364081632653,1413.98983828571,341994.775510204,265000,450000,2023,1,"1548437",0.458526888727149
"2202","2023-1","0340",5,3,"March 31, 2023","EDMONTON",4,NA,NA,1,4,3,10,0,NA,1,2,1,NA,4,92.95,1000.504505,264498,214998,314998,2023,1,"1548437",0.0258325007733605
"2203","2023-1","0580",2,2,"March 31, 2023","HALIFAX",2,NA,NA,1,2,0,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"496354",0.0402938225540642
"2204","2023-1","1060",5,1,"March 31, 2023","MONTRÉAL",12,NA,NA,6,2,2,10.1666666666667,1.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"4424935",0.0271190424266119
"2205","2023-1","1060",5,2,"March 31, 2023","MONTRÉAL",3144,3100,44,166,18.9397590361446,2.66265060240964,9.68518518518519,5.07228915662651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"4424935",7.10518911577232
"2206","2023-1","1060",5,3,"March 31, 2023","MONTRÉAL",940,NA,NA,19,49.4736842105263,5.10526315789474,17.3529411764706,10.3157894736842,88,442,290,87,7,914,57.7016739606127,621.095048344639,456521.712253829,157845,2256421,2023,1,"4424935",2.1243249900846
"2207","2023-1","1265",2,2,"March 31, 2023","OTTAWA",30,NA,NA,15,2,0,14.1333333333333,1.46666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"1151113.12688176",0.260617304237219
"2208","2023-1","1265",4,3,"March 31, 2023","OTTAWA",19,NA,NA,3,6.33333333333333,0,11.6666666666667,0.333333333333333,NA,NA,12,NA,NA,12,101.91,1096.949049,429900,429900,429900,2023,1,"1151113.12688176",0.165057626016905
"2209","2023-1","1265",5,2,"March 31, 2023","OTTAWA",969,963,6,19,51,5.31578947368421,17.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"1151113.12688176",8.41793892686217
"2210","2023-1","1490",1,1,"March 31, 2023","REGINA",69,NA,NA,69,1,0,8.78260869565217,0.470588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,"272675.1",2.53048408160481
"2211","2023-1","2410",5,3,"March 31, 2023","VANCOUVER",2440,NA,NA,24,101.666666666667,11.4583333333333,26.5,6.95833333333333,NA,1036,1156,242,1,2435,64.9524271047229,699.141430112526,749634.46036961,112900,6e+06,2023,1,"2901925",8.40821179044944
