"reference_period_qq","metcode","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","ref_qq","ref_yy","population","comp_per_10kpop"
"2000-4","1265","December 31, 2000",NA,1504,NA,NA,1129,1.33215234720992,0,4.45349867139061,"4","2000",819884.9878,18.3440363267986
"2000-4","2440","December 31, 2000","VICTORIA",294,NA,NA,196,1.5,0.0306122448979592,5.76530612244898,"4","2000",325388.316,9.03535823333005
"2000-4","1700","December 31, 2000","SASKATOON",491,NA,NA,201,2.44278606965174,0.054726368159204,4.70149253731343,"4","2000",232228.601,21.1429599061315
"2000-4","1400","December 31, 2000",NA,456,NA,NA,277,1.64620938628159,0,3.71119133574007,"4","2000",704721.981,6.47063682266496
"2000-4","1060","December 31, 2000","MONTRÉAL",2286,NA,NA,1504,1.51994680851064,0,3.37566489361702,"4","2000",3627104.42,6.30254808048785
"2000-4","2680","December 31, 2000","WINNIPEG",383,NA,NA,379,1.01055408970976,0,4.65171503957784,"4","2000",695482.826,5.50696560262726
"2000-4","2270","December 31, 2000","TORONTO",7456,NA,NA,4557,1.63616414307659,0.0283080974325214,5.99429449199034,"4","2000",4867120.12,15.3191205808991
"2000-4","0340","December 31, 2000","EDMONTON",1655,NA,NA,1313,1.26047220106626,0.00913937547600914,4.14394516374714,NA,NA,NA,NA
"2001-1","2410","March 31, 2001","VANCOUVER",1736,NA,NA,921,1.88490770901194,0.176981541802389,5.3213897937025,"1","2001",2078307.19,8.35295190409268
"2001-1","0610","March 31, 2001","HAMILTON",684,NA,NA,493,1.38742393509128,0,3.78296146044625,NA,NA,NA,NA
"2001-1","2440","March 31, 2001","VICTORIA",290,NA,NA,166,1.74698795180723,0.102409638554217,5.77710843373494,"1","2001",326192.292,8.89046145823703
"2001-1","1265","March 31, 2001","OTTAWA",992,NA,NA,734,1.35149863760218,0,4.70844686648501,"1","2001",825256.7953,12.0205008386436
"2001-1","1060","March 31, 2001","MONTRÉAL",1598,NA,NA,1029,1.55296404275996,0.0174927113702624,4.1622934888241,"1","2001",3636310.13,4.39456466272309
"2001-1","1400","March 31, 2001","QUÉBEC",299,NA,NA,247,1.21052631578947,0,5.24696356275304,"1","2001",705853.046,4.23600920466949
"2001-1","0580","March 31, 2001","HALIFAX",332,NA,NA,192,1.72916666666667,0.0677083333333333,2.3125,NA,NA,NA,NA
"2001-1","0340","March 31, 2001","EDMONTON",1590,NA,NA,947,1.67898627243928,0,4.13833157338965,NA,NA,NA,NA
"2001-1","1700","March 31, 2001","SASKATOON",206,NA,NA,122,1.68852459016393,0,4.68032786885246,"1","2001",232495.87,8.86037244446536
"2001-1","0140","March 31, 2001","CALGARY",2784,NA,NA,1545,1.80194174757282,0.0414239482200647,4.71715210355987,NA,NA,NA,NA
"2001-1","1490","March 31, 2001","REGINA",100,NA,NA,71,1.40845070422535,0.028169014084507,5.38028169014085,"1","2001",197845.793,5.05444156702387
"2001-1","2270","March 31, 2001","TORONTO",8407,NA,NA,5447,1.54341839544704,0.0374518083348632,6.24417110335965,"1","2001",4897904.58,17.1644830206145
"2001-1","2680","March 31, 2001","WINNIPEG",210,NA,NA,206,1.01941747572816,0,4.36893203883495,"1","2001",696429.217,3.01538182020299
"2001-2","1700","June 30, 2001","SASKATOON",222,NA,NA,138,1.60869565217391,0,5.21014492753623,"2","2001",232849.764,9.53404444936436
"2001-2","2680","June 30, 2001","WINNIPEG",593,NA,NA,327,1.81345565749235,0.0489296636085627,4.67889908256881,"2","2001",697423.122,8.50272928003095
"2001-2","0610","June 30, 2001","HAMILTON",962,NA,NA,478,2.01255230125523,0.0292887029288703,3.54393305439331,NA,NA,NA,NA
"2001-2","1400","June 30, 2001","QUÉBEC",710,NA,NA,385,1.84415584415584,0,3.39480519480519,"2","2001",707016.467,10.0421989181194
"2001-2","1060","June 30, 2001","MONTRÉAL",3226,NA,NA,2330,1.38454935622318,0.0300429184549356,3.64077253218884,"2","2001",3645771.72,8.84860668127625
"2001-2","0140","June 30, 2001","CALGARY",2817,NA,NA,1786,1.57726763717805,0.0386338185890258,4.20044792833147,NA,NA,NA,NA
"2001-2","0340","June 30, 2001","EDMONTON",1761,NA,NA,1092,1.61263736263736,0.0210622710622711,4.00641025641026,NA,NA,NA,NA
"2001-2","1265","June 30, 2001","OTTAWA",1648,NA,NA,968,1.70247933884298,0,4.69731404958678,"2","2001",830662.7033,19.8395810170956
"2001-2","2270","June 30, 2001","TORONTO",7509,NA,NA,4627,1.62286578776745,0.0315539226280527,6.01275124270586,"2","2001",4928441.22,15.2360546972294
"2001-2","2440","June 30, 2001","VICTORIA",208,NA,NA,120,1.73333333333333,0.075,4.23333333333333,"2","2001",326911.139,6.36258527734046
"2001-2","2410","June 30, 2001","VANCOUVER",2215,NA,NA,906,2.44481236203091,0.288079470198675,5.75827814569536,"2","2001",2084815.62,10.6244407359151
"2001-2","1490","June 30, 2001","REGINA",176,NA,NA,118,1.49152542372881,0.0254237288135593,3.96610169491525,"2","2001",197752.787,8.90000098961943
"2001-2","0580","June 30, 2001","HALIFAX",549,NA,NA,282,1.9468085106383,0.0283687943262411,2.40070921985816,NA,NA,NA,NA
"2001-3","2440","September 30, 2001","VICTORIA",148,NA,NA,124,1.19354838709677,0.0483870967741935,4.90322580645161,"3","2001",327330.624,4.52142235246526
"2001-3","1265","September 30, 2001","OTTAWA",1932,NA,NA,1299,1.48729792147806,0,4.76674364896074,"3","2001",835780.7566,23.1161101131292
"2001-3","1060","September 30, 2001","MONTRÉAL",5215,NA,NA,2804,1.85984308131241,0.0299572039942939,3.61055634807418,"3","2001",3657427.55,14.2586556499253
"2001-3","0580","September 30, 2001","HALIFAX",823,NA,NA,444,1.8536036036036,0.0518018018018018,2.18918918918919,NA,NA,NA,NA
"2001-3","1700","September 30, 2001","SASKATOON",250,NA,NA,182,1.37362637362637,0,3.7967032967033,"3","2001",233528.215,10.7053445340641
"2001-3","1490","September 30, 2001","REGINA",101,NA,NA,89,1.13483146067416,0,4.32584269662921,"3","2001",197737.538,5.10778079981961
"2001-3","0610","September 30, 2001","HAMILTON",711,NA,NA,467,1.52248394004283,0,3.86081370449679,NA,NA,NA,NA
"2001-3","2680","September 30, 2001","WINNIPEG",402,NA,NA,401,1.00249376558603,0,3.82543640897756,"3","2001",698560.974,5.75468734959706
"2001-3","0140","September 30, 2001","CALGARY",2967,NA,NA,2085,1.42302158273381,0.0115107913669065,3.99328537170264,NA,NA,NA,NA
"2001-3","2410","September 30, 2001","VANCOUVER",2332,NA,NA,991,2.3531786074672,0.162462159434914,5.39051463168517,"3","2001",2090172.33,11.1569747935569
"2001-3","2270","September 30, 2001","TORONTO",11581,NA,NA,7018,1.65018523795953,0.0276432031917925,6.40225135366201,"3","2001",4964466.97,23.3277813509151
"2001-3","0340","September 30, 2001","EDMONTON",1921,NA,NA,1300,1.47769230769231,0,3.84461538461538,NA,NA,NA,NA
"2001-3","1400","September 30, 2001","QUÉBEC",870,NA,NA,513,1.69590643274854,0,3.03118908382066,"3","2001",708439.823,12.2805067100244
"2001-4","0140","December 31, 2001","CALGARY",2512,NA,NA,1975,1.27189873417722,0.00607594936708861,4.40506329113924,NA,NA,NA,NA
"2001-4","1700","December 31, 2001","SASKATOON",254,NA,NA,176,1.44318181818182,0,4.22159090909091,"4","2001",233960.185,10.8565480917191
"2001-4","1060","December 31, 2001","MONTRÉAL",3587,NA,NA,1715,2.09154518950437,0,4.0069970845481,"4","2001",3666625.51,9.78283708062676
"2001-4","2680","December 31, 2001","WINNIPEG",337,NA,NA,332,1.01506024096386,0,3.99096385542169,"4","2001",699611.33,4.81696029708381
"2001-4","0580","December 31, 2001","HALIFAX",559,NA,NA,345,1.62028985507246,0.0492753623188406,2.61159420289855,NA,NA,NA,NA
"2001-4","2270","December 31, 2001","TORONTO",9641,NA,NA,6303,1.52958908456291,0.02855782960495,4.6844359828653,"4","2001",4992213.18,19.3120759318215
"2001-4","2440","December 31, 2001","VICTORIA",382,NA,NA,205,1.86341463414634,0.0634146341463415,4.90243902439024,"4","2001",327964.903,11.6475877908192
"2001-4","1490","December 31, 2001","REGINA",149,NA,NA,140,1.06428571428571,0,3.44285714285714,"4","2001",197793.239,7.53311896570944
"2001-4","0610","December 31, 2001","HAMILTON",927,NA,NA,638,1.45297805642633,0,3.61442006269592,NA,NA,NA,NA
"2001-4","1400","December 31, 2001",NA,592,NA,NA,524,1.12977099236641,0,3.27862595419847,"4","2001",709576.926,8.34299958620695
"2001-4","0340","December 31, 2001","EDMONTON",2221,NA,NA,1516,1.46503957783641,0.00329815303430079,3.89511873350923,NA,NA,NA,NA
"2001-4","1265","December 31, 2001","OTTAWA",1891,NA,NA,1259,1.50198570293884,0,5.03177124702145,"4","2001",840289,22.5041622584611
"2001-4","2410","December 31, 2001","VANCOUVER",1721,NA,NA,1068,1.61142322097378,0.101123595505618,4.81086142322097,"4","2001",2095687.76,8.21210121492526
"2002-1","0340","March 31, 2002","EDMONTON",1606,NA,NA,989,1.62386248736097,0,4.31142568250758,NA,NA,NA,NA
"2002-1","1060","March 31, 2002","MONTRÉAL",2076,NA,NA,1289,1.61055081458495,0,4.02249806051202,"1","2002",3675303.98,5.64851237148553
"2002-1","0580","March 31, 2002","HALIFAX",764,NA,NA,262,2.91603053435115,0.0305343511450382,2.9618320610687,NA,NA,NA,NA
"2002-1","1265","March 31, 2002","OTTAWA",1314,NA,NA,852,1.54225352112676,0.00704225352112676,4.87206572769953,"1","2002",843366.93,15.5804069765932
"2002-1","2270","March 31, 2002","TORONTO",10133,NA,NA,4785,2.11765935214211,0.0612330198537095,5.02006269592477,"1","2002",5017416.77,20.1956513969239
"2002-1","2440","March 31, 2002","VICTORIA",261,NA,NA,210,1.24285714285714,0.0523809523809524,6.37142857142857,"1","2002",328599.744,7.94279377162266
"2002-1","0610","March 31, 2002","HAMILTON",708,NA,NA,455,1.55604395604396,0.00879120879120879,3.65934065934066,NA,NA,NA,NA
"2002-1","1700","March 31, 2002","SASKATOON",179,NA,NA,110,1.62727272727273,0,4.18181818181818,"1","2002",234383.605,7.63705294148027
"2002-1","0140","March 31, 2002","CALGARY",2954,NA,NA,1865,1.58391420911528,0.0428954423592493,4.73780160857909,NA,NA,NA,NA
"2002-1","2680","March 31, 2002","WINNIPEG",131,NA,NA,131,1,0,4.3206106870229,"1","2002",700670.625,1.86963739203424
"2002-1","1400","March 31, 2002","QUÉBEC",554,NA,NA,334,1.65868263473054,0,3.95808383233533,"1","2002",710655.356,7.79562125751431
"2002-1","1490","March 31, 2002","REGINA",77,NA,NA,77,1,0,3.75324675324675,"1","2002",197922.726,3.89040720872044
"2002-1","2410","March 31, 2002","VANCOUVER",2791,NA,NA,1117,2.49865711727842,0.203222918531782,5.41271262309758,"1","2002",2100815.9,13.2853145294645
"2002-2","1700","June 30, 2002","SASKATOON",205,NA,NA,126,1.62698412698413,0.0317460317460317,4.67460317460317,"2","2002",234798.477,8.73089138478526
"2002-2","2680","June 30, 2002","WINNIPEG",450,NA,NA,360,1.25,0.0166666666666667,4.66944444444444,"2","2002",701738.859,6.41264188563341
"2002-2","0610","June 30, 2002","HAMILTON",869,NA,NA,526,1.65209125475285,0,3.51901140684411,NA,NA,NA,NA
"2002-2","2410","June 30, 2002","VANCOUVER",2321,NA,NA,1083,2.14312096029548,0.181902123730379,4.84210526315789,"2","2002",2105556.74,11.0232127964407
"2002-2","0140","June 30, 2002","CALGARY",3049,NA,NA,2173,1.40312931431201,0.0165669581224114,4.24022089277497,NA,NA,NA,NA
"2002-2","2440","June 30, 2002","VICTORIA",500,NA,NA,218,2.29357798165138,0.160550458715596,4.05504587155963,"2","2002",329235.148,15.1867139045555
"2002-2","1265","June 30, 2002","OTTAWA",1319,NA,NA,800,1.64875,0,4.78875,"2","2002",846402.6879,15.5835989045894
"2002-2","1490","June 30, 2002","REGINA",198,NA,NA,101,1.96039603960396,0,4.21782178217822,"2","2002",198126,9.99364041064777
"2002-2","0580","June 30, 2002","HALIFAX",564,NA,NA,350,1.61142857142857,0.04,2.41428571428571,NA,NA,NA,NA
"2002-2","1400","June 30, 2002","QUÉBEC",963,NA,NA,691,1.39363241678726,0,2.94211287988423,"2","2002",711675.111,13.5314553665767
"2002-2","0340","June 30, 2002","EDMONTON",1996,NA,NA,1319,1.51326762699014,0,4.37983320697498,NA,NA,NA,NA
"2002-2","2270","June 30, 2002","TORONTO",9289,NA,NA,5242,1.77203357497138,0.0326211369706219,4.94982830980542,"2","2002",5040077.75,18.4302712393673
"2002-2","1060","June 30, 2002","MONTRÉAL",3832,NA,NA,2662,1.43951915852742,0.127347858752817,3.71487603305785,"2","2002",3683462.96,10.4032537902865
"2002-3","0140","September 30, 2002","CALGARY",3427,NA,NA,2579,1.32880961613028,0.013183404420318,4.64482357502908,NA,NA,NA,NA
"2002-3","1400","September 30, 2002","QUÉBEC",1527,NA,NA,990,1.54242424242424,0.00303030303030303,2.6989898989899,"3","2002",712223.061,21.4399123479098
"2002-3","2680","September 30, 2002","WINNIPEG",630,NA,NA,501,1.25748502994012,0,4.20159680638723,"3","2002",702581.619,8.96692971980526
"2002-3","2440","September 30, 2002","VICTORIA",312,NA,NA,236,1.32203389830508,0.0338983050847458,3.74576271186441,"3","2002",329881.426,9.45794383706829
"2002-3","2410","September 30, 2002","VANCOUVER",3119,NA,NA,1334,2.33808095952024,0.218890554722639,4.76086956521739,"3","2002",2108903.15,14.7896787009873
"2002-3","2270","September 30, 2002","TORONTO",12166,NA,NA,7201,1.68948757117067,0.0261074850715178,4.56756006110262,"3","2002",5053543.39,24.0741971743514
"2002-3","1060","September 30, 2002","MONTRÉAL",6150,NA,NA,3889,1.58138338904603,0.160966829519157,3.8400617125225,"3","2002",3690033.91,16.6665135063759
"2002-3","0580","September 30, 2002","HALIFAX",603,NA,NA,511,1.18003913894325,0.00978473581213307,3.32093933463796,NA,NA,NA,NA
"2002-3","1265","September 30, 2002","OTTAWA",1683,NA,NA,998,1.68637274549098,0,4.57815631262525,"3","2002",849354.102,19.815057065563
"2002-3","1490","September 30, 2002","REGINA",194,NA,NA,110,1.76363636363636,0.0363636363636364,4.08181818181818,"3","2002",198591.137,9.76881460727021
"2002-3","1700","September 30, 2002","SASKATOON",367,NA,NA,224,1.63839285714286,0,4.45535714285714,"3","2002",235070.438,15.6123416930886
"2002-3","0610","September 30, 2002","HAMILTON",973,NA,NA,682,1.4266862170088,0,3.43108504398827,NA,NA,NA,NA
"2002-3","0340","September 30, 2002","EDMONTON",2073,NA,NA,1641,1.26325411334552,0.00182815356489945,4.66971358927483,NA,NA,NA,NA
"2002-4","2270","December 31, 2002","TORONTO",13582,NA,NA,6751,2.01185009628203,0.049177899570434,4.83469115686565,"4","2002",5073780.26,26.7689953131711
"2002-4","2440","December 31, 2002","VICTORIA",226,NA,NA,217,1.04147465437788,0,4.61290322580645,"4","2002",330513.83,6.83783792042832
"2002-4","1400","December 31, 2002","QUÉBEC",704,NA,NA,506,1.39130434782609,0,2.46640316205534,"4","2002",713290.72,9.86974848067559
"2002-4","0580","December 31, 2002","HALIFAX",657,NA,NA,497,1.32193158953722,0.0321931589537223,3.61971830985915,NA,NA,NA,NA
"2002-4","1700","December 31, 2002","SASKATOON",259,NA,NA,194,1.33505154639175,0,4.97938144329897,"4","2002",235521.956,10.9968516056312
"2002-4","0340","December 31, 2002","EDMONTON",2939,NA,NA,1912,1.53713389121339,0.00156903765690377,4.95606694560669,NA,NA,NA,NA
"2002-4","2680","December 31, 2002","WINNIPEG",374,NA,NA,336,1.11309523809524,0,4.25,"4","2002",703761.496,5.31430040042998
"2002-4","1060","December 31, 2002","MONTRÉAL",4027,NA,NA,2580,1.56085271317829,0.135271317829457,3.91666666666667,"4","2002",3697581.32,10.89090313773
"2002-4","2410","December 31, 2002","VANCOUVER",3837,NA,NA,1352,2.83801775147929,0.257396449704142,5.4844674556213,"4","2002",2113272.26,18.1566761303155
"2002-4","0610","December 31, 2002","HAMILTON",1071,NA,NA,605,1.7702479338843,0,3.85289256198347,NA,NA,NA,NA
"2002-4","0140","December 31, 2002","CALGARY",3200,NA,NA,2411,1.32725010369141,0.0111986727498963,4.94815429282455,NA,NA,NA,NA
"2002-4","1490","December 31, 2002","REGINA",127,NA,NA,120,1.05833333333333,0,4.50833333333333,"4","2002",198866.753,6.38618562852484
"2002-4","1265","December 31, 2002","OTTAWA",2021,NA,NA,1365,1.48058608058608,0.010989010989011,4.54139194139194,"4","2002",852179,23.7156747584721
"2003-1","1060","March 31, 2003","MONTRÉAL",3063,NA,NA,1699,1.80282519128899,0.141259564449676,4.33313713949382,"1","2003",3705036.66,8.26712467670968
"2003-1","2270","March 31, 2003","TORONTO",8630,NA,NA,4616,1.86958405545927,0.04657712305026,6.08318890814558,"1","2003",5094135.62,16.9410487740411
"2003-1","2440","March 31, 2003","VICTORIA",263,NA,NA,195,1.34871794871795,0.102564102564103,4.96410256410256,"1","2003",331142.672,7.94219598493788
"2003-1","0140","March 31, 2003","CALGARY",3484,NA,NA,2167,1.60775265343793,0.0216889709275496,5.21181356714352,NA,NA,NA,NA
"2003-1","0580","March 31, 2003","HALIFAX",614,NA,NA,440,1.39545454545455,0,4.33181818181818,NA,NA,NA,NA
"2003-1","2410","March 31, 2003","VANCOUVER",2536,NA,NA,1358,1.86745213549337,0.160530191458027,5.96833578792342,"1","2003",2117656.94,11.9754996765435
"2003-1","0610","March 31, 2003","HAMILTON",737,NA,NA,507,1.45364891518738,0,4.0414201183432,NA,NA,NA,NA
"2003-1","0340","March 31, 2003","EDMONTON",2039,NA,NA,1711,1.1917007597896,0,5.114552893045,NA,NA,NA,NA
"2003-1","1400","March 31, 2003","QUÉBEC",483,NA,NA,364,1.32692307692308,0,2.68956043956044,"1","2003",714464.957,6.76030357077401
"2003-1","1265","March 31, 2003","OTTAWA",1190,NA,NA,813,1.46371463714637,0,5.06273062730627,"1","2003",854836.9133,13.9207839704318
"2003-1","1490","March 31, 2003","REGINA",155,NA,NA,106,1.4622641509434,0,6.88679245283019,"1","2003",199140.925,7.78343276250223
"2003-1","2680","March 31, 2003","WINNIPEG",220,NA,NA,148,1.48648648648649,0,4.14189189189189,"1","2003",705044.077,3.12037228844063
"2003-1","1700","March 31, 2003","SASKATOON",222,NA,NA,164,1.35365853658537,0.0182926829268293,5.50609756097561,"1","2003",236018.671,9.40603550809758
"2003-2","1060","June 30, 2003","MONTRÉAL",5171,NA,NA,3055,1.69263502454992,0.0834697217675941,4.45728314238953,"2","2003",3712399.93,13.9289949830378
"2003-2","2410","June 30, 2003","VANCOUVER",3519,NA,NA,1664,2.11478365384615,0.221153846153846,5.46935096153846,"2","2003",2122057.17,16.5829651045641
"2003-2","0140","June 30, 2003","CALGARY",3268,NA,NA,2416,1.35264900662252,0.00910596026490066,4.81498344370861,NA,NA,NA,NA
"2003-2","1700","June 30, 2003","SASKATOON",492,NA,NA,189,2.6031746031746,0,5.88888888888889,"2","2003",236560.581,20.7980551079218
"2003-2","1490","June 30, 2003","REGINA",137,NA,NA,110,1.24545454545455,0.0181818181818182,4.83636363636364,"2","2003",199413.652,6.870141468549
"2003-2","2680","June 30, 2003","WINNIPEG",557,NA,NA,544,1.02389705882353,0,5.54411764705882,"2","2003",706429.362,7.88472322870408
"2003-2","2440","June 30, 2003","VICTORIA",406,NA,NA,214,1.89719626168224,0.0700934579439252,4.0607476635514,"2","2003",331767.951,12.2374689531117
"2003-2","1400","June 30, 2003","QUÉBEC",2219,NA,NA,1074,2.06610800744879,0,2.24860335195531,"2","2003",715745.773,31.0026280797889
"2003-2","0580","June 30, 2003","HALIFAX",482,NA,NA,361,1.33518005540166,0.0166204986149584,3.48476454293629,NA,NA,NA,NA
"2003-2","0610","June 30, 2003","HAMILTON",723,NA,NA,495,1.46060606060606,0.00404040404040404,4.87474747474747,NA,NA,NA,NA
"2003-2","0340","June 30, 2003","EDMONTON",3501,NA,NA,1772,1.97573363431151,0.00225733634311512,5.45823927765237,NA,NA,NA,NA
"2003-2","2270","June 30, 2003","TORONTO",10178,NA,NA,4888,2.08224222585925,0.0409165302782324,5.81464811783961,"2","2003",5114609.47,19.899857574072
"2003-2","1265","June 30, 2003","OTTAWA",1310,NA,NA,883,1.48357870894677,0,5.56851642129105,"2","2003",857294.1862,15.2806355284718
"2003-3","0580","September 30, 2003","HALIFAX",1137,NA,NA,533,2.13320825515947,0.0318949343339587,3.79362101313321,NA,NA,NA,NA
"2003-3","0140","September 30, 2003","CALGARY",4030,NA,NA,2636,1.5288315629742,0.0216236722306525,5.01631259484067,NA,NA,NA,NA
"2003-3","1490","September 30, 2003","REGINA",245,NA,NA,185,1.32432432432432,0.0216216216216216,5.57837837837838,"3","2003",199805.034,12.2619533199549
"2003-3","1700","September 30, 2003","SASKATOON",375,NA,NA,256,1.46484375,0,5.10546875,"3","2003",237389.224,15.7968417302716
"2003-3","0340","September 30, 2003","EDMONTON",3202,NA,NA,1972,1.6237322515213,0,5.58772819472617,NA,NA,NA,NA
"2003-3","1400","September 30, 2003","QUÉBEC",1715,NA,NA,976,1.75717213114754,0,2.46311475409836,"3","2003",717677.954,23.8965122230855
"2003-3","2410","September 30, 2003","VANCOUVER",3875,NA,NA,1692,2.29018912529551,0.235815602836879,5.63652482269504,"3","2003",2125243.49,18.233204892678
"2003-3","0610","September 30, 2003","HAMILTON",727,NA,NA,489,1.48670756646217,0,4.75460122699386,NA,NA,NA,NA
