"reference_period_qq","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr"
"2008-1","1060","H2M","March 31, 2008","MONTRÉAL",2,NA,NA,1,2,0,5
"2008-1","1060","J4B","March 31, 2008","MONTRÉAL",1,NA,NA,1,1,0,3
"2008-1","2410","V6N","March 31, 2008","VANCOUVER",13,NA,NA,13,1,0,9.61538461538461
"2008-1","2680","R4A","March 31, 2008","WINNIPEG",3,NA,NA,3,1,0,10
"2008-1","0610","L8E","March 31, 2008","HAMILTON",56,NA,NA,37,1.51351351351351,0,4.43243243243243
"2008-1","2410","V3T","March 31, 2008","VANCOUVER",58,NA,NA,8,7.25,0.5,10
"2008-1","2410","V7W","March 31, 2008","VANCOUVER",8,NA,NA,4,2,0,31
"2008-1","2680","nan","March 31, 2008","WINNIPEG",161,NA,NA,61,2.63934426229508,0.0655737704918033,6.62295081967213
"2008-1","1400","G3E","March 31, 2008","QUÉBEC",23,NA,NA,22,1.04545454545455,0.0909090909090909,2.95454545454545
"2008-1","0340","T5P","March 31, 2008","EDMONTON",1,NA,NA,1,1,0,15
"2008-1","0580","B4E","March 31, 2008","HALIFAX",15,NA,NA,15,1,0,3.06666666666667
"2008-1","2270","M6B","March 31, 2008","TORONTO",6,NA,NA,6,1,0,11.6666666666667
"2008-1","2410","V6R","March 31, 2008","VANCOUVER",33,NA,NA,12,2.75,0.416666666666667,9.91666666666667
"2008-1","2440","V8N","March 31, 2008","VICTORIA",100,NA,NA,11,9.09090909090909,0.727272727272727,14.1818181818182
"2008-1","0140","T0M","March 31, 2008","CALGARY",1,NA,NA,1,1,0,7
"2008-1","0340","nan","March 31, 2008","EDMONTON",2409,NA,NA,1609,1.49720323182101,0.0111870727159727,9.41702921068987
"2008-1","0140","T2P","March 31, 2008","CALGARY",225,NA,NA,2,112.5,14,24
"2008-1","1400","G2G","March 31, 2008","QUÉBEC",6,NA,NA,6,1,0,3.16666666666667
"2008-1","2410","V5K","March 31, 2008","VANCOUVER",1,NA,NA,1,1,0,9
"2008-1","2440","V9B","March 31, 2008","VICTORIA",26,NA,NA,25,1.04,0,7.2
"2008-1","1265","K1Y","March 31, 2008","OTTAWA",7,NA,NA,6,1.16666666666667,0,6.83333333333333
"2008-1","1400","G0R","March 31, 2008","QUÉBEC",10,NA,NA,8,1.25,0,2.375
"2008-1","1400","nan","March 31, 2008","QUÉBEC",136,NA,NA,104,1.30769230769231,0.0961538461538462,3.81730769230769
"2008-1","0340","T5N","March 31, 2008","EDMONTON",1,NA,NA,1,1,0,13
"2008-1","2270","L4K","March 31, 2008","TORONTO",50,NA,NA,46,1.08695652173913,0,5.6304347826087
"2008-1","2410","V7C","March 31, 2008","VANCOUVER",17,NA,NA,13,1.30769230769231,0,8.30769230769231
"2008-1","0140","T2N","March 31, 2008","CALGARY",58,NA,NA,45,1.28888888888889,0,13.8888888888889
"2008-1","2410","V5Z","March 31, 2008","VANCOUVER",4,NA,NA,4,1,0,10
"2008-1","2410","V7A","March 31, 2008","VANCOUVER",17,NA,NA,17,1,0,9.17647058823529
"2008-1","2680","R2P","March 31, 2008","WINNIPEG",31,NA,NA,31,1,0,4.93548387096774
"2008-1","1265","K2H","March 31, 2008","OTTAWA",6,NA,NA,1,6,0,8
"2008-1","0140","T2K","March 31, 2008","CALGARY",2,NA,NA,1,2,0,16
"2008-1","0140","T2L","March 31, 2008","CALGARY",3,NA,NA,3,1,0,22
"2008-1","1060","J6A","March 31, 2008","MONTRÉAL",1,NA,NA,1,1,0,3
"2008-1","1400","G3J","March 31, 2008","QUÉBEC",3,NA,NA,3,1,0,4
"2008-1","2270","M4K","March 31, 2008","TORONTO",1,NA,NA,1,1,0,10
"2008-1","0140","T3E","March 31, 2008","CALGARY",94,NA,NA,62,1.51612903225806,0.032258064516129,11.6290322580645
"2008-1","0610","L7S","March 31, 2008","HAMILTON",2,NA,NA,2,1,0,8
"2008-1","1060","J4H","March 31, 2008","MONTRÉAL",3,NA,NA,1,3,2,5
"2008-1","2410","V3N","March 31, 2008","VANCOUVER",9,NA,NA,8,1.125,0,5.625
"2008-1","2410","V7R","March 31, 2008","VANCOUVER",13,NA,NA,13,1,0,9.23076923076923
"2008-1","1060","H8R","March 31, 2008","MONTRÉAL",4,NA,NA,2,2,0,2.5
"2008-1","2270","L4S","March 31, 2008","TORONTO",15,NA,NA,12,1.25,0,5.66666666666667
"2008-1","2270","M1C","March 31, 2008","TORONTO",34,NA,NA,6,5.66666666666667,0,7.66666666666667
"2008-1","2410","V3J","March 31, 2008","VANCOUVER",9,NA,NA,8,1.125,0.25,10.75
"2008-1","2410","V3S","March 31, 2008","VANCOUVER",126,NA,NA,109,1.15596330275229,0,8.20183486238532
"2008-1","2440","V9A","March 31, 2008","VICTORIA",72,NA,NA,6,12,1.16666666666667,8.16666666666667
"2008-1","1060","H8Y","March 31, 2008","MONTRÉAL",3,NA,NA,1,3,0,2
"2008-1","1490","S4R","March 31, 2008","REGINA",2,NA,NA,2,1,0,7.5
"2008-1","2270","M6A","March 31, 2008","TORONTO",4,NA,NA,4,1,0,8.25
"2008-1","1700","S7K","March 31, 2008","SASKATOON",35,NA,NA,2,17.5,4,9.5
"2008-1","2270","L7J","March 31, 2008","TORONTO",1,NA,NA,1,1,0,17
"2008-1","2270","M8W","March 31, 2008","TORONTO",3,NA,NA,2,1.5,0,15.5
"2008-1","0610","L8J","March 31, 2008","HAMILTON",1,NA,NA,1,1,0,4
"2008-1","0580","B2Z","March 31, 2008","HALIFAX",11,NA,NA,11,1,0,9.81818181818182
"2008-1","1060","J4Z","March 31, 2008","MONTRÉAL",2,NA,NA,1,2,0,8
"2008-1","2270","L6J","March 31, 2008","TORONTO",5,NA,NA,5,1,0,21.2
"2008-1","1060","H3P","March 31, 2008","MONTRÉAL",1,NA,NA,1,1,0,4
"2008-1","1265","K4K","March 31, 2008","OTTAWA",35,NA,NA,35,1,0,4.22857142857143
"2008-1","2270","L1T","March 31, 2008","TORONTO",25,NA,NA,25,1,0,5.16
"2008-1","1060","H4B","March 31, 2008","MONTRÉAL",4,NA,NA,1,4,2,8
"2008-1","2270","M6N","March 31, 2008","TORONTO",7,NA,NA,5,1.4,0,5.8
"2008-1","0340","T9G","March 31, 2008","EDMONTON",14,NA,NA,8,1.75,0,10.875
"2008-1","1700","S7N","March 31, 2008","SASKATOON",2,NA,NA,1,2,0,4
"2008-1","2270","L1V","March 31, 2008","TORONTO",25,NA,NA,21,1.19047619047619,0,6.52380952380952
"2008-1","2440","V8W","March 31, 2008","VICTORIA",2,NA,NA,1,2,0,10
"2008-1","0340","T5A","March 31, 2008","EDMONTON",40,NA,NA,17,2.35294117647059,0,10.0588235294118
"2008-1","2410","V6L","March 31, 2008","VANCOUVER",4,NA,NA,4,1,0,9
"2008-1","1700","nan","March 31, 2008","SASKATOON",318,NA,NA,188,1.69148936170213,0.0212765957446809,8.08510638297872
"2008-1","0610","L3M","March 31, 2008","HAMILTON",72,NA,NA,41,1.75609756097561,0,11.4878048780488
"2008-1","2270","M3B","March 31, 2008","TORONTO",6,NA,NA,5,1.2,0,11.6
"2008-1","2270","M3H","March 31, 2008","TORONTO",2,NA,NA,2,1,0,22
"2008-1","0340","T6A","March 31, 2008","EDMONTON",2,NA,NA,2,1,0,10
"2008-1","0580","B2T","March 31, 2008","HALIFAX",2,NA,NA,2,1,0,3
"2008-1","1490","S4V","March 31, 2008","REGINA",70,NA,NA,64,1.09375,0,8.90625
"2008-1","2410","nan","March 31, 2008","VANCOUVER",1395,NA,NA,506,2.75691699604743,0.266798418972332,8.20158102766798
"2008-1","1060","J6N","March 31, 2008","MONTRÉAL",2,NA,NA,2,1,0,2.5
"2008-1","2270","L5C","March 31, 2008","TORONTO",1,NA,NA,1,1,0,9
"2008-1","2270","L9N","March 31, 2008","TORONTO",1,NA,NA,1,1,0,10
"2008-1","0140","T3C","March 31, 2008","CALGARY",14,NA,NA,11,1.27272727272727,0,14.4545454545455
"2008-1","1060","H9H","March 31, 2008","MONTRÉAL",16,NA,NA,11,1.45454545454545,0,3.54545454545455
"2008-1","2410","V4E","March 31, 2008","VANCOUVER",2,NA,NA,2,1,0,9
"2008-1","0610","L8H","March 31, 2008","HAMILTON",3,NA,NA,3,1,0,6.66666666666667
"2008-1","1060","H1N","March 31, 2008","MONTRÉAL",30,NA,NA,8,3.75,1.25,5.25
"2008-1","1060","J3N","March 31, 2008","MONTRÉAL",7,NA,NA,7,1,0,3.57142857142857
"2008-1","0610","L8W","March 31, 2008","HAMILTON",6,NA,NA,6,1,0,3.33333333333333
"2008-1","1060","H4H","March 31, 2008","MONTRÉAL",1,NA,NA,1,1,0,8
"2008-1","2680","R0H","March 31, 2008","WINNIPEG",1,NA,NA,1,1,0,2
"2008-1","2270","M6H","March 31, 2008","TORONTO",2,NA,NA,1,2,0,10
"2008-1","1490","S4X","March 31, 2008","REGINA",70,NA,NA,47,1.48936170212766,0,8.34042553191489
"2008-1","2270","L9P","March 31, 2008","TORONTO",53,NA,NA,47,1.12765957446809,0,5
"2008-1","2680","R3S","March 31, 2008","WINNIPEG",6,NA,NA,6,1,0,5.5
"2008-1","1060","H1B","March 31, 2008","MONTRÉAL",96,NA,NA,3,32,1,9.33333333333333
"2008-1","1265","K2J","March 31, 2008","OTTAWA",1,NA,NA,1,1,0,6
"2008-1","2270","L0P","March 31, 2008","TORONTO",16,NA,NA,16,1,0,7.6875
"2008-1","2410","V5P","March 31, 2008","VANCOUVER",5,NA,NA,5,1,0,3.4
"2008-1","2680","R2Y","March 31, 2008","WINNIPEG",3,NA,NA,3,1,0,3.66666666666667
"2008-1","2680","R4H","March 31, 2008","WINNIPEG",6,NA,NA,6,1,0,5.66666666666667
"2008-1","2270","M4S","March 31, 2008","TORONTO",4,NA,NA,1,4,0,18
"2008-1","2410","V5A","March 31, 2008","VANCOUVER",37,NA,NA,16,2.3125,0.75,7.0625
"2008-1","2440","V8T","March 31, 2008","VICTORIA",29,NA,NA,2,14.5,3.5,9
"2008-1","2680","R0G","March 31, 2008","WINNIPEG",12,NA,NA,12,1,0,2.5
"2008-1","2680","R3W","March 31, 2008","WINNIPEG",9,NA,NA,9,1,0,5.22222222222222
"2008-1","1060","J7T","March 31, 2008","MONTRÉAL",10,NA,NA,9,1.11111111111111,0,0
"2008-1","2270","nan","March 31, 2008","TORONTO",5457,NA,NA,2412,2.26243781094527,0.0733830845771144,7.55514096185738
"2008-1","2410","V7L","March 31, 2008","VANCOUVER",14,NA,NA,8,1.75,0,9.75
"2008-1","0140","T2S","March 31, 2008","CALGARY",11,NA,NA,11,1,0,19
"2008-1","2270","L7A","March 31, 2008","TORONTO",9,NA,NA,8,1.125,0,3.875
"2008-1","0580","B2R","March 31, 2008","HALIFAX",6,NA,NA,6,1,0,3.66666666666667
"2008-1","0580","B3K","March 31, 2008","HALIFAX",92,NA,NA,2,46,0,12
"2008-1","0610","L9B","March 31, 2008","HAMILTON",5,NA,NA,5,1,0,3.8
"2008-1","1060","J3V","March 31, 2008","MONTRÉAL",2,NA,NA,2,1,0,3
"2008-1","1400","G2K","March 31, 2008","QUÉBEC",1,NA,NA,1,1,0,3
"2008-1","2270","M5M","March 31, 2008","TORONTO",24,NA,NA,24,1,0,14.9583333333333
"2008-1","0340","T8N","March 31, 2008","EDMONTON",19,NA,NA,8,2.375,0,14
"2008-1","1060","J7G","March 31, 2008","MONTRÉAL",1,NA,NA,1,1,0,2
"2008-1","1400","G2C","March 31, 2008","QUÉBEC",21,NA,NA,17,1.23529411764706,0,2.70588235294118
"2008-1","1490","S4S","March 31, 2008","REGINA",1,NA,NA,1,1,0,7
"2008-1","1490","nan","March 31, 2008","REGINA",49,NA,NA,45,1.08888888888889,0,10.4
"2008-1","2410","V5L","March 31, 2008","VANCOUVER",3,NA,NA,1,3,2,9
"2008-1","2270","M1S","March 31, 2008","TORONTO",22,NA,NA,22,1,0,4.72727272727273
"2008-1","0580","B3H","March 31, 2008","HALIFAX",1,NA,NA,1,1,0,5
"2008-1","2270","L9W","March 31, 2008","TORONTO",26,NA,NA,26,1,0,5.38461538461539
"2008-1","0580","B2W","March 31, 2008","HALIFAX",146,NA,NA,11,13.2727272727273,0,11.4545454545455
"2008-1","1265","K1H","March 31, 2008","OTTAWA",4,NA,NA,3,1.33333333333333,0,5.66666666666667
"2008-1","1400","G6W","March 31, 2008","QUÉBEC",11,NA,NA,5,2.2,0,7.6
"2008-1","2270","L5G","March 31, 2008","TORONTO",3,NA,NA,3,1,0,9
"2008-1","0340","T6M","March 31, 2008","EDMONTON",7,NA,NA,7,1,0,10.8571428571429
"2008-1","0340","T6R","March 31, 2008","EDMONTON",5,NA,NA,5,1,0,17.6
"2008-1","1400","G1G","March 31, 2008","QUÉBEC",14,NA,NA,3,4.66666666666667,2.66666666666667,3
"2008-1","1060","J6J","March 31, 2008","MONTRÉAL",34,NA,NA,19,1.78947368421053,0.105263157894737,3.73684210526316
"2008-1","0340","T6E","March 31, 2008","EDMONTON",4,NA,NA,3,1.33333333333333,0,12
"2008-1","1265","K1M","March 31, 2008","OTTAWA",1,NA,NA,1,1,0,6
"2008-1","1700","S7V","March 31, 2008","SASKATOON",5,NA,NA,2,2.5,0,6.5
"2008-1","1700","S7M","March 31, 2008","SASKATOON",6,NA,NA,3,2,0,5.33333333333333
"2008-1","2270","M4V","March 31, 2008","TORONTO",3,NA,NA,3,1,0,12.3333333333333
"2008-1","1060","H7B","March 31, 2008","MONTRÉAL",11,NA,NA,11,1,0,4.18181818181818
"2008-1","2410","V3B","March 31, 2008","VANCOUVER",96,NA,NA,16,6,1.375,7.375
"2008-1","1490","S4N","March 31, 2008","REGINA",14,NA,NA,14,1,0,8.85714285714286
"2008-1","2410","V7K","March 31, 2008","VANCOUVER",1,NA,NA,1,1,0,2
"2008-1","1060","H1P","March 31, 2008","MONTRÉAL",1,NA,NA,1,1,0,8
"2008-1","2270","M1R","March 31, 2008","TORONTO",2,NA,NA,2,1,0,6
"2008-1","2680","R0E","March 31, 2008","WINNIPEG",1,NA,NA,1,1,0,6
"2008-1","1060","H1R","March 31, 2008","MONTRÉAL",41,NA,NA,1,41,0,9
"2008-1","1060","H7P","March 31, 2008","MONTRÉAL",14,NA,NA,14,1,0,3.57142857142857
"2008-1","1060","J5R","March 31, 2008","MONTRÉAL",55,NA,NA,45,1.22222222222222,0.0888888888888889,4.22222222222222
"2008-1","1060","J7M","March 31, 2008","MONTRÉAL",55,NA,NA,44,1.25,0.0454545454545455,4.45454545454545
"2008-1","2270","M6K","March 31, 2008","TORONTO",11,NA,NA,1,11,0,20
"2008-1","2440","V9Z","March 31, 2008","VICTORIA",3,NA,NA,3,1,0,5.33333333333333
"2008-1","1060","H3G","March 31, 2008","MONTRÉAL",42,NA,NA,1,42,9,14
"2008-1","2270","M9V","March 31, 2008","TORONTO",1,NA,NA,1,1,0,10
"2008-1","0140","T2A","March 31, 2008","CALGARY",5,NA,NA,3,1.66666666666667,0,11
"2008-1","0140","T2H","March 31, 2008","CALGARY",13,NA,NA,3,4.33333333333333,0,17
"2008-1","2270","M3C","March 31, 2008","TORONTO",7,NA,NA,7,1,0,28.8571428571429
"2008-1","2410","V5M","March 31, 2008","VANCOUVER",6,NA,NA,5,1.2,0,6.6
"2008-1","2410","V6K","March 31, 2008","VANCOUVER",31,NA,NA,4,7.75,1,10.5
"2008-1","0580","B3A","March 31, 2008","HALIFAX",168,NA,NA,1,168,0,38
"2008-1","2270","L5J","March 31, 2008","TORONTO",1,NA,NA,1,1,0,9
"2008-1","2270","L6T","March 31, 2008","TORONTO",360,NA,NA,1,360,0,35
"2008-1","2270","M4J","March 31, 2008","TORONTO",1,NA,NA,1,1,0,6
"2008-1","2410","V6J","March 31, 2008","VANCOUVER",4,NA,NA,3,1.33333333333333,0,9
"2008-1","1400","G1E","March 31, 2008","QUÉBEC",6,NA,NA,6,1,0,3
"2008-1","2270","M1J","March 31, 2008","TORONTO",2,NA,NA,2,1,0,6
"2008-1","2270","M4N","March 31, 2008","TORONTO",10,NA,NA,10,1,0,13.3
"2008-1","0580","B3T","March 31, 2008","HALIFAX",4,NA,NA,4,1,0,3.75
"2008-1","1060","J6R","March 31, 2008","MONTRÉAL",11,NA,NA,11,1,0,3.63636363636364
"2008-1","1060","H7X","March 31, 2008","MONTRÉAL",58,NA,NA,25,2.32,0.44,6.56
"2008-1","2270","M4E","March 31, 2008","TORONTO",14,NA,NA,4,3.5,0,10.75
"2008-1","2270","M3A","March 31, 2008","TORONTO",2,NA,NA,2,1,0,7.5
"2008-1","1060","H8T","March 31, 2008","MONTRÉAL",12,NA,NA,1,12,0,5
"2008-1","1060","J7E","March 31, 2008","MONTRÉAL",297,NA,NA,5,59.4,1.2,5.8
"2008-1","1265","K2C","March 31, 2008","OTTAWA",8,NA,NA,8,1,0,7.625
"2008-1","1400","G6C","March 31, 2008","QUÉBEC",11,NA,NA,5,2.2,0,4.2
"2008-1","2270","M5N","March 31, 2008","TORONTO",4,NA,NA,4,1,0,10
"2008-1","2410","V0N","March 31, 2008","VANCOUVER",6,NA,NA,6,1,0,13.8333333333333
"2008-1","1060","H1A","March 31, 2008","MONTRÉAL",3,NA,NA,3,1,0,4
"2008-1","1400","G0A","March 31, 2008","QUÉBEC",63,NA,NA,58,1.08620689655172,0,3.44827586206897
"2008-1","2410","V4K","March 31, 2008","VANCOUVER",13,NA,NA,5,2.6,0.2,12.4
"2008-1","1060","J5W","March 31, 2008","MONTRÉAL",62,NA,NA,44,1.40909090909091,0,3.97727272727273
"2008-1","2270","M9M","March 31, 2008","TORONTO",1,NA,NA,1,1,0,21
"2008-1","1060","H1V","March 31, 2008","MONTRÉAL",78,NA,NA,9,8.66666666666667,1.44444444444444,6
"2008-1","1060","H2W","March 31, 2008","MONTRÉAL",4,NA,NA,1,4,3,4
"2008-1","0610","L9H","March 31, 2008","HAMILTON",1,NA,NA,1,1,0,2
"2008-1","2270","M4L","March 31, 2008","TORONTO",5,NA,NA,4,1.25,0,9.25
"2008-1","2410","V3K","March 31, 2008","VANCOUVER",11,NA,NA,7,1.57142857142857,1.14285714285714,10.4285714285714
"2008-1","0340","T5Y","March 31, 2008","EDMONTON",9,NA,NA,9,1,0,9.22222222222222
"2008-1","2410","V4C","March 31, 2008","VANCOUVER",13,NA,NA,13,1,0,7.30769230769231
"2008-1","2410","V5B","March 31, 2008","VANCOUVER",7,NA,NA,6,1.16666666666667,0,5.33333333333333
"2008-1","2680","R2G","March 31, 2008","WINNIPEG",2,NA,NA,2,1,0,8
"2008-1","1060","H4V","March 31, 2008","MONTRÉAL",3,NA,NA,3,1,0,5.66666666666667
"2008-1","2410","V4W","March 31, 2008","VANCOUVER",20,NA,NA,18,1.11111111111111,0.111111111111111,9
"2008-1","1265","K2K","March 31, 2008","OTTAWA",9,NA,NA,9,1,0,7.66666666666667
"2008-1","2270","L5L","March 31, 2008","TORONTO",6,NA,NA,3,2,0,8
"2008-1","2410","V2Z","March 31, 2008","VANCOUVER",4,NA,NA,3,1.33333333333333,0.666666666666667,8.33333333333333
"2008-1","2680","R2N","March 31, 2008","WINNIPEG",19,NA,NA,12,1.58333333333333,0,5.66666666666667
"2008-1","2270","M8X","March 31, 2008","TORONTO",4,NA,NA,4,1,0,14.75
"2008-1","2410","V3V","March 31, 2008","VANCOUVER",52,NA,NA,25,2.08,0,7.48
"2008-1","2680","R3T","March 31, 2008","WINNIPEG",16,NA,NA,5,3.2,0.6,4.8
"2008-1","2270","M4G","March 31, 2008","TORONTO",3,NA,NA,3,1,0,15
"2008-1","2680","R2V","March 31, 2008","WINNIPEG",17,NA,NA,17,1,0,5.11764705882353
"2008-1","0140","nan","March 31, 2008","CALGARY",3027,NA,NA,2134,1.41846298031865,0.00374882849109653,7.75164011246485
"2008-1","1060","H1L","March 31, 2008","MONTRÉAL",10,NA,NA,3,3.33333333333333,0.666666666666667,11.3333333333333
"2008-1","1265","K4M","March 31, 2008","OTTAWA",1,NA,NA,1,1,0,8
"2008-1","1400","G2M","March 31, 2008","QUÉBEC",1,NA,NA,1,1,0,1
"2008-1","2410","V2Y","March 31, 2008","VANCOUVER",6,NA,NA,6,1,0,7.5
"2008-1","0580","B4A","March 31, 2008","HALIFAX",13,NA,NA,13,1,0,6.07692307692308
"2008-1","1060","H3Y","March 31, 2008","MONTRÉAL",2,NA,NA,2,1,0,12.5
"2008-1","2270","M5S","March 31, 2008","TORONTO",218,NA,NA,1,218,0,26
"2008-1","1265","nan","March 31, 2008","OTTAWA",625,NA,NA,439,1.42369020501139,0,6.78132118451025
"2008-1","2270","M4C","March 31, 2008","TORONTO",5,NA,NA,5,1,0,10.8
"2008-1","0610","L7T","March 31, 2008","HAMILTON",2,NA,NA,2,1,0,6.5
"2008-1","2270","L1S","March 31, 2008","TORONTO",81,NA,NA,15,5.4,0,8.93333333333333
"2008-1","2270","M6J","March 31, 2008","TORONTO",10,NA,NA,2,5,0,16.5
"2008-1","0340","T8B","March 31, 2008","EDMONTON",26,NA,NA,26,1,0,10.9615384615385
"2008-1","1060","H9C","March 31, 2008","MONTRÉAL",4,NA,NA,4,1,0,8
"2008-1","1060","J7A","March 31, 2008","MONTRÉAL",8,NA,NA,8,1,0,7.375
"2008-1","2440","V8L","March 31, 2008","VICTORIA",9,NA,NA,7,1.28571428571429,0,13
"2008-1","0340","T5G","March 31, 2008","EDMONTON",13,NA,NA,2,6.5,1,17.5
"2008-1","2270","L4G","March 31, 2008","TORONTO",1,NA,NA,1,1,0,6
"2008-1","0140","T4C","March 31, 2008","CALGARY",33,NA,NA,33,1,0,4.93939393939394
"2008-1","0610","L8G","March 31, 2008","HAMILTON",11,NA,NA,11,1,0,5.63636363636364
"2008-2","2270","L4G","June 30, 2008","TORONTO",5,NA,NA,5,1,0,4.8
"2008-2","2270","L4K","June 30, 2008","TORONTO",77,NA,NA,58,1.32758620689655,0,8.68965517241379
"2008-2","2270","L6K","June 30, 2008","TORONTO",6,NA,NA,6,1,0,10.5
"2008-2","2270","L7G","June 30, 2008","TORONTO",8,NA,NA,7,1.14285714285714,0,9.14285714285714
"2008-2","0340","T7Z","June 30, 2008","EDMONTON",4,NA,NA,2,2,0,11
"2008-2","0610","L9A","June 30, 2008","HAMILTON",20,NA,NA,15,1.33333333333333,0,8.13333333333333
"2008-2","1060","H7P","June 30, 2008","MONTRÉAL",11,NA,NA,7,1.57142857142857,0.285714285714286,6.42857142857143
"2008-2","0140","T2M","June 30, 2008","CALGARY",13,NA,NA,8,1.625,0,9.75
"2008-2","1060","H4M","June 30, 2008","MONTRÉAL",60,NA,NA,1,60,4,30
"2008-2","1060","H7L","June 30, 2008","MONTRÉAL",43,NA,NA,34,1.26470588235294,0.0588235294117647,4.52941176470588
"2008-2","2270","L4W","June 30, 2008","TORONTO",2,NA,NA,2,1,0,7
"2008-2","0610","L8T","June 30, 2008","HAMILTON",1,NA,NA,1,1,0,12
"2008-2","0610","L9C","June 30, 2008","HAMILTON",16,NA,NA,16,1,0,7.375
"2008-2","2440","V8S","June 30, 2008","VICTORIA",14,NA,NA,9,1.55555555555556,0.333333333333333,9.44444444444444
"2008-2","0610","L7N","June 30, 2008","HAMILTON",1,NA,NA,1,1,0,13
"2008-2","1060","H7T","June 30, 2008","MONTRÉAL",20,NA,NA,12,1.66666666666667,0.333333333333333,4.91666666666667
"2008-2","1060","H2A","June 30, 2008","MONTRÉAL",24,NA,NA,4,6,0.75,8
"2008-2","2680","R0A","June 30, 2008","WINNIPEG",24,NA,NA,24,1,0,6.45833333333333
"2008-2","0580","B3V","June 30, 2008","HALIFAX",6,NA,NA,6,1,0,2
"2008-2","2270","L6M","June 30, 2008","TORONTO",32,NA,NA,16,2,0,5.125
"2008-2","2270","M4A","June 30, 2008","TORONTO",11,NA,NA,3,3.66666666666667,0,43
"2008-2","2440","V8L","June 30, 2008","VICTORIA",5,NA,NA,5,1,0,8.4
"2008-2","2270","M2M","June 30, 2008","TORONTO",2,NA,NA,2,1,0,14
"2008-2","2410","V7P","June 30, 2008","VANCOUVER",1,NA,NA,1,1,0,15
"2008-2","1060","H8T","June 30, 2008","MONTRÉAL",20,NA,NA,2,10,0,6.5
"2008-2","1060","J5Y","June 30, 2008","MONTRÉAL",110,NA,NA,42,2.61904761904762,0.5,5.30952380952381
"2008-2","1060","J7T","June 30, 2008","MONTRÉAL",30,NA,NA,23,1.30434782608696,0,1
"2008-2","2410","V7R","June 30, 2008","VANCOUVER",4,NA,NA,4,1,0,13.5
"2008-2","2440","V8R","June 30, 2008","VICTORIA",9,NA,NA,8,1.125,0,8.25
"2008-2","2270","L4A","June 30, 2008","TORONTO",37,NA,NA,37,1,0,5.97297297297297
"2008-2","2440","V8Y","June 30, 2008","VICTORIA",23,NA,NA,8,2.875,0.75,11.125
"2008-2","1400","G2C","June 30, 2008","QUÉBEC",203,NA,NA,43,4.72093023255814,0.86046511627907,5
"2008-2","2410","V3B","June 30, 2008","VANCOUVER",40,NA,NA,11,3.63636363636364,0.545454545454545,6.45454545454545
"2008-2","1060","H9A","June 30, 2008","MONTRÉAL",84,NA,NA,1,84,3,3
"2008-2","2410","V2W","June 30, 2008","VANCOUVER",4,NA,NA,4,1,0,8.25
"2008-2","2410","V3X","June 30, 2008","VANCOUVER",5,NA,NA,5,1,0,13.6
"2008-2","0580","B3L","June 30, 2008","HALIFAX",1,NA,NA,1,1,0,6
"2008-2","1060","H2S","June 30, 2008","MONTRÉAL",48,NA,NA,5,9.6,1.8,9.6
"2008-2","1060","J7A","June 30, 2008","MONTRÉAL",4,NA,NA,4,1,0,7.25
"2008-2","1060","J7Y","June 30, 2008","MONTRÉAL",33,NA,NA,18,1.83333333333333,0.333333333333333,5.5
"2008-2","2270","M4P","June 30, 2008","TORONTO",2,NA,NA,2,1,0,12
"2008-2","2680","R2N","June 30, 2008","WINNIPEG",154,NA,NA,62,2.48387096774194,0,5.46774193548387
"2008-2","1265","K1M","June 30, 2008","OTTAWA",3,NA,NA,3,1,0,13
"2008-2","1265","K2E","June 30, 2008","OTTAWA",14,NA,NA,3,4.66666666666667,0,13.6666666666667
"2008-2","2270","L4Y","June 30, 2008","TORONTO",43,NA,NA,7,6.14285714285714,0,2
"2008-2","2270","L6H","June 30, 2008","TORONTO",63,NA,NA,25,2.52,0,9.52
"2008-2","2270","L6Y","June 30, 2008","TORONTO",2,NA,NA,1,2,0,37
"2008-2","0340","T5L","June 30, 2008","EDMONTON",1,NA,NA,1,1,0,15
"2008-2","0340","T8E","June 30, 2008","EDMONTON",4,NA,NA,4,1,0,7.5
"2008-2","0140","T2A","June 30, 2008","CALGARY",67,NA,NA,3,22.3333333333333,0,13.6666666666667
"2008-2","0580","B2R","June 30, 2008","HALIFAX",5,NA,NA,5,1,0,6.6
"2008-2","2270","L3Y","June 30, 2008","TORONTO",4,NA,NA,4,1,0,6.75
"2008-2","2270","L6C","June 30, 2008","TORONTO",5,NA,NA,5,1,0,6
"2008-2","2270","M1M","June 30, 2008","TORONTO",7,NA,NA,7,1,0,5.71428571428571
"2008-2","1060","H1N","June 30, 2008","MONTRÉAL",6,NA,NA,2,3,3,10
"2008-2","1060","H7B","June 30, 2008","MONTRÉAL",11,NA,NA,11,1,0,4.90909090909091
"2008-2","1060","H8Z","June 30, 2008","MONTRÉAL",3,NA,NA,2,1.5,0,3
"2008-2","1265","K1N","June 30, 2008","OTTAWA",1,NA,NA,1,1,0,7
"2008-2","0140","T2T","June 30, 2008","CALGARY",39,NA,NA,20,1.95,0,15
"2008-2","1060","H7E","June 30, 2008","MONTRÉAL",48,NA,NA,25,1.92,0.24,7.24
