"","ref_yy","metcode","gcd_ct_centroid_fsa","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","avgpermit_to_start_time"
"240","2006","1060","J7Y","December 31, 2006","MONTRÉAL",217,NA,NA,110,1.97272727272727,0.509090909090909,5.375,0
"241","2006","1060","J7Z","December 31, 2006","MONTRÉAL",248,NA,NA,29,8.55172413793103,0.758620689655172,5.86363636363636,0
"242","2006","1060","nan","December 31, 2006","MONTRÉAL",7528,NA,NA,4258,1.76796618130578,0.22592766557069,5.44410224822914,0.0140977443609023
"243","2006","1700","S7H","March 31, 2006","SASKATOON",11,NA,NA,9,1.22222222222222,0,5.44444444444444,0
"244","2006","1700","S7J","March 31, 2006","SASKATOON",36,NA,NA,26,1.38461538461538,0,6.65384615384615,0
"245","2006","1700","S7K","June 30, 2006","SASKATOON",12,NA,NA,8,1.5,0,6.625,0
"246","2006","1700","S7L","March 31, 2006","SASKATOON",116,NA,NA,111,1.04504504504505,0,6.74509803921569,0.045045045045045
"247","2006","1700","S7M","June 30, 2006","SASKATOON",16,NA,NA,15,1.06666666666667,0,5.41666666666667,0
"248","2006","1700","S7N","December 31, 2006","SASKATOON",35,NA,NA,28,1.25,0,6.82142857142857,0
"249","2006","1700","S7T","June 30, 2006","SASKATOON",68,NA,NA,68,1,0,5.08955223880597,0
"250","2006","1700","nan","December 31, 2006","SASKATOON",745,NA,NA,552,1.34963768115942,0,6.25294117647059,0.0489130434782609
"251","2006","2410","V0N","September 30, 2006","VANCOUVER",37,NA,NA,37,1,0,15.1515151515152,0.351351351351351
"252","2006","2410","V1M","September 30, 2006","VANCOUVER",5,NA,NA,5,1,0,4.6,0.6
"253","2006","2410","V2X","June 30, 2006","VANCOUVER",34,NA,NA,19,1.78947368421053,0.157894736842105,12.9473684210526,-0.526315789473684
"254","2006","2410","V2Y","September 30, 2006","VANCOUVER",1,NA,NA,1,1,0,NA,0
"255","2006","2410","V2Z","March 31, 2006","VANCOUVER",11,NA,NA,11,1,0,6.57142857142857,1.09090909090909
"256","2006","2410","V3A","June 30, 2006","VANCOUVER",170,NA,NA,12,14.1666666666667,0.666666666666667,5.72727272727273,0
"257","2006","2410","V3B","June 30, 2006","VANCOUVER",25,NA,NA,12,2.08333333333333,0.833333333333333,7.5,0.916666666666667
"258","2006","2410","V3C","June 30, 2006","VANCOUVER",299,NA,NA,27,11.0740740740741,1.18518518518519,8.62962962962963,0.62962962962963
"259","2006","2410","V3E","June 30, 2006","VANCOUVER",11,NA,NA,9,1.22222222222222,0.444444444444444,5.88888888888889,0
"260","2006","2410","V3H","June 30, 2006","VANCOUVER",354,NA,NA,125,2.832,0.216,6.792,0.88
"261","2006","2410","V3J","September 30, 2006","VANCOUVER",46,NA,NA,27,1.7037037037037,1.03703703703704,10.0740740740741,0.740740740740741
"262","2006","2410","V3K","June 30, 2006","VANCOUVER",40,NA,NA,21,1.9047619047619,0.952380952380952,7.66666666666667,0.571428571428571
"263","2006","2410","V3L","December 31, 2006","VANCOUVER",13,NA,NA,13,1,0,11.9230769230769,0.846153846153846
"264","2006","2410","V3M","March 31, 2006","VANCOUVER",376,NA,NA,60,6.26666666666667,1.91666666666667,13.5666666666667,7.45
"265","2006","2410","V3N","June 30, 2006","VANCOUVER",150,NA,NA,53,2.83018867924528,0.358490566037736,7.45283018867925,0.264150943396226
"266","2006","2410","V3R","June 30, 2006","VANCOUVER",385,NA,NA,80,4.8125,0.15,7.125,0.45
"267","2006","2410","V3S","March 31, 2006","VANCOUVER",843,NA,NA,769,1.0962288686606,0,6.33377659574468,0.879063719115735
"268","2006","2410","V3T","June 30, 2006","VANCOUVER",97,NA,NA,19,5.10526315789474,0.210526315789474,5.78947368421053,0.473684210526316
"269","2006","2410","V3V","June 30, 2006","VANCOUVER",86,NA,NA,86,1,0,5.97590361445783,0.302325581395349
"270","2006","2410","V3W","June 30, 2006","VANCOUVER",260,NA,NA,98,2.6530612244898,0.0408163265306122,6.47959183673469,0.408163265306122
"271","2006","2410","V3X","June 30, 2006","VANCOUVER",52,NA,NA,52,1,0,12.4901960784314,1.42307692307692
"272","2006","2410","V3Y","June 30, 2006","VANCOUVER",27,NA,NA,27,1,0,7.30769230769231,0.814814814814815
"273","2006","2410","V4A","June 30, 2006","VANCOUVER",100,NA,NA,44,2.27272727272727,0.0909090909090909,9.79545454545454,0.204545454545455
"274","2006","2410","V4B","June 30, 2006","VANCOUVER",19,NA,NA,16,1.1875,0.375,8.6875,0.4375
"275","2006","2410","V4C","March 31, 2006","VANCOUVER",35,NA,NA,35,1,0,6.02857142857143,0.428571428571429
"276","2006","2410","V4E","December 31, 2006","VANCOUVER",1,NA,NA,1,1,0,5,0
"277","2006","2410","V4K","June 30, 2006","VANCOUVER",102,NA,NA,75,1.36,0.0666666666666667,5.84,1.52
"278","2006","2410","V4L","December 31, 2006","VANCOUVER",38,NA,NA,6,6.33333333333333,0.5,9.83333333333333,0.666666666666667
"279","2006","2410","V4M","June 30, 2006","VANCOUVER",33,NA,NA,22,1.5,0.0909090909090909,8.72727272727273,0.5
"280","2006","2410","V4N","June 30, 2006","VANCOUVER",250,NA,NA,210,1.19047619047619,0,7.11057692307692,0.504761904761905
"281","2006","2410","V4R","March 31, 2006","VANCOUVER",2,NA,NA,2,1,0,22,0
"282","2006","2410","V4W","March 31, 2006","VANCOUVER",34,NA,NA,34,1,0,5.06896551724138,0.470588235294118
"283","2006","2410","V5A","June 30, 2006","VANCOUVER",399,NA,NA,53,7.52830188679245,1.77358490566038,8.67924528301887,1.0188679245283
"284","2006","2410","V5B","June 30, 2006","VANCOUVER",122,NA,NA,52,2.34615384615385,0.5,8.05769230769231,0.307692307692308
"285","2006","2410","V5C","June 30, 2006","VANCOUVER",304,NA,NA,43,7.06976744186047,0.883720930232558,9.02325581395349,0.790697674418605
"286","2006","2410","V5E","June 30, 2006","VANCOUVER",27,NA,NA,22,1.22727272727273,0,8.22727272727273,0.0909090909090909
"287","2006","2410","V5G","June 30, 2006","VANCOUVER",1014,NA,NA,69,14.695652173913,2.10144927536232,7.81159420289855,0.710144927536232
"288","2006","2410","V5H","June 30, 2006","VANCOUVER",47,NA,NA,10,4.7,0.5,7,0.6
"289","2006","2410","V5J","September 30, 2006","VANCOUVER",279,NA,NA,28,9.96428571428571,1.32142857142857,8.21428571428571,0.5
"290","2006","2410","V5K","June 30, 2006","VANCOUVER",44,NA,NA,43,1.02325581395349,0.0465116279069767,5.57142857142857,2.02325581395349
"291","2006","2410","V5L","June 30, 2006","VANCOUVER",65,NA,NA,28,2.32142857142857,0.178571428571429,10.6538461538462,1.17857142857143
"292","2006","2410","V5M","June 30, 2006","VANCOUVER",175,NA,NA,78,2.24358974358974,0.0769230769230769,6.44827586206897,1.64102564102564
"293","2006","2410","V5N","March 31, 2006","VANCOUVER",120,NA,NA,52,2.30769230769231,0.307692307692308,7.1025641025641,1.46153846153846
"294","2006","2410","V5P","September 30, 2006","VANCOUVER",20,NA,NA,19,1.05263157894737,0.105263157894737,4.90909090909091,1.36842105263158
"295","2006","2410","V5R","December 31, 2006","VANCOUVER",106,NA,NA,90,1.17777777777778,0.0444444444444444,5.88888888888889,1.28888888888889
"296","2006","2410","V5S","June 30, 2006","VANCOUVER",270,NA,NA,55,4.90909090909091,0.527272727272727,7.56521739130435,2.09090909090909
"297","2006","2410","V5T","September 30, 2006","VANCOUVER",214,NA,NA,14,15.2857142857143,1.85714285714286,15.9285714285714,1.64285714285714
"298","2006","2410","V5V","March 31, 2006","VANCOUVER",24,NA,NA,21,1.14285714285714,0.0952380952380952,6.95,1.47619047619048
"299","2006","2410","V5W","December 31, 2006","VANCOUVER",96,NA,NA,70,1.37142857142857,0.128571428571429,5.80769230769231,1.04285714285714
"300","2006","2410","V5X","December 31, 2006","VANCOUVER",83,NA,NA,68,1.22058823529412,0,5.07692307692308,0.897058823529412
"301","2006","2410","V5Y","December 31, 2006","VANCOUVER",193,NA,NA,15,12.8666666666667,2.2,14.4,1.46666666666667
"302","2006","2410","V5Z","September 30, 2006","VANCOUVER",152,NA,NA,17,8.94117647058824,1,14.3529411764706,1.41176470588235
"303","2006","2410","V6A","September 30, 2006","VANCOUVER",330,NA,NA,11,30,4.09090909090909,15.1818181818182,1.18181818181818
"304","2006","2410","V6C","September 30, 2006","VANCOUVER",57,NA,NA,1,57,9,16,6
"305","2006","2410","V6E","September 30, 2006","VANCOUVER",223,NA,NA,3,74.3333333333333,14.6666666666667,20.6666666666667,3.66666666666667
"306","2006","2410","V6H","June 30, 2006","VANCOUVER",7,NA,NA,7,1,0,14.2857142857143,2.57142857142857
"307","2006","2410","V6J","June 30, 2006","VANCOUVER",91,NA,NA,14,6.5,1.07142857142857,15.3571428571429,0.357142857142857
"308","2006","2410","V6K","June 30, 2006","VANCOUVER",47,NA,NA,27,1.74074074074074,0.259259259259259,15.6296296296296,0.259259259259259
"309","2006","2410","V6L","September 30, 2006","VANCOUVER",9,NA,NA,9,1,0,15.2222222222222,0
"310","2006","2410","V6M","September 30, 2006","VANCOUVER",33,NA,NA,24,1.375,0.208333333333333,12.4583333333333,0.583333333333333
"311","2006","2410","V6N","June 30, 2006","VANCOUVER",24,NA,NA,24,1,0,13.125,0.0416666666666667
"312","2006","2410","V6P","June 30, 2006","VANCOUVER",163,NA,NA,86,1.8953488372093,0.186046511627907,13.5647058823529,0.0697674418604651
"313","2006","2410","V6R","June 30, 2006","VANCOUVER",106,NA,NA,68,1.55882352941176,0.397058823529412,20.2352941176471,0.323529411764706
"314","2006","2410","V6S","September 30, 2006","VANCOUVER",21,NA,NA,21,1,0,12.2857142857143,0
"315","2006","2410","V6V","June 30, 2006","VANCOUVER",44,NA,NA,44,1,0.295454545454545,4.90243902439024,0.590909090909091
"316","2006","2410","V6W","September 30, 2006","VANCOUVER",100,NA,NA,6,16.6666666666667,1.33333333333333,8.5,3.5
"317","2006","2410","V6X","December 31, 2006","VANCOUVER",1,NA,NA,1,1,0,9,1
"318","2006","2410","V6Y","June 30, 2006","VANCOUVER",647,NA,NA,105,6.16190476190476,0.504761904761905,7.34615384615385,2.34285714285714
"319","2006","2410","V7A","June 30, 2006","VANCOUVER",198,NA,NA,89,2.2247191011236,0.235955056179775,6.94318181818182,1.31460674157303
"320","2006","2410","V7C","June 30, 2006","VANCOUVER",82,NA,NA,70,1.17142857142857,0,6.82857142857143,0.857142857142857
"321","2006","2410","V7E","June 30, 2006","VANCOUVER",43,NA,NA,43,1,0,5.40476190476191,1.13953488372093
"322","2006","2410","V7G","December 31, 2006","VANCOUVER",1,NA,NA,1,1,0,16,0
"323","2006","2410","V7H","September 30, 2006","VANCOUVER",14,NA,NA,14,1,0,12.5,0.142857142857143
"324","2006","2410","V7J","December 31, 2006","VANCOUVER",4,NA,NA,3,1.33333333333333,0.666666666666667,10.3333333333333,0.333333333333333
"325","2006","2410","V7K","December 31, 2006","VANCOUVER",32,NA,NA,10,3.2,0,8.6,0.1
"326","2006","2410","V7L","December 31, 2006","VANCOUVER",93,NA,NA,34,2.73529411764706,0.411764705882353,9.64705882352941,0.323529411764706
"327","2006","2410","V7M","September 30, 2006","VANCOUVER",9,NA,NA,5,1.8,1.6,11.4,0
"328","2006","2410","V7N","December 31, 2006","VANCOUVER",3,NA,NA,3,1,0,6.33333333333333,0.666666666666667
"329","2006","2410","V7P","June 30, 2006","VANCOUVER",13,NA,NA,11,1.18181818181818,0,8.72727272727273,0
"330","2006","2410","V7R","September 30, 2006","VANCOUVER",61,NA,NA,42,1.45238095238095,0,11.4047619047619,0.119047619047619
"331","2006","2410","V7S","June 30, 2006","VANCOUVER",72,NA,NA,58,1.24137931034483,0,19.5344827586207,-0.120689655172414
"332","2006","2410","V7T","June 30, 2006","VANCOUVER",73,NA,NA,25,2.92,0.16,11.75,0.12
"333","2006","2410","V7V","December 31, 2006","VANCOUVER",15,NA,NA,15,1,0,14.2,0.4
"334","2006","2410","V7W","December 31, 2006","VANCOUVER",36,NA,NA,23,1.56521739130435,0,19.4347826086957,0.869565217391304
"335","2006","2410","nan","December 31, 2006","VANCOUVER",7730,NA,NA,2747,2.81397888605752,0.279213687659265,6.92553191489362,0.730251183108846
"336","2006","0340","T0B","September 30, 2006","EDMONTON",4,NA,NA,4,1,0,6.33333333333333,0.5
"337","2006","0340","T0C","June 30, 2006","EDMONTON",49,NA,NA,49,1,0,6.15909090909091,0.693877551020408
"338","2006","0340","T5A","June 30, 2006","EDMONTON",319,NA,NA,51,6.25490196078431,0,8.96078431372549,-0.674418604651163
"339","2006","0340","T5B","September 30, 2006","EDMONTON",41,NA,NA,11,3.72727272727273,0,6.55555555555556,0.0909090909090909
"340","2006","0340","T5C","December 31, 2006","EDMONTON",2,NA,NA,2,1,0,5,0
"341","2006","0340","T5E","June 30, 2006","EDMONTON",33,NA,NA,30,1.1,0,6.03333333333333,0.233333333333333
"342","2006","0340","T5G","June 30, 2006","EDMONTON",22,NA,NA,8,2.75,0,6.5,0.25
"343","2006","0340","T5H","June 30, 2006","EDMONTON",238,NA,NA,19,12.5263157894737,1.26315789473684,9.5,1.23529411764706
"344","2006","0340","T5K","December 31, 2006","EDMONTON",87,NA,NA,1,87,12,28,NA
"345","2006","0340","T5L","December 31, 2006","EDMONTON",1,NA,NA,1,1,0,5,0
"346","2006","0340","T5M","September 30, 2006","EDMONTON",8,NA,NA,6,1.33333333333333,0,6.83333333333333,0.166666666666667
"347","2006","0340","T5N","June 30, 2006","EDMONTON",26,NA,NA,19,1.36842105263158,0,6.94736842105263,0.277777777777778
"348","2006","0340","T5P","September 30, 2006","EDMONTON",92,NA,NA,9,10.2222222222222,0.444444444444444,7.44444444444444,0
"349","2006","0340","T5R","June 30, 2006","EDMONTON",3,NA,NA,3,1,0,18,0
"350","2006","0340","T5T","March 31, 2006","EDMONTON",155,NA,NA,2,77.5,2.5,26.5,0
"351","2006","0340","T5W","September 30, 2006","EDMONTON",8,NA,NA,3,2.66666666666667,0,5,0
"352","2006","0340","T5X","December 31, 2006","EDMONTON",100,NA,NA,2,50,2,15,0
"353","2006","0340","T5Y","June 30, 2006","EDMONTON",73,NA,NA,34,2.14705882352941,0.117647058823529,6.47058823529412,0.0303030303030303
"354","2006","0340","T6A","June 30, 2006","EDMONTON",22,NA,NA,9,2.44444444444444,0,18.3333333333333,0
"355","2006","0340","T6C","June 30, 2006","EDMONTON",73,NA,NA,18,4.05555555555556,0.388888888888889,9,0.5
"356","2006","0340","T6E","June 30, 2006","EDMONTON",73,NA,NA,29,2.51724137931034,0.379310344827586,8.20689655172414,0.481481481481481
"357","2006","0340","T6G","December 31, 2006","EDMONTON",59,NA,NA,16,3.6875,0.4375,8.125,0
"358","2006","0340","T6H","September 30, 2006","EDMONTON",227,NA,NA,9,25.2222222222222,1.88888888888889,12.8888888888889,0
"359","2006","0340","T6J","June 30, 2006","EDMONTON",16,NA,NA,8,2,0,7.75,0
"360","2006","0340","T6L","September 30, 2006","EDMONTON",44,NA,NA,2,22,2,14,28
"361","2006","0340","T6M","September 30, 2006","EDMONTON",27,NA,NA,19,1.42105263157895,0,7.22222222222222,1.7
"362","2006","0340","T6R","June 30, 2006","EDMONTON",220,NA,NA,76,2.89473684210526,0,7.14473684210526,0.421052631578947
"363","2006","0340","T7X","September 30, 2006","EDMONTON",14,NA,NA,6,2.33333333333333,0,6.16666666666667,1.66666666666667
"364","2006","0340","T7Y","June 30, 2006","EDMONTON",13,NA,NA,13,1,0,9.18181818181818,2.61538461538462
"365","2006","0340","T7Z","December 31, 2006","EDMONTON",5,NA,NA,3,1.66666666666667,0,9,0.666666666666667
"366","2006","0340","T8A","September 30, 2006","EDMONTON",12,NA,NA,9,1.33333333333333,0,6.77777777777778,0.222222222222222
"367","2006","0340","T8B","June 30, 2006","EDMONTON",41,NA,NA,41,1,0,8.92682926829268,0.48780487804878
"368","2006","0340","T8E","June 30, 2006","EDMONTON",10,NA,NA,10,1,0,6.6,0.1
"369","2006","0340","T8G","June 30, 2006","EDMONTON",16,NA,NA,16,1,0,8.91666666666667,0.6875
"370","2006","0340","T8N","June 30, 2006","EDMONTON",38,NA,NA,37,1.02702702702703,0,9.67567567567568,0.135135135135135
"371","2006","0340","T8R","June 30, 2006","EDMONTON",102,NA,NA,73,1.3972602739726,0,8.20547945205479,0.684931506849315
"372","2006","0340","T8T","June 30, 2006","EDMONTON",38,NA,NA,38,1,0,6.81081081081081,0.447368421052632
"373","2006","0340","T9E","June 30, 2006","EDMONTON",75,NA,NA,41,1.82926829268293,0.0731707317073171,6.17948717948718,0.48780487804878
"374","2006","0340","T9G","June 30, 2006","EDMONTON",28,NA,NA,28,1,0,4.46428571428571,0.357142857142857
"375","2006","0340","nan","June 30, 2006","EDMONTON",9761,NA,NA,7074,1.3798416737348,0.0132880972575629,6.17392554261894,0.505639097744361
"376","2006","2680","R0A","June 30, 2006","WINNIPEG",68,NA,NA,65,1.04615384615385,0,5.75438596491228,0.369230769230769
"377","2006","2680","R0E","June 30, 2006","WINNIPEG",18,NA,NA,18,1,0,6.05882352941176,0
"378","2006","2680","R0H","September 30, 2006","WINNIPEG",4,NA,NA,4,1,0,7.5,0.75
"379","2006","2680","R1A","June 30, 2006","WINNIPEG",80,NA,NA,51,1.56862745098039,0.117647058823529,5.61363636363636,0.68
"380","2006","2680","R2C","June 30, 2006","WINNIPEG",160,NA,NA,160,1,0,4.80451127819549,0.477987421383648
"381","2006","2680","R2G","June 30, 2006","WINNIPEG",29,NA,NA,27,1.07407407407407,0,6.18181818181818,0.333333333333333
"382","2006","2680","R2H","September 30, 2006","WINNIPEG",81,NA,NA,4,20.25,2.25,9,0.5
"383","2006","2680","R2J","December 31, 2006","WINNIPEG",7,NA,NA,7,1,0,6,1.14285714285714
"384","2006","2680","R2K","June 30, 2006","WINNIPEG",9,NA,NA,9,1,0,4.625,0.666666666666667
"385","2006","2680","R2L","June 30, 2006","WINNIPEG",6,NA,NA,6,1,0,4.2,0.666666666666667
"386","2006","2680","R2M","June 30, 2006","WINNIPEG",27,NA,NA,27,1,0,7.45454545454545,0.814814814814815
"387","2006","2680","R2N","June 30, 2006","WINNIPEG",417,NA,NA,170,2.45294117647059,0.0176470588235294,4.78518518518518,0.952941176470588
"388","2006","2680","R2P","June 30, 2006","WINNIPEG",115,NA,NA,58,1.98275862068966,0.0689655172413793,5.09615384615385,0.655172413793103
"389","2006","2680","R2R","June 30, 2006","WINNIPEG",11,NA,NA,11,1,0,6.2,0.636363636363636
"390","2006","2680","R2V","June 30, 2006","WINNIPEG",33,NA,NA,33,1,0,6.11111111111111,0.424242424242424
"391","2006","2680","R2W","June 30, 2006","WINNIPEG",49,NA,NA,48,1.02083333333333,0,5.60526315789474,0.229166666666667
"392","2006","2680","R2X","December 31, 2006","WINNIPEG",14,NA,NA,14,1,0,5.44444444444444,0.428571428571429
"393","2006","2680","R2Y","December 31, 2006","WINNIPEG",2,NA,NA,2,1,0,4.5,0
"394","2006","2680","R3A","September 30, 2006","WINNIPEG",22,NA,NA,8,2.75,0,4.75,0
"395","2006","2680","R3B","June 30, 2006","WINNIPEG",63,NA,NA,9,7,0,7.77777777777778,0
"396","2006","2680","R3C","June 30, 2006","WINNIPEG",18,NA,NA,18,1,0,7.5,0.111111111111111
"397","2006","2680","R3E","September 30, 2006","WINNIPEG",40,NA,NA,26,1.53846153846154,0,4.28,0.730769230769231
"398","2006","2680","R3G","June 30, 2006","WINNIPEG",7,NA,NA,7,1,0,5.83333333333333,0.857142857142857
"399","2006","2680","R3J","December 31, 2006","WINNIPEG",8,NA,NA,8,1,0,4.8,0
"400","2006","2680","R3K","December 31, 2006","WINNIPEG",2,NA,NA,2,1,0,6,0
"401","2006","2680","R3M","June 30, 2006","WINNIPEG",9,NA,NA,8,1.125,0,7.71428571428571,0.5
"402","2006","2680","R3N","June 30, 2006","WINNIPEG",96,NA,NA,3,32,1.33333333333333,15.3333333333333,0.666666666666667
"403","2006","2680","R3P","June 30, 2006","WINNIPEG",11,NA,NA,11,1,0,6.90909090909091,0.272727272727273
"404","2006","2680","R3R","June 30, 2006","WINNIPEG",37,NA,NA,37,1,0,5.65714285714286,0.621621621621622
"405","2006","2680","R3T","September 30, 2006","WINNIPEG",38,NA,NA,38,1,0,5.79411764705882,1.36842105263158
"406","2006","2680","R3V","March 31, 2006","WINNIPEG",2,NA,NA,2,1,0,19.5,1.5
"407","2006","2680","R3W","June 30, 2006","WINNIPEG",119,NA,NA,26,4.57692307692308,0,6.83333333333333,0.961538461538462
"408","2006","2680","R3Y","June 30, 2006","WINNIPEG",139,NA,NA,132,1.0530303030303,0,5.16346153846154,0.818181818181818
"409","2006","2680","R4A","June 30, 2006","WINNIPEG",49,NA,NA,49,1,0,6.75,1.16326530612245
"410","2006","2680","R4L","December 31, 2006","WINNIPEG",8,NA,NA,8,1,0,6.375,0.875
"411","2006","2680","R5A","September 30, 2006","WINNIPEG",38,NA,NA,37,1.02702702702703,0,5.41176470588235,0.405405405405405
"412","2006","2680","nan","June 30, 2006","WINNIPEG",782,NA,NA,678,1.15339233038348,0.00589970501474926,5.40794223826715,0.74739970282318
"413","2006","0580","B0J","June 30, 2006","HALIFAX",81,NA,NA,81,1,0,4.67142857142857,0.234567901234568
"414","2006","0580","B2R","June 30, 2006","HALIFAX",58,NA,NA,58,1,0,3.6078431372549,0.0344827586206897
"415","2006","0580","B2T","June 30, 2006","HALIFAX",23,NA,NA,23,1,0,4.26666666666667,0.869565217391304
"416","2006","0580","B2W","June 30, 2006","HALIFAX",226,NA,NA,46,4.91304347826087,0,7.65217391304348,0.130434782608696
"417","2006","0580","B2X","September 30, 2006","HALIFAX",31,NA,NA,31,1,0,5.25925925925926,0.0645161290322581
"418","2006","0580","B2Y","September 30, 2006","HALIFAX",26,NA,NA,3,8.66666666666667,0,10.6666666666667,0.666666666666667
"419","2006","0580","B2Z","June 30, 2006","HALIFAX",83,NA,NA,82,1.01219512195122,0,6.44303797468354,0.0487804878048781
"420","2006","0580","B3A","June 30, 2006","HALIFAX",53,NA,NA,7,7.57142857142857,0,7.83333333333333,0.142857142857143
"421","2006","0580","B3G","September 30, 2006","HALIFAX",76,NA,NA,49,1.55102040816327,0,6.48979591836735,0.0204081632653061
"422","2006","0580","B3H","June 30, 2006","HALIFAX",7,NA,NA,6,1.16666666666667,0,3.5,0.333333333333333
"423","2006","0580","B3J","December 31, 2006","HALIFAX",70,NA,NA,3,23.3333333333333,0,12.3333333333333,0
"424","2006","0580","B3K","September 30, 2006","HALIFAX",92,NA,NA,6,15.3333333333333,0,5.5,1.66666666666667
"425","2006","0580","B3L","December 31, 2006","HALIFAX",15,NA,NA,11,1.36363636363636,0,4.55555555555556,0
"426","2006","0580","B3M","June 30, 2006","HALIFAX",351,NA,NA,41,8.5609756097561,0.0731707317073171,6.85714285714286,0.170731707317073
"427","2006","0580","B3N","June 30, 2006","HALIFAX",100,NA,NA,54,1.85185185185185,0.0740740740740741,4.56862745098039,0
