"ref_yy","CSDuid","dweltype","mkttycd","date_pbi","metcode","metro","municipality","inventory","num_structures","unitsperstructure","avgstorycount","X_c0","ref_qq","met_name","population","stcan_cmacode","inventory_per_10kpop"
"2020","4811068",1,1,"December 31, 2020","0340","EDMONTON","MORINVILLE T",14,14,1,0,315,4,"Edmonton",1477202.13,835,0.0947737599051526
"2020","4811068",2,1,"December 31, 2020","0340","EDMONTON","MORINVILLE T",2,1,2,0,315,4,"Edmonton",1477202.13,835,0.0135391085578789
"2020","4811068",4,1,"December 31, 2020","0340","EDMONTON","MORINVILLE T",2,1,2,0,315,4,"Edmonton",1477202.13,835,0.0135391085578789
"2020","5915001",1,1,"December 31, 2020","2410","VANCOUVER","LANGLEY DM",12,12,1,0,1881,4,"Vancouver",2756901.97,933,0.0435271189566454
"2020","5915001",2,3,"December 31, 2020","2410","VANCOUVER","LANGLEY DM",3,2,1.5,0,1881,4,"Vancouver",2756901.97,933,0.0108817797391613
"2020","5915001",4,3,"December 31, 2020","2410","VANCOUVER","LANGLEY DM",31,10,3.1,0,1881,4,"Vancouver",2756901.97,933,0.112445057304667
"2020","5915001",5,3,"December 31, 2020","2410","VANCOUVER","LANGLEY DM",11,2,5.5,5.5,1881,4,"Vancouver",2756901.97,933,0.0398998590435916
"2020","5915002",1,1,"December 31, 2020","2410","VANCOUVER","LANGLEY CY",2,2,1,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915002",4,3,"December 31, 2020","2410","VANCOUVER","LANGLEY CY",11,2,5.5,0,1881,4,"Vancouver",2756901.97,933,0.0398998590435916
"2020","5915004",1,1,"December 31, 2020","2410","VANCOUVER","SURREY CY",63,63,1,0,1881,4,"Vancouver",2756901.97,933,0.228517374522388
"2020","5915004",2,1,"December 31, 2020","2410","VANCOUVER","SURREY CY",2,2,1,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915004",2,3,"December 31, 2020","2410","VANCOUVER","SURREY CY",9,5,1.8,0,1881,4,"Vancouver",2756901.97,933,0.032645339217484
"2020","5915004",4,3,"December 31, 2020","2410","VANCOUVER","SURREY CY",66,31,2.12903225806452,0,1881,4,"Vancouver",2756901.97,933,0.23939915426155
"2020","5915004",5,3,"December 31, 2020","2410","VANCOUVER","SURREY CY",4,2,2,20,1881,4,"Vancouver",2756901.97,933,0.0145090396522151
"2020","5915007",1,1,"December 31, 2020","2410","VANCOUVER","WHITE ROCK CY",16,16,1,0,1881,4,"Vancouver",2756901.97,933,0.0580361586088605
"2020","5915007",2,1,"December 31, 2020","2410","VANCOUVER","WHITE ROCK CY",1,1,1,0,1881,4,"Vancouver",2756901.97,933,0.00362725991305378
"2020","5915011",1,1,"December 31, 2020","2410","VANCOUVER","DELTA CY",25,25,1,0,1881,4,"Vancouver",2756901.97,933,0.0906814978263445
"2020","5915011",2,3,"December 31, 2020","2410","VANCOUVER","DELTA CY",8,6,1.33333333333333,0,1881,4,"Vancouver",2756901.97,933,0.0290180793044303
"2020","5915011",4,3,"December 31, 2020","2410","VANCOUVER","DELTA CY",23,10,2.3,0,1881,4,"Vancouver",2756901.97,933,0.083426978000237
"2020","5915015",1,1,"December 31, 2020","2410","VANCOUVER","RICHMOND CY",39,39,1,0,1881,4,"Vancouver",2756901.97,933,0.141463136609098
"2020","5915015",1,3,"December 31, 2020","2410","VANCOUVER","RICHMOND CY",3,3,1,0,1881,4,"Vancouver",2756901.97,933,0.0108817797391613
"2020","5915015",2,3,"December 31, 2020","2410","VANCOUVER","RICHMOND CY",15,10,1.5,0,1881,4,"Vancouver",2756901.97,933,0.0544088986958067
"2020","5915015",4,3,"December 31, 2020","2410","VANCOUVER","RICHMOND CY",36,15,2.4,0,1881,4,"Vancouver",2756901.97,933,0.130581356869936
"2020","5915015",5,3,"December 31, 2020","2410","VANCOUVER","RICHMOND CY",42,6,7,9.66666666666667,1881,4,"Vancouver",2756901.97,933,0.152344916348259
"2020","5915020",4,3,"December 31, 2020","2410","VANCOUVER","METRO VANCOUVER A RDA",3,2,1.5,0,1881,4,"Vancouver",2756901.97,933,0.0108817797391613
"2020","5915020",5,3,"December 31, 2020","2410","VANCOUVER","METRO VANCOUVER A RDA",2,1,2,15,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915022",1,1,"December 31, 2020","2410","VANCOUVER","VANCOUVER CY",137,137,1,0,1881,4,"Vancouver",2756901.97,933,0.496934608088368
"2020","5915022",1,3,"December 31, 2020","2410","VANCOUVER","VANCOUVER CY",1,1,1,0,1881,4,"Vancouver",2756901.97,933,0.00362725991305378
"2020","5915022",2,1,"December 31, 2020","2410","VANCOUVER","VANCOUVER CY",95,54,1.75925925925926,0,1881,4,"Vancouver",2756901.97,933,0.344589691740109
"2020","5915022",4,3,"December 31, 2020","2410","VANCOUVER","VANCOUVER CY",10,3,3.33333333333333,0,1881,4,"Vancouver",2756901.97,933,0.0362725991305378
"2020","5915022",5,3,"December 31, 2020","2410","VANCOUVER","VANCOUVER CY",98,19,5.15789473684211,3.94736842105263,1881,4,"Vancouver",2756901.97,933,0.355471471479271
"2020","5915025",1,1,"December 31, 2020","2410","VANCOUVER","BURNABY CY",59,59,1,0,1881,4,"Vancouver",2756901.97,933,0.214008334870173
"2020","5915025",1,3,"December 31, 2020","2410","VANCOUVER","BURNABY CY",1,1,1,0,1881,4,"Vancouver",2756901.97,933,0.00362725991305378
"2020","5915025",2,1,"December 31, 2020","2410","VANCOUVER","BURNABY CY",38,24,1.58333333333333,0,1881,4,"Vancouver",2756901.97,933,0.137835876696044
"2020","5915025",5,3,"December 31, 2020","2410","VANCOUVER","BURNABY CY",46,3,15.3333333333333,4,1881,4,"Vancouver",2756901.97,933,0.166853956000474
"2020","5915029",1,1,"December 31, 2020","2410","VANCOUVER","NEW WESTMINSTER CY",5,5,1,0,1881,4,"Vancouver",2756901.97,933,0.0181362995652689
"2020","5915029",2,1,"December 31, 2020","2410","VANCOUVER","NEW WESTMINSTER CY",2,2,1,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915029",4,3,"December 31, 2020","2410","VANCOUVER","NEW WESTMINSTER CY",7,5,1.4,0,1881,4,"Vancouver",2756901.97,933,0.0253908193913765
"2020","5915029",5,3,"December 31, 2020","2410","VANCOUVER","NEW WESTMINSTER CY",79,2,39.5,4,1881,4,"Vancouver",2756901.97,933,0.286553533131249
"2020","5915034",1,1,"December 31, 2020","2410","VANCOUVER","COQUITLAM CY",21,21,1,0,1881,4,"Vancouver",2756901.97,933,0.0761724581741294
"2020","5915034",2,1,"December 31, 2020","2410","VANCOUVER","COQUITLAM CY",1,1,1,0,1881,4,"Vancouver",2756901.97,933,0.00362725991305378
"2020","5915034",2,3,"December 31, 2020","2410","VANCOUVER","COQUITLAM CY",2,2,1,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915034",4,3,"December 31, 2020","2410","VANCOUVER","COQUITLAM CY",79,23,3.43478260869565,0,1881,4,"Vancouver",2756901.97,933,0.286553533131249
"2020","5915034",5,3,"December 31, 2020","2410","VANCOUVER","COQUITLAM CY",36,1,36,7,1881,4,"Vancouver",2756901.97,933,0.130581356869936
"2020","5915038",1,1,"December 31, 2020","2410","VANCOUVER","ANMORE VL",4,4,1,0,1881,4,"Vancouver",2756901.97,933,0.0145090396522151
"2020","5915039",1,1,"December 31, 2020","2410","VANCOUVER","PORT COQUITLAM CY",6,6,1,0,1881,4,"Vancouver",2756901.97,933,0.0217635594783227
"2020","5915039",2,1,"December 31, 2020","2410","VANCOUVER","PORT COQUITLAM CY",1,1,1,0,1881,4,"Vancouver",2756901.97,933,0.00362725991305378
"2020","5915039",4,3,"December 31, 2020","2410","VANCOUVER","PORT COQUITLAM CY",2,1,2,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915039",5,3,"December 31, 2020","2410","VANCOUVER","PORT COQUITLAM CY",21,1,21,4,1881,4,"Vancouver",2756901.97,933,0.0761724581741294
"2020","5915043",1,1,"December 31, 2020","2410","VANCOUVER","PORT MOODY CY",2,2,1,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915043",4,3,"December 31, 2020","2410","VANCOUVER","PORT MOODY CY",19,7,2.71428571428571,0,1881,4,"Vancouver",2756901.97,933,0.0689179383480219
"2020","5915046",1,1,"December 31, 2020","2410","VANCOUVER","NORTH VANCOUVER DM",23,23,1,0,1881,4,"Vancouver",2756901.97,933,0.083426978000237
"2020","5915046",4,3,"December 31, 2020","2410","VANCOUVER","NORTH VANCOUVER DM",11,3,3.66666666666667,0,1881,4,"Vancouver",2756901.97,933,0.0398998590435916
"2020","5915046",5,3,"December 31, 2020","2410","VANCOUVER","NORTH VANCOUVER DM",28,2,14,3.5,1881,4,"Vancouver",2756901.97,933,0.101563277565506
"2020","5915051",1,1,"December 31, 2020","2410","VANCOUVER","NORTH VANCOUVER CY",4,4,1,0,1881,4,"Vancouver",2756901.97,933,0.0145090396522151
"2020","5915051",2,1,"December 31, 2020","2410","VANCOUVER","NORTH VANCOUVER CY",2,2,1,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915051",4,3,"December 31, 2020","2410","VANCOUVER","NORTH VANCOUVER CY",57,13,4.38461538461539,0,1881,4,"Vancouver",2756901.97,933,0.206753815044066
"2020","5915051",5,3,"December 31, 2020","2410","VANCOUVER","NORTH VANCOUVER CY",19,5,3.8,6.6,1881,4,"Vancouver",2756901.97,933,0.0689179383480219
"2020","5915055",1,1,"December 31, 2020","2410","VANCOUVER","WEST VANCOUVER DM",44,44,1,0,1881,4,"Vancouver",2756901.97,933,0.159599436174366
"2020","5915055",2,1,"December 31, 2020","2410","VANCOUVER","WEST VANCOUVER DM",2,1,2,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915055",4,3,"December 31, 2020","2410","VANCOUVER","WEST VANCOUVER DM",3,1,3,0,1881,4,"Vancouver",2756901.97,933,0.0108817797391613
"2020","5915055",5,3,"December 31, 2020","2410","VANCOUVER","WEST VANCOUVER DM",4,1,4,16,1881,4,"Vancouver",2756901.97,933,0.0145090396522151
"2020","5915070",2,3,"December 31, 2020","2410","VANCOUVER","PITT MEADOWS CY",12,10,1.2,0,1881,4,"Vancouver",2756901.97,933,0.0435271189566454
"2020","5915070",4,3,"December 31, 2020","2410","VANCOUVER","PITT MEADOWS CY",25,6,4.16666666666667,0,1881,4,"Vancouver",2756901.97,933,0.0906814978263445
"2020","5915075",1,1,"December 31, 2020","2410","VANCOUVER","MAPLE RIDGE CY",12,12,1,0,1881,4,"Vancouver",2756901.97,933,0.0435271189566454
"2020","5915075",2,1,"December 31, 2020","2410","VANCOUVER","MAPLE RIDGE CY",2,1,2,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915075",2,3,"December 31, 2020","2410","VANCOUVER","MAPLE RIDGE CY",2,1,2,0,1881,4,"Vancouver",2756901.97,933,0.00725451982610756
"2020","5915075",4,3,"December 31, 2020","2410","VANCOUVER","MAPLE RIDGE CY",53,20,2.65,0,1881,4,"Vancouver",2756901.97,933,0.19224477539185
"2020","5915075",5,3,"December 31, 2020","2410","VANCOUVER","MAPLE RIDGE CY",5,2,2.5,5,1881,4,"Vancouver",2756901.97,933,0.0181362995652689
"2020","5915999",1,3,"December 31, 2020","2410","VANCOUVER","INDIAN RESERVES",7,7,1,0,1881,4,"Vancouver",2756901.97,933,0.0253908193913765
"2020","5915999",4,3,"December 31, 2020","2410","VANCOUVER","INDIAN RESERVES",4,1,4,0,1881,4,"Vancouver",2756901.97,933,0.0145090396522151
"2020","5917005",1,1,"December 31, 2020","2440","VICTORIA","NORTH SAANICH DM",2,2,1,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917005",1,3,"December 31, 2020","2440","VICTORIA","NORTH SAANICH DM",1,1,1,0,2055,4,"Victoria",412649.875,935,0.0242336193607232
"2020","5917005",5,3,"December 31, 2020","2440","VICTORIA","NORTH SAANICH DM",4,1,4,4,2055,4,"Victoria",412649.875,935,0.0969344774428927
"2020","5917010",4,3,"December 31, 2020","2440","VICTORIA","SIDNEY T",2,1,2,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917010",5,3,"December 31, 2020","2440","VICTORIA","SIDNEY T",14,2,7,4.5,2055,4,"Victoria",412649.875,935,0.339270671050125
"2020","5917015",5,3,"December 31, 2020","2440","VICTORIA","CENTRAL SAANICH DM",4,1,4,5,2055,4,"Victoria",412649.875,935,0.0969344774428927
"2020","5917021",1,1,"December 31, 2020","2440","VICTORIA","SAANICH DM",2,2,1,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917021",2,3,"December 31, 2020","2440","VICTORIA","SAANICH DM",2,2,1,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917021",5,3,"December 31, 2020","2440","VICTORIA","SAANICH DM",12,5,2.4,6,2055,4,"Victoria",412649.875,935,0.290803432328678
"2020","5917030",1,1,"December 31, 2020","2440","VICTORIA","OAK BAY DM",3,3,1,0,2055,4,"Victoria",412649.875,935,0.0727008580821695
"2020","5917034",1,1,"December 31, 2020","2440","VICTORIA","VICTORIA CY",4,4,1,0,2055,4,"Victoria",412649.875,935,0.0969344774428927
"2020","5917034",4,3,"December 31, 2020","2440","VICTORIA","VICTORIA CY",2,2,1,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917034",5,3,"December 31, 2020","2440","VICTORIA","VICTORIA CY",74,4,18.5,14,2055,4,"Victoria",412649.875,935,1.79328783269352
"2020","5917040",2,3,"December 31, 2020","2440","VICTORIA","ESQUIMALT DM",2,1,2,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917040",4,3,"December 31, 2020","2440","VICTORIA","ESQUIMALT DM",2,1,2,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917040",5,3,"December 31, 2020","2440","VICTORIA","ESQUIMALT DM",13,2,6.5,5.5,2055,4,"Victoria",412649.875,935,0.315037051689401
"2020","5917041",1,1,"December 31, 2020","2440","VICTORIA","COLWOOD CY",4,4,1,0,2055,4,"Victoria",412649.875,935,0.0969344774428927
"2020","5917044",1,1,"December 31, 2020","2440","VICTORIA","LANGFORD CY",5,5,1,0,2055,4,"Victoria",412649.875,935,0.121168096803616
"2020","5917044",4,3,"December 31, 2020","2440","VICTORIA","LANGFORD CY",1,1,1,0,2055,4,"Victoria",412649.875,935,0.0242336193607232
"2020","5917044",5,3,"December 31, 2020","2440","VICTORIA","LANGFORD CY",2,1,2,4,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917047",5,3,"December 31, 2020","2440","VICTORIA","VIEW ROYAL T",5,1,5,4,2055,4,"Victoria",412649.875,935,0.121168096803616
"2020","5917052",2,1,"December 31, 2020","2440","VICTORIA","SOOKE DM",2,1,2,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2020","5917052",4,3,"December 31, 2020","2440","VICTORIA","SOOKE DM",5,3,1.66666666666667,0,2055,4,"Victoria",412649.875,935,0.121168096803616
"2020","5917052",5,3,"December 31, 2020","2440","VICTORIA","SOOKE DM",3,2,1.5,2.5,2055,4,"Victoria",412649.875,935,0.0727008580821695
"2020","5917054",2,1,"December 31, 2020","2440","VICTORIA","JUAN DE FUCA PART 1 RDA",2,2,1,0,2055,4,"Victoria",412649.875,935,0.0484672387214464
"2021","1209034",1,1,"December 31, 2021","0580","HALIFAX","HALIFAX RGM",18,18,1,0,493,4,"Halifax",475765.938,205,0.378337299127959
"2021","1209034",2,1,"December 31, 2021","0580","HALIFAX","HALIFAX RGM",4,3,1.33333333333333,0,493,4,"Halifax",475765.938,205,0.0840749553617687
"2021","1209034",4,1,"December 31, 2021","0580","HALIFAX","HALIFAX RGM",1,1,1,0,493,4,"Halifax",475765.938,205,0.0210187388404422
"2021","1209034",5,3,"December 31, 2021","0580","HALIFAX","HALIFAX RGM",79,2,39.5,13.5,493,4,"Halifax",475765.938,205,1.66048036839493
"2021","2419068",1,1,"December 31, 2021","1400","QUÉBEC","SAINT-HENRI MÉ",2,2,1,0,1711,4,"Quebec",845933.969,421,0.023642507255788
"2021","2419105",1,1,"December 31, 2021","1400","QUÉBEC","BEAUMONT MÉ",4,4,1,0,1711,4,"Quebec",845933.969,421,0.0472850145115759
"2021","2420025",5,3,"December 31, 2021","1400","QUÉBEC","SAINT-GABRIEL-DE-VALCARTIER MÉ",5,2,2.5,3,1711,4,"Quebec",845933.969,421,0.0591062681394699
"2021","2421035",2,1,"December 31, 2021","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",20,15,1.33333333333333,0,1711,4,"Quebec",845933.969,421,0.23642507255788
"2021","2421040",2,1,"December 31, 2021","1400","QUÉBEC","LAC-BEAUPORT MÉ",1,1,1,0,1711,4,"Quebec",845933.969,421,0.011821253627894
"2021","2421045",1,1,"December 31, 2021","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",8,8,1,0,1711,4,"Quebec",845933.969,421,0.0945700290231518
"2021","2421045",2,1,"December 31, 2021","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",6,3,2,0,1711,4,"Quebec",845933.969,421,0.0709275217673638
"2021","2422005",1,1,"December 31, 2021","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",3,3,1,0,1711,4,"Quebec",845933.969,421,0.0354637608836819
"2021","2422005",5,3,"December 31, 2021","1400","QUÉBEC","STE-CATHERINE-JACQUES-CARTIER V",5,1,5,3,1711,4,"Quebec",845933.969,421,0.0591062681394699
"2021","2422035",1,1,"December 31, 2021","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",3,3,1,0,1711,4,"Quebec",845933.969,421,0.0354637608836819
"2021","2422035",2,1,"December 31, 2021","1400","QUÉBEC","STONEHAM-ET-TEWKESBURY CU",9,7,1.28571428571429,0,1711,4,"Quebec",845933.969,421,0.106391282651046
"2021","2422040",1,1,"December 31, 2021","1400","QUÉBEC","LAC-BEAUPORT MÉ",3,3,1,0,1711,4,"Quebec",845933.969,421,0.0354637608836819
"2021","2422045",1,1,"December 31, 2021","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",2,2,1,0,1711,4,"Quebec",845933.969,421,0.023642507255788
"2021","2422045",2,1,"December 31, 2021","1400","QUÉBEC","SAINTE-BRIGITTE-DE-LAVAL MÉ",7,6,1.16666666666667,0,1711,4,"Quebec",845933.969,421,0.0827487753952578
"2021","2423027",1,1,"December 31, 2021","1400","QUÉBEC","QUÉBEC V",6,6,1,0,1711,4,"Quebec",845933.969,421,0.0709275217673638
"2021","2423027",2,1,"December 31, 2021","1400","QUÉBEC","QUÉBEC V",44,33,1.33333333333333,0,1711,4,"Quebec",845933.969,421,0.520135159627335
"2021","2423027",4,1,"December 31, 2021","1400","QUÉBEC","QUÉBEC V",14,5,2.8,0,1711,4,"Quebec",845933.969,421,0.165497550790516
"2021","2423027",5,3,"December 31, 2021","1400","QUÉBEC","QUÉBEC V",5,3,1.66666666666667,3,1711,4,"Quebec",845933.969,421,0.0591062681394699
"2021","2423072",5,3,"December 31, 2021","1400","QUÉBEC","SAINT-AUGUSTIN-DE-DESMAURES V",22,2,11,9.5,1711,4,"Quebec",845933.969,421,0.260067579813667
"2021","2425213",1,1,"December 31, 2021","1400","QUÉBEC","LÉVIS V",12,12,1,0,1711,4,"Quebec",845933.969,421,0.141855043534728
"2021","2425213",2,1,"December 31, 2021","1400","QUÉBEC","LÉVIS V",13,11,1.18181818181818,0,1711,4,"Quebec",845933.969,421,0.153676297162622
"2021","2425213",4,1,"December 31, 2021","1400","QUÉBEC","LÉVIS V",12,8,1.5,0,1711,4,"Quebec",845933.969,421,0.141855043534728
"2021","2425213",5,3,"December 31, 2021","1400","QUÉBEC","LÉVIS V",55,5,11,5.2,1711,4,"Quebec",845933.969,421,0.650168949534169
"2021","2452007",1,1,"December 31, 2021","1060","MONTRÉAL","LAVALTRIE V",8,8,1,0,841,4,"Montreal",4361026.84,462,0.0183443035172881
"2021","2452007",2,1,"December 31, 2021","1060","MONTRÉAL","LAVALTRIE V",3,2,1.5,0,841,4,"Montreal",4361026.84,462,0.00687911381898305
"2021","2455057",1,1,"December 31, 2021","1060","MONTRÉAL","RICHELIEU V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2456083",1,1,"December 31, 2021","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",9,9,1,0,841,4,"Montreal",4361026.84,462,0.0206373414569492
"2021","2456083",2,1,"December 31, 2021","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",8,6,1.33333333333333,0,841,4,"Montreal",4361026.84,462,0.0183443035172881
"2021","2456083",4,1,"December 31, 2021","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2456083",5,3,"December 31, 2021","1060","MONTRÉAL","SAINT-JEAN-SUR-RICHELIEU V",3,1,3,2,841,4,"Montreal",4361026.84,462,0.00687911381898305
"2021","2457005",1,1,"December 31, 2021","1060","MONTRÉAL","CHAMBLY V",2,2,1,0,841,4,"Montreal",4361026.84,462,0.00458607587932204
"2021","2457010",1,1,"December 31, 2021","1060","MONTRÉAL","SAINT-PHILIPPE V",4,4,1,0,841,4,"Montreal",4361026.84,462,0.00917215175864407
"2021","2457010",5,3,"December 31, 2021","1060","MONTRÉAL","SAINT-PHILIPPE V",6,3,2,2,841,4,"Montreal",4361026.84,462,0.0137582276379661
"2021","2457020",1,1,"December 31, 2021","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2457020",4,1,"December 31, 2021","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2457030",2,1,"December 31, 2021","1060","MONTRÉAL","BOIS-DES-FILION V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2457040",2,1,"December 31, 2021","1060","MONTRÉAL","BELOEIL V",4,2,2,0,841,4,"Montreal",4361026.84,462,0.00917215175864407
"2021","2457040",4,1,"December 31, 2021","1060","MONTRÉAL","BELOEIL V",3,2,1.5,0,841,4,"Montreal",4361026.84,462,0.00687911381898305
"2021","2457040",5,3,"December 31, 2021","1060","MONTRÉAL","BELOEIL V",2,1,2,5,841,4,"Montreal",4361026.84,462,0.00458607587932204
"2021","2458007",1,1,"December 31, 2021","1060","MONTRÉAL","LAVALTRIE V",9,9,1,0,841,4,"Montreal",4361026.84,462,0.0206373414569492
"2021","2458007",5,3,"December 31, 2021","1060","MONTRÉAL","LAVALTRIE V",22,1,22,19,841,4,"Montreal",4361026.84,462,0.0504468346725424
"2021","2458012",5,3,"December 31, 2021","1060","MONTRÉAL","SAINT-LAMBERT V",1,1,1,4,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2458033",1,1,"December 31, 2021","1060","MONTRÉAL","BOUCHERVILLE V",4,4,1,0,841,4,"Montreal",4361026.84,462,0.00917215175864407
"2021","2458037",2,1,"December 31, 2021","1060","MONTRÉAL","SAINT-BRUNO-DE-MONTARVILLE V",2,1,2,0,841,4,"Montreal",4361026.84,462,0.00458607587932204
"2021","2458227",1,1,"December 31, 2021","1060","MONTRÉAL","LONGUEUIL V",4,4,1,0,841,4,"Montreal",4361026.84,462,0.00917215175864407
"2021","2458227",2,1,"December 31, 2021","1060","MONTRÉAL","LONGUEUIL V",23,15,1.53333333333333,0,841,4,"Montreal",4361026.84,462,0.0527398726122034
"2021","2458227",4,1,"December 31, 2021","1060","MONTRÉAL","LONGUEUIL V",9,4,2.25,0,841,4,"Montreal",4361026.84,462,0.0206373414569492
"2021","2458227",5,3,"December 31, 2021","1060","MONTRÉAL","LONGUEUIL V",44,11,4,2.90909090909091,841,4,"Montreal",4361026.84,462,0.100893669345085
"2021","2459010",1,1,"December 31, 2021","1060","MONTRÉAL","SAINT-PHILIPPE V",3,3,1,0,841,4,"Montreal",4361026.84,462,0.00687911381898305
"2021","2459010",2,1,"December 31, 2021","1060","MONTRÉAL","SAINT-PHILIPPE V",2,2,1,0,841,4,"Montreal",4361026.84,462,0.00458607587932204
"2021","2459010",4,1,"December 31, 2021","1060","MONTRÉAL","SAINT-PHILIPPE V",10,6,1.66666666666667,0,841,4,"Montreal",4361026.84,462,0.0229303793966102
"2021","2459010",5,3,"December 31, 2021","1060","MONTRÉAL","SAINT-PHILIPPE V",9,2,4.5,2,841,4,"Montreal",4361026.84,462,0.0206373414569492
"2021","2459015",1,1,"December 31, 2021","1060","MONTRÉAL","BLAINVILLE V",2,2,1,0,841,4,"Montreal",4361026.84,462,0.00458607587932204
"2021","2459020",1,1,"December 31, 2021","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",3,3,1,0,841,4,"Montreal",4361026.84,462,0.00687911381898305
"2021","2459020",4,1,"December 31, 2021","1060","MONTRÉAL","SAINT-BASILE-LE-GRAND V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2460028",1,1,"December 31, 2021","1060","MONTRÉAL","L'ASSOMPTION V",3,3,1,0,841,4,"Montreal",4361026.84,462,0.00687911381898305
"2021","2463048",1,1,"December 31, 2021","1060","MONTRÉAL","SAINT-LIN--LAURENTIDES V",11,11,1,0,841,4,"Montreal",4361026.84,462,0.0252234173362712
"2021","2464008",1,1,"December 31, 2021","1060","MONTRÉAL","TERREBONNE V",9,9,1,0,841,4,"Montreal",4361026.84,462,0.0206373414569492
"2021","2464008",2,1,"December 31, 2021","1060","MONTRÉAL","TERREBONNE V",2,2,1,0,841,4,"Montreal",4361026.84,462,0.00458607587932204
"2021","2464008",4,1,"December 31, 2021","1060","MONTRÉAL","TERREBONNE V",23,8,2.875,0,841,4,"Montreal",4361026.84,462,0.0527398726122034
"2021","2464008",5,3,"December 31, 2021","1060","MONTRÉAL","TERREBONNE V",1,1,1,3,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2464015",1,1,"December 31, 2021","1060","MONTRÉAL","BLAINVILLE V",4,4,1,0,841,4,"Montreal",4361026.84,462,0.00917215175864407
"2021","2465005",1,1,"December 31, 2021","1060","MONTRÉAL","CHAMBLY V",34,34,1,0,841,4,"Montreal",4361026.84,462,0.0779632899484746
"2021","2465005",2,1,"December 31, 2021","1060","MONTRÉAL","CHAMBLY V",7,5,1.4,0,841,4,"Montreal",4361026.84,462,0.0160512655776271
"2021","2465005",5,3,"December 31, 2021","1060","MONTRÉAL","CHAMBLY V",65,10,6.5,9.3,841,4,"Montreal",4361026.84,462,0.149047466077966
"2021","2466023",1,1,"December 31, 2021","1060","MONTRÉAL","MONTRÉAL V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2466023",4,1,"December 31, 2021","1060","MONTRÉAL","MONTRÉAL V",8,4,2,0,841,4,"Montreal",4361026.84,462,0.0183443035172881
"2021","2466023",5,3,"December 31, 2021","1060","MONTRÉAL","MONTRÉAL V",72,15,4.8,13.9333333333333,841,4,"Montreal",4361026.84,462,0.165098731655593
"2021","2466097",1,1,"December 31, 2021","1060","MONTRÉAL","POINTE-CLAIRE V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2466107",1,1,"December 31, 2021","1060","MONTRÉAL","BEACONSFIELD V",1,1,1,0,841,4,"Montreal",4361026.84,462,0.00229303793966102
"2021","2466117",4,1,"December 31, 2021","1060","MONTRÉAL","SAINTE-ANNE-DE-BELLEVUE V",28,7,4,0,841,4,"Montreal",4361026.84,462,0.0642050623105085
