"","ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_qq","population","inventory_per_10kpop"
"652","2015","1060",4,3,"December 31, 2015","MONTRÉAL",58,24,2.41666666666667,0,4,"4134516.91",0.140282410889934
"653","2015","1060",5,1,"December 31, 2015","MONTRÉAL",5,3,1.66666666666667,2.33333333333333,4,"4134516.91",0.012093311283615
"654","2015","1060",5,3,"December 31, 2015","MONTRÉAL",2499,569,4.39191564147627,3.83831282952548,4,"4134516.91",6.04423697955077
"655","2015","1265",1,1,"December 31, 2015","OTTAWA",98,98,1,0,4,"1006491",0.973679844131741
"656","2015","1265",2,1,"December 31, 2015","OTTAWA",27,21,1.28571428571429,0,4,"1006491",0.268258732566908
"657","2015","1265",4,1,"December 31, 2015","OTTAWA",156,70,2.22857142857143,0,4,"1006491",1.54993934371991
"658","2015","1265",4,3,"December 31, 2015","OTTAWA",2,1,2,0,4,"1006491",0.0198710172271784
"659","2015","1265",5,3,"December 31, 2015","OTTAWA",614,46,13.3478260869565,6.56521739130435,4,"1006491",6.10040228874376
"660","2016","0140",1,1,"December 31, 2016","CALGARY",382,382,1,0,4,"1455343.75",2.62480943076163
"661","2016","0140",2,1,"December 31, 2016","CALGARY",149,99,1.5050505050505,0,4,"1455343.75",1.02381310257456
"662","2016","0140",2,3,"December 31, 2016","CALGARY",4,3,1.33333333333333,0,4,"1455343.75",0.0274849155053574
"663","2016","0140",4,1,"December 31, 2016","CALGARY",14,7,2,0,4,"1455343.75",0.0961972042687509
"664","2016","0140",4,3,"December 31, 2016","CALGARY",157,61,2.57377049180328,0,4,"1455343.75",1.07878293358528
"665","2016","0140",5,3,"December 31, 2016","CALGARY",804,65,12.3692307692308,4.46153846153846,4,"1455343.75",5.52446801657684
"666","2016","0610",1,1,"December 31, 2016","HAMILTON",69,69,1,0,4,"776587.125",0.888503012459806
"667","2016","0610",2,1,"December 31, 2016","HAMILTON",35,25,1.4,0,4,"776587.125",0.450689933856423
"668","2016","0610",4,1,"December 31, 2016","HAMILTON",236,57,4.14035087719298,0,4,"776587.125",3.0389378397176
"669","2016","0610",4,3,"December 31, 2016","HAMILTON",21,8,2.625,0,4,"776587.125",0.270413960313854
"670","2016","0610",5,3,"December 31, 2016","HAMILTON",3,1,3,1,4,"776587.125",0.038630565759122
"671","2016","1060",1,1,"December 31, 2016","MONTRÉAL",274,274,1,0,4,"4184841.41",0.654744046800091
"672","2016","1060",2,1,"December 31, 2016","MONTRÉAL",157,129,1.21705426356589,0,4,"4184841.41",0.375163559662826
"673","2016","1060",4,1,"December 31, 2016","MONTRÉAL",195,104,1.875,0,4,"4184841.41",0.465967478562109
"674","2016","1060",4,3,"December 31, 2016","MONTRÉAL",102,36,2.83333333333333,0,4,"4184841.41",0.24373683494018
"675","2016","1060",5,1,"December 31, 2016","MONTRÉAL",16,8,2,2.125,4,"4184841.41",0.0382332290102243
"676","2016","1060",5,3,"December 31, 2016","MONTRÉAL",2047,415,4.93253012048193,3.98072289156626,4,"4184841.41",4.89146373649557
"677","2016","1265",1,1,"December 31, 2016","OTTAWA",123,123,1,0,4,"1023678",1.20154970605991
"678","2016","1265",2,1,"December 31, 2016","OTTAWA",36,26,1.38461538461538,0,4,"1023678",0.351673084700462
"679","2016","1265",4,1,"December 31, 2016","OTTAWA",151,66,2.28787878787879,0,4,"1023678",1.4750732163825
"680","2016","1265",4,3,"December 31, 2016","OTTAWA",9,4,2.25,0,4,"1023678",0.0879182711751156
"681","2016","1265",5,3,"December 31, 2016","OTTAWA",519,55,9.43636363636364,6.52727272727273,4,"1023678",5.069953637765
"682","2017","0140",1,1,"December 31, 2017","CALGARY",453,453,1,0,4,"1479844.0599999998",3.06113334671222
"683","2017","0140",2,1,"December 31, 2017","CALGARY",167,111,1.5045045045045,0,4,"1479844.0599999998",1.12849728234203
"684","2017","0140",2,3,"December 31, 2017","CALGARY",15,9,1.66666666666667,0,4,"1479844.0599999998",0.101362031348087
"685","2017","0140",4,1,"December 31, 2017","CALGARY",63,23,2.73913043478261,0,4,"1479844.0599999998",0.425720531661964
"686","2017","0140",4,3,"December 31, 2017","CALGARY",124,58,2.13793103448276,0,4,"1479844.0599999998",0.837926125810851
"687","2017","0140",5,3,"December 31, 2017","CALGARY",1208,74,16.3243243243243,6.06756756756757,4,"1479844.0599999998",8.16302225789926
"688","2017","0610",1,1,"December 31, 2017","HAMILTON",43,43,1,0,4,"784019.313",0.5484558771322
"689","2017","0610",2,1,"December 31, 2017","HAMILTON",4,3,1.33333333333333,0,4,"784019.313",0.0510191513611349
"690","2017","0610",4,1,"December 31, 2017","HAMILTON",129,34,3.79411764705882,0,4,"784019.313",1.6453676313966
"691","2017","0610",4,3,"December 31, 2017","HAMILTON",2,1,2,0,4,"784019.313",0.0255095756805675
"692","2017","0610",5,3,"December 31, 2017","HAMILTON",112,2,56,3.5,4,"784019.313",1.42853623811178
"693","2017","1060",1,1,"December 31, 2017","MONTRÉAL",247,247,1,0,4,"4256095.22",0.580344158747463
"694","2017","1060",2,1,"December 31, 2017","MONTRÉAL",177,140,1.26428571428571,0,4,"4256095.22",0.415874154244134
"695","2017","1060",4,1,"December 31, 2017","MONTRÉAL",220,115,1.91304347826087,0,4,"4256095.22",0.516905728439036
"696","2017","1060",4,3,"December 31, 2017","MONTRÉAL",81,36,2.25,0,4,"4256095.22",0.190315290925282
"697","2017","1060",5,1,"December 31, 2017","MONTRÉAL",5,3,1.66666666666667,2.33333333333333,4,"4256095.22",0.0117478574645236
"698","2017","1060",5,3,"December 31, 2017","MONTRÉAL",1626,334,4.86826347305389,4.38622754491018,4,"4256095.22",3.82040324746306
"699","2017","1265",1,1,"December 31, 2017","OTTAWA",115,115,1,0,4,"1047446.9999999999",1.09790757909469
"700","2017","1265",2,1,"December 31, 2017","OTTAWA",27,21,1.28571428571429,0,4,"1047446.9999999999",0.25776960552658
"701","2017","1265",4,1,"December 31, 2017","OTTAWA",148,70,2.11428571428571,0,4,"1047446.9999999999",1.41295931918274
"702","2017","1265",4,3,"December 31, 2017","OTTAWA",5,2,2.5,0,4,"1047446.9999999999",0.0477351121345519
"703","2017","1265",5,3,"December 31, 2017","OTTAWA",389,42,9.26190476190476,7.73809523809524,4,"1047446.9999999999",3.71379172406814
"704","2018","0140",1,1,"December 31, 2018","CALGARY",542,542,1,0,4,"1510785.75",3.58753714747442
"705","2018","0140",2,1,"December 31, 2018","CALGARY",345,222,1.55405405405405,0,4,"1510785.75",2.28357991859534
"706","2018","0140",2,3,"December 31, 2018","CALGARY",15,10,1.5,0,4,"1510785.75",0.0992860834171887
"707","2018","0140",4,1,"December 31, 2018","CALGARY",147,64,2.296875,0,4,"1510785.75",0.973003617488449
"708","2018","0140",4,3,"December 31, 2018","CALGARY",141,60,2.35,0,4,"1510785.75",0.933289184121574
"709","2018","0140",5,3,"December 31, 2018","CALGARY",915,70,13.0714285714286,6.08571428571429,4,"1510785.75",6.05645108844851
"710","2018","0610",1,1,"December 31, 2018","HAMILTON",24,24,1,0,4,"794049.625",0.302248112011891
"711","2018","0610",2,1,"December 31, 2018","HAMILTON",2,1,2,0,4,"794049.625",0.0251873426676576
"712","2018","0610",4,1,"December 31, 2018","HAMILTON",169,42,4.02380952380952,0,4,"794049.625",2.12833045541707
"713","2018","0610",4,3,"December 31, 2018","HAMILTON",48,10,4.8,0,4,"794049.625",0.604496224023782
"714","2018","0610",5,3,"December 31, 2018","HAMILTON",11,1,11,9,4,"794049.625",0.138530384672117
"715","2018","1060",1,1,"December 31, 2018","MONTRÉAL",214,214,1,0,4,"4329120.53",0.494326731069324
"716","2018","1060",2,1,"December 31, 2018","MONTRÉAL",130,107,1.21495327102804,0,4,"4329120.53",0.300291939434636
"717","2018","1060",4,1,"December 31, 2018","MONTRÉAL",202,93,2.17204301075269,0,4,"4329120.53",0.466607475121512
"718","2018","1060",4,3,"December 31, 2018","MONTRÉAL",46,21,2.19047619047619,0,4,"4329120.53",0.106257147799948
"719","2018","1060",5,3,"December 31, 2018","MONTRÉAL",1360,236,5.76271186440678,5.11016949152542,4,"4329120.53",3.14151567408542
"720","2018","1265",1,1,"December 31, 2018","OTTAWA",106,106,1,0,4,"1069895",0.990751428878535
"721","2018","1265",2,1,"December 31, 2018","OTTAWA",34,23,1.47826086956522,0,4,"1069895",0.317788194168587
"722","2018","1265",4,1,"December 31, 2018","OTTAWA",117,37,3.16216216216216,0,4,"1069895",1.09356525640367
"723","2018","1265",4,3,"December 31, 2018","OTTAWA",7,2,3.5,0,4,"1069895",0.0654269811523561
"724","2018","1265",5,3,"December 31, 2018","OTTAWA",160,23,6.95652173913043,8.21739130434783,4,"1069895",1.495473854911
"725","2019","0140",1,1,"December 31, 2019","CALGARY",614,614,1,0,4,"1540598.9400000002",3.98546295248003
"726","2019","0140",1,3,"December 31, 2019","CALGARY",1,1,1,0,4,"1540598.9400000002",0.00649098200729646
"727","2019","0140",2,1,"December 31, 2019","CALGARY",338,232,1.45689655172414,0,4,"1540598.9400000002",2.1939519184662
"728","2019","0140",2,3,"December 31, 2019","CALGARY",30,22,1.36363636363636,0,4,"1540598.9400000002",0.194729460218894
"729","2019","0140",4,1,"December 31, 2019","CALGARY",225,94,2.3936170212766,0,4,"1540598.9400000002",1.4604709516417
"730","2019","0140",4,3,"December 31, 2019","CALGARY",208,75,2.77333333333333,0,4,"1540598.9400000002",1.35012425751766
"731","2019","0140",5,3,"December 31, 2019","CALGARY",801,79,10.1392405063291,5.18987341772152,4,"1540598.9400000002",5.19927658784446
"732","2019","0610",1,1,"December 31, 2019","HAMILTON",33,33,1,0,4,"805717.813",0.409572675042745
"733","2019","0610",2,1,"December 31, 2019","HAMILTON",6,3,2,0,4,"805717.813",0.0744677590986809
"734","2019","0610",4,1,"December 31, 2019","HAMILTON",110,24,4.58333333333333,0,4,"805717.813",1.36524225014248
"735","2019","0610",4,3,"December 31, 2019","HAMILTON",27,7,3.85714285714286,0,4,"805717.813",0.335104915944064
"736","2019","0610",5,3,"December 31, 2019","HAMILTON",6,1,6,9,4,"805717.813",0.0744677590986809
"737","2019","1060",1,1,"December 31, 2019","MONTRÉAL",324,324,1,0,4,"4367904.38",0.741774479962403
"738","2019","1060",2,1,"December 31, 2019","MONTRÉAL",167,134,1.24626865671642,0,4,"4367904.38",0.382334377017658
"739","2019","1060",4,1,"December 31, 2019","MONTRÉAL",260,114,2.28070175438596,0,4,"4367904.38",0.595251125895755
"740","2019","1060",4,3,"December 31, 2019","MONTRÉAL",34,15,2.26666666666667,0,4,"4367904.38",0.0778405318479064
"741","2019","1060",5,3,"December 31, 2019","MONTRÉAL",1345,176,7.64204545454545,4.73295454545455,4,"4367904.38",3.07927986280689
"742","2019","1265",1,1,"December 31, 2019","OTTAWA",106,106,1,0,4,"1092267",0.970458688214512
"743","2019","1265",2,1,"December 31, 2019","OTTAWA",19,15,1.26666666666667,0,4,"1092267",0.173950142227129
"744","2019","1265",4,1,"December 31, 2019","OTTAWA",109,41,2.65853658536585,0,4,"1092267",0.997924500145111
"745","2019","1265",5,3,"December 31, 2019","OTTAWA",114,14,8.14285714285714,7.92857142857143,4,"1092267",1.04370085336278
"746","2020","0140",1,1,"December 31, 2020","CALGARY",454,454,1,0,4,"1558572.8099999998",2.91292134115954
"747","2020","0140",2,1,"December 31, 2020","CALGARY",206,133,1.54887218045113,0,4,"1558572.8099999998",1.32172201823539
"748","2020","0140",2,3,"December 31, 2020","CALGARY",25,18,1.38888888888889,0,4,"1558572.8099999998",0.160403157552838
"749","2020","0140",4,1,"December 31, 2020","CALGARY",224,79,2.83544303797468,0,4,"1558572.8099999998",1.43721229167343
"750","2020","0140",4,3,"December 31, 2020","CALGARY",122,52,2.34615384615385,0,4,"1558572.8099999998",0.782767408857851
"751","2020","0140",5,1,"December 31, 2020","CALGARY",2,1,2,3,4,"1558572.8099999998",0.0128322526042271
"752","2020","0140",5,3,"December 31, 2020","CALGARY",909,78,11.6538461538462,4.79487179487179,4,"1558572.8099999998",5.8322588086212
"753","2020","0610",1,1,"December 31, 2020","HAMILTON",44,44,1,0,4,"811303.25",0.542337282637534
"754","2020","0610",2,1,"December 31, 2020","HAMILTON",8,6,1.33333333333333,0,4,"811303.25",0.0986067786613698
"755","2020","0610",4,1,"December 31, 2020","HAMILTON",153,37,4.13513513513514,0,4,"811303.25",1.8858546418987
"756","2020","0610",4,3,"December 31, 2020","HAMILTON",21,4,5.25,0,4,"811303.25",0.258842793986096
"757","2020","0610",5,3,"December 31, 2020","HAMILTON",8,2,4,6,4,"811303.25",0.0986067786613698
"758","2020","1060",1,1,"December 31, 2020","MONTRÉAL",193,193,1,0,4,"4349315.38",0.443747999713923
"759","2020","1060",2,1,"December 31, 2020","MONTRÉAL",85,67,1.26865671641791,0,4,"4349315.38",0.195433056868826
"760","2020","1060",4,1,"December 31, 2020","MONTRÉAL",191,93,2.05376344086022,0,4,"4349315.38",0.439149574846421
"761","2020","1060",4,3,"December 31, 2020","MONTRÉAL",13,4,3.25,0,4,"4349315.38",0.0298897616387616
"762","2020","1060",5,3,"December 31, 2020","MONTRÉAL",767,109,7.03669724770642,5.40366972477064,4,"4349315.38",1.76349593668694
"763","2020","1265",1,1,"December 31, 2020","OTTAWA",120,120,1,0,4,"1113242",1.0779327405901
"764","2020","1265",2,1,"December 31, 2020","OTTAWA",18,13,1.38461538461538,0,4,"1113242",0.161689911088514
"765","2020","1265",4,1,"December 31, 2020","OTTAWA",101,37,2.72972972972973,0,4,"1113242",0.907260056663331
"766","2020","1265",4,3,"December 31, 2020","OTTAWA",12,2,6,0,4,"1113242",0.10779327405901
"767","2020","1265",5,3,"December 31, 2020","OTTAWA",11,5,2.2,5,4,"1113242",0.0988105012207588
"768","2021","0140",1,1,"December 31, 2021","CALGARY",347,347,1,0,4,"1588913.3099999998",2.1838825177945
"769","2021","0140",1,3,"December 31, 2021","CALGARY",5,5,1,0,4,"1588913.3099999998",0.0314680478068372
"770","2021","0140",2,1,"December 31, 2021","CALGARY",108,68,1.58823529411765,0,4,"1588913.3099999998",0.679709832627684
"771","2021","0140",2,3,"December 31, 2021","CALGARY",4,4,1,0,4,"1588913.3099999998",0.0251744382454698
"772","2021","0140",4,1,"December 31, 2021","CALGARY",86,43,2,0,4,"1588913.3099999998",0.541250422277601
"773","2021","0140",4,3,"December 31, 2021","CALGARY",83,33,2.51515151515152,0,4,"1588913.3099999998",0.522369593593498
"774","2021","0140",5,3,"December 31, 2021","CALGARY",386,55,7.01818181818182,4.32727272727273,4,"1588913.3099999998",2.42933329068784
"775","2021","0610",1,1,"December 31, 2021","HAMILTON",43,43,1,0,4,"818995.875",0.525033169428356
"776","2021","0610",4,1,"December 31, 2021","HAMILTON",82,18,4.55555555555556,0,4,"818995.875",1.00122604402617
"777","2021","0610",4,3,"December 31, 2021","HAMILTON",6,2,3,0,4,"818995.875",0.0732604422458172
"778","2021","0610",5,3,"December 31, 2021","HAMILTON",8,2,4,5.5,4,"818995.875",0.0976805896610896
"779","2021","1060",1,1,"December 31, 2021","MONTRÉAL",213,213,1,0,4,"4342217.13",0.490532816814713
"780","2021","1060",2,1,"December 31, 2021","MONTRÉAL",99,77,1.28571428571429,0,4,"4342217.13",0.227994126125148
"781","2021","1060",4,1,"December 31, 2021","MONTRÉAL",181,81,2.23456790123457,0,4,"4342217.13",0.416837745743958
"782","2021","1060",5,1,"December 31, 2021","MONTRÉAL",1,1,1,3,4,"4342217.13",0.0023029709709611
"783","2021","1060",5,3,"December 31, 2021","MONTRÉAL",297,55,5.4,7.72727272727273,4,"4342217.13",0.683982378375445
"784","2021","1265",1,1,"December 31, 2021","OTTAWA",94,94,1,0,4,"1122589",0.837350089836975
"785","2021","1265",2,1,"December 31, 2021","OTTAWA",16,11,1.45454545454545,0,4,"1122589",0.142527674865868
"786","2021","1265",4,1,"December 31, 2021","OTTAWA",78,28,2.78571428571429,0,4,"1122589",0.694822414971107
"787","2021","1265",5,3,"December 31, 2021","OTTAWA",18,5,3.6,2.6,4,"1122589",0.160343634224102
"788","2022","0140",1,1,"December 31, 2022","CALGARY",380,380,1,0,4,"1636715.8",2.32172256173002
"789","2022","0140",1,3,"December 31, 2022","CALGARY",8,8,1,0,4,"1636715.8",0.048878369720632
"790","2022","0140",2,1,"December 31, 2022","CALGARY",126,80,1.575,0,4,"1636715.8",0.769834323099954
"791","2022","0140",2,3,"December 31, 2022","CALGARY",8,5,1.6,0,4,"1636715.8",0.048878369720632
"792","2022","0140",4,1,"December 31, 2022","CALGARY",53,27,1.96296296296296,0,4,"1636715.8",0.323819199399187
"793","2022","0140",4,3,"December 31, 2022","CALGARY",22,15,1.46666666666667,0,4,"1636715.8",0.134415516731738
"794","2022","0140",5,3,"December 31, 2022","CALGARY",83,19,4.36842105263158,5.26315789473684,4,"1636715.8",0.507113085851557
"795","2022","0610",1,1,"December 31, 2022","HAMILTON",36,36,1,0,4,"830395.7810000001",0.433528214180558
"796","2022","0610",4,1,"December 31, 2022","HAMILTON",93,25,3.72,0,4,"830395.7810000001",1.11994788663311
"797","2022","0610",4,3,"December 31, 2022","HAMILTON",35,8,4.375,0,4,"830395.7810000001",0.421485763786654
"798","2022","0610",5,3,"December 31, 2022","HAMILTON",2,1,2,2,4,"830395.7810000001",0.0240849007878088
"799","2022","1060",1,1,"December 31, 2022","MONTRÉAL",171,171,1,0,4,"4395660.53",0.389020031990505
"800","2022","1060",2,1,"December 31, 2022","MONTRÉAL",104,80,1.3,0,4,"4395660.53",0.236596978520541
"801","2022","1060",4,1,"December 31, 2022","MONTRÉAL",190,84,2.26190476190476,0,4,"4395660.53",0.43224447998945
"802","2022","1060",4,3,"December 31, 2022","MONTRÉAL",6,2,3,0,4,"4395660.53",0.0136498256838774
"803","2022","1060",5,1,"December 31, 2022","MONTRÉAL",2,1,2,2,4,"4395660.53",0.00454994189462579
"804","2022","1060",5,3,"December 31, 2022","MONTRÉAL",290,57,5.08771929824561,6.43859649122807,4,"4395660.53",0.659741574720739
"805","2022","1265",1,1,"December 31, 2022","OTTAWA",105,105,1,0,4,"1143407",0.918308178977389
"806","2022","1265",2,1,"December 31, 2022","OTTAWA",33,20,1.65,0,4,"1143407",0.288611141964322
"807","2022","1265",4,1,"December 31, 2022","OTTAWA",74,26,2.84615384615385,0,4,"1143407",0.647188621374541
"808","2022","1265",5,3,"December 31, 2022","OTTAWA",17,5,3.4,2.6,4,"1143407",0.14867846707253
"809","1988","0340",1,1,"December 31, 1988","EDMONTON",154,432,0.356481481481481,0,4,"821466.779",1.87469540992844
"810","1988","0340",1,3,"December 31, 1988","EDMONTON",2,12,0.166666666666667,0,4,"821466.779",0.0243466936354343
"811","1988","0340",2,1,"December 31, 1988","EDMONTON",9,10,0.9,0,4,"821466.779",0.109560121359454
"812","1988","0340",2,3,"December 31, 1988","EDMONTON",2,2,1,0,4,"821466.779",0.0243466936354343
"813","1988","0340",4,1,"December 31, 1988","EDMONTON",10,4,2.5,0,4,"821466.779",0.121733468177171
"814","1988","0340",4,3,"December 31, 1988","EDMONTON",12,6,2,0,4,"821466.779",0.146080161812606
"815","1988","0580",1,1,"December 31, 1988",NA,127,257,0.494163424124514,0,4,"326937.956",3.88452908783708
"816","1988","0580",2,1,"December 31, 1988",NA,181,133,1.3609022556391,0,4,"326937.956",5.53621862124812
"817","1988","0580",4,1,"December 31, 1988",NA,21,6,3.5,0,4,"326937.956",0.642323707437628
"818","1988","0580",4,3,"December 31, 1988",NA,8,3,2.66666666666667,0,4,"326937.956",0.244694745690525
"819","1988","0580",5,3,"December 31, 1988",NA,178,6,29.6666666666667,0,4,"326937.956",5.44445809161418
"820","1988","1400",1,1,"December 31, 1988",NA,227,448,0.506696428571429,0,4,"646773.4430000001",3.5097297586475
"821","1988","1400",2,1,"December 31, 1988",NA,104,88,1.18181818181818,0,4,"646773.4430000001",1.60798191585612
"822","1988","1400",4,1,"December 31, 1988",NA,56,32,1.75,0,4,"646773.4430000001",0.865836416230219
"823","1988","1400",4,3,"December 31, 1988",NA,26,9,2.88888888888889,0,4,"646773.4430000001",0.40199547896403
"824","1988","1400",5,1,"December 31, 1988",NA,15,1,15,0,4,"646773.4430000001",0.231920468633094
"825","1988","1400",5,3,"December 31, 1988",NA,652,75,8.69333333333333,0,4,"646773.4430000001",10.0808097032518
"826","1988","1490",1,1,"December 31, 1988","REGINA",66,117,0.564102564102564,0,4,"195585.119",3.37448985574409
"827","1988","1490",1,3,"December 31, 1988","REGINA",4,5,0.8,0,4,"195585.119",0.204514536711763
"828","1988","1490",2,1,"December 31, 1988","REGINA",4,2,2,0,4,"195585.119",0.204514536711763
