"ref_yy","metcode","dweltype","mkttycd","date_pbi","metro","total_completions","completions_no_accsuite","completions_accsuite","num_structures","unitsperstructure","avgstorycount","avglengthofconstr","bachelor_units","one_bedrooms","two_bedrooms","three_bedrooms","four_bedrooms","tot_units","total_avg_unitsize_sqm","total_avg_unitsize_sqft","total_avg_price","total_min_price","total_max_price","reference_period_qq","ref_qq","population","comp_per_10kpop"
"1989","2440",2,3,"September 30, 1989","VICTORIA",4,NA,NA,2,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,0.137934837203529
"1989","0340",1,1,"June 30, 1989","EDMONTON",3471,NA,NA,3471,1,0,4.49923722349352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,41.3371156131169
"1989","2410",4,4,"June 30, 1989","VANCOUVER",436,NA,NA,79,5.51898734177215,0.0379746835443038,6.05063291139241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,2.7206771500847
"1989","2440",2,1,"June 30, 1989","VICTORIA",60,NA,NA,31,1.93548387096774,0,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,2.06902255805294
"1989","0580",2,4,"December 31, 1989",NA,46,NA,NA,23,2,0,8.21052631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,1.38503145501279
"1989","2270",2,2,"December 31, 1989","TORONTO",6,NA,NA,3,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.0150604103934723
"1989","1700",2,1,"March 31, 1989","SASKATOON",10,NA,NA,5,2,0,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,0.463356285949526
"1989","0610",4,2,"December 31, 1989",NA,212,NA,NA,31,6.83870967741935,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,3.44550849891148
"1989","0580",5,2,"June 30, 1989",NA,624,NA,NA,16,39,0,9.07142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,18.788252781043
"1989","0140",2,2,"June 30, 1989","CALGARY",14,NA,NA,7,2,0,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.187312369116235
"1989","2410",5,3,"March 31, 1989","VANCOUVER",3630,NA,NA,158,22.9746835443038,2.98101265822785,8.24183006535948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,22.6515093000171
"1989","1700",4,1,"December 31, 1989","SASKATOON",3,NA,NA,1,3,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,0.139006885784858
"1989","2440",5,3,"June 30, 1989",NA,422,NA,NA,21,20.0952380952381,3,5.90476190476191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,14.5521253249723
"1989","0580",5,1,"December 31, 1989",NA,4,NA,NA,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.120437517827199
"1989","2270",5,3,"March 31, 1989",NA,13344,NA,NA,78,171.076923076923,5.38461538461539,16.4736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,33.4943527150825
"1989","2680",4,2,"March 31, 1989","WINNIPEG",88,NA,NA,8,11,2,8.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,1.31242960483671
"1989","2410",2,2,"June 30, 1989","VANCOUVER",2,NA,NA,1,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.0124801704132325
"1989","1265",5,2,"March 31, 1989",NA,1157,NA,NA,26,44.5,1.42307692307692,7.42307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,16.5100236222635
"1989","2440",4,2,"September 30, 1989","VICTORIA",237,NA,NA,33,7.18181818181818,1.60606060606061,5.78571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,8.1726391043091
"1989","1400",5,3,"December 31, 1989",NA,280,NA,NA,26,10.7692307692308,0,7.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,4.26113598162864
"1989","0140",5,2,"December 31, 1989","CALGARY",8,NA,NA,2,4,1,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.107035639494991
"1989","0340",4,1,"June 30, 1989","EDMONTON",107,NA,NA,29,3.68965517241379,0,4.89655172413793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,1.27429310590709
"1989","2270",2,4,"March 31, 1989","TORONTO",2,NA,NA,1,2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.00502013679782412
"1989","1490",4,3,"September 30, 1989","REGINA",41,NA,NA,4,10.25,0,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,2.09925639576734
"1989","2410",5,4,"December 31, 1989","VANCOUVER",179,NA,NA,6,29.8333333333333,2,7.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,1.11697525198431
"1989","0340",4,2,"June 30, 1989","EDMONTON",12,NA,NA,3,4,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.142911376363412
"1989","1400",2,1,"September 30, 1989",NA,341,NA,NA,172,1.98255813953488,0,5.09210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,5.18945489191202
"1989","0340",2,1,"June 30, 1989","EDMONTON",126,NA,NA,63,2,0,6.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,1.50056945181583
"1989","2410",4,1,"September 30, 1989","VANCOUVER",9,NA,NA,3,3,0,8.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.0561607668595465
"1989","2410",1,1,"March 31, 1989","VANCOUVER",9522,NA,NA,9522,1,0,5.16921879055282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,59.4180913374001
"1989","0140",4,1,"December 31, 1989","CALGARY",62,NA,NA,15,4.13333333333333,0.2,4.45454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.829526206086182
"1989","0340",1,3,"June 30, 1989","EDMONTON",2,NA,NA,2,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.0238185627272353
"1989","1265",1,1,"September 30, 1989",NA,3640,NA,NA,3640,1,0,5.01700566855619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,51.9416473509415
"1989","0140",1,2,"December 31, 1989","CALGARY",67,NA,NA,67,1,0,3.3448275862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.896423480770552
"1989","2410",4,3,"March 31, 1989","VANCOUVER",1920,NA,NA,407,4.71744471744472,0.00982800982800983,6.3490099009901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,11.9809635967032
"1989","1490",4,2,"September 30, 1989","REGINA",37,NA,NA,7,5.28571428571429,2.71428571428571,4.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,1.89445089374126
"1989","0140",5,1,"March 31, 1989","CALGARY",8,NA,NA,2,4,1,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,0.107035639494991
"1989","0340",4,4,"September 30, 1989","EDMONTON",39,NA,NA,13,3,0,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.464461973181089
"1989","0340",2,2,"September 30, 1989",NA,4,NA,NA,2,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.0476371254544707
"1989","2440",5,2,"December 31, 1989",NA,318,NA,NA,7,45.4285714285714,3,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,10.9658195576806
"1989","0610",1,1,"December 31, 1989",NA,2795,NA,NA,2795,1,0,5.14621256605989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,45.4254540304604
"1989","2270",4,2,"December 31, 1989","TORONTO",90,NA,NA,13,6.92307692307692,0,7.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.225906155902085
"1989","0610",2,1,"December 31, 1989",NA,14,NA,NA,7,2,0,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.227533580116796
"1989","1700",2,2,"June 30, 1989","SASKATOON",24,NA,NA,12,2,0,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,1.11205508627886
"1989","2680",2,3,"September 30, 1989","WINNIPEG",2,NA,NA,1,2,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.0298279455644706
"1989","1060",4,3,"September 30, 1989",NA,34,NA,NA,7,4.85714285714286,0.285714285714286,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.100463642368864
"1989","2680",5,1,"September 30, 1989","WINNIPEG",4,NA,NA,1,4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.0596558911289412
"1989","2270",4,3,"September 30, 1989","TORONTO",980,NA,NA,149,6.57718120805369,0.161073825503356,7.13103448275862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,2.45986703093382
"1989","2270",5,1,"December 31, 1989",NA,3,NA,NA,1,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.00753020519673617
"1989","2440",1,1,"March 31, 1989","VICTORIA",1288,NA,NA,1288,1,0,4.48250265111347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,44.4150175795364
"1989","2410",2,4,"September 30, 1989","VANCOUVER",8,NA,NA,4,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.0499206816529302
"1989","1490",5,4,"September 30, 1989","REGINA",50,NA,NA,1,50,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,2.56006877532602
"1989","1265",4,3,"June 30, 1989",NA,407,NA,NA,76,5.35526315789474,0.447368421052632,5.61842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,5.80776111863549
"1989","1490",1,3,"December 31, 1989","REGINA",13,NA,NA,13,1,0,10.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.665617881584766
"1989","2440",4,3,"September 30, 1989","VICTORIA",289,NA,NA,56,5.16071428571429,1.60714285714286,5.3265306122449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,9.96579198795498
"1989","2680",5,4,"December 31, 1989","WINNIPEG",31,NA,NA,1,31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.462333156249295
"1989","2270",4,4,"December 31, 1989","TORONTO",392,NA,NA,59,6.64406779661017,0.0508474576271186,9.5593220338983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.983946812373527
"1989","0610",4,1,"December 31, 1989","HAMILTON",70,NA,NA,12,5.83333333333333,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,1.13766790058398
"1989","1265",1,2,"June 30, 1989",NA,4,NA,NA,4,1,0,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,0.0570787333526829
"1989","1060",5,3,"June 30, 1989",NA,3805,NA,NA,195,19.5128205128205,1.45128205128205,7.95394736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,11.2430635062802
"1989","0580",2,1,"March 31, 1989",NA,382,NA,NA,191,2,0,4.79310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,11.5017829524975
"1989","2440",4,1,"June 30, 1989","VICTORIA",8,NA,NA,1,8,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,0.275869674407058
"1989","0610",4,4,"September 30, 1989",NA,86,NA,NA,9,9.55555555555556,0,5.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,1.39770627786032
"1989","0610",5,2,"December 31, 1989",NA,108,NA,NA,2,54,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,1.75525904661528
"1989","1700",5,2,"March 31, 1989","SASKATOON",324,NA,NA,9,36,1.55555555555556,7.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,15.0127436647647
"1989","1060",4,2,"December 31, 1989",NA,15,NA,NA,4,3.75,0,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.0443221951627341
"1989","0610",4,3,"March 31, 1989",NA,670,NA,NA,87,7.70114942528736,0.218390804597701,6.40506329113924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,10.8891070484467
"1989","0580",4,2,"June 30, 1989",NA,16,NA,NA,2,8,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.481750071308796
"1989","1060",2,1,"December 31, 1989",NA,690,NA,NA,347,1.98847262247839,0,8.21359223300971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,2.03882097748577
"1989","1400",4,3,"September 30, 1989",NA,42,NA,NA,5,8.4,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,0.639170397244295
"1989","2410",1,3,"June 30, 1989","VANCOUVER",97,NA,NA,97,1,0,5.57407407407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.605288265041778
"1989","0580",5,3,"June 30, 1989",NA,110,NA,NA,5,22,0,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,3.31203174024797
"1989","1400",5,2,"September 30, 1989",NA,1771,NA,NA,225,7.87111111111111,0,4.65740740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,26.9516850838011
"1989","2270",5,4,"September 30, 1989",NA,778,NA,NA,7,111.142857142857,2.85714285714286,14.1428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,1.95283321435358
"1989","0340",5,3,"September 30, 1989","EDMONTON",31,NA,NA,1,31,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.369187722272148
"1989","1060",5,4,"December 31, 1989",NA,342,NA,NA,15,22.8,0.733333333333333,6.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,1.01054604971034
"1989","1490",2,1,"September 30, 1989","REGINA",15,NA,NA,8,1.875,0,7.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.768020632597807
"1989","1265",4,2,"March 31, 1989",NA,283,NA,NA,48,5.89583333333333,0.0833333333333333,8.04255319148936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,4.03832038470232
"1989","0340",5,2,"September 30, 1989","EDMONTON",210,NA,NA,2,105,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,2.50094908635971
"1989","2680",2,1,"December 31, 1989","WINNIPEG",36,NA,NA,18,2,0,6.82352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.536903020160471
"1989","2270",2,1,"June 30, 1989","TORONTO",204,NA,NA,102,2,0,7.43877551020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.51205395337806
"1989","1490",2,2,"March 31, 1989","REGINA",2,NA,NA,1,2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.102402751013041
"1989","1060",5,1,"March 31, 1989",NA,51,NA,NA,17,3,1.11764705882353,3.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.150695463553296
"1989","1490",1,1,"March 31, 1989","REGINA",497,NA,NA,497,1,0,5.25754060324826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,25.4470836267407
"1989","0580",4,1,"September 30, 1989",NA,8,NA,NA,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,0.240875035654398
"1989","2680",4,3,"September 30, 1989","WINNIPEG",109,NA,NA,11,9.90909090909091,0.272727272727273,14.8181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,1.62562303326365
"1989","1700",5,3,"June 30, 1989","SASKATOON",78,NA,NA,3,26,1,9.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,3.61417903040631
"1989","1490",2,3,"March 31, 1989","REGINA",8,NA,NA,4,2,0,19.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,0.409611004052164
"1989","1060",5,2,"June 30, 1989",NA,8545,NA,NA,1112,7.68435251798561,0.725719424460432,5.27949438202247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,25.2488771777042
"1989","2410",2,1,"September 30, 1989","VANCOUVER",170,NA,NA,85,2,0,6.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,1.06081448512477
"1989","2410",4,2,"December 31, 1989","VANCOUVER",109,NA,NA,27,4.03703703703704,0,7.25925925925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.680169287521174
"1989","0610",5,4,"March 31, 1989",NA,54,NA,NA,1,54,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.877629523307642
"1989","1060",4,1,"June 30, 1989",NA,329,NA,NA,72,4.56944444444444,0.486111111111111,7.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,0.972133480569302
"1989","1265",4,1,"December 31, 1989",NA,714,NA,NA,140,5.1,0,4.60975609756098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,10.1885539034539
"1989","1265",5,3,"September 30, 1989",NA,468,NA,NA,11,42.5454545454545,1.27272727272727,8.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,6.6782118022639
"1989","0580",4,3,"December 31, 1989",NA,63,NA,NA,2,31.5,0,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,1.89689090577838
"1989","0340",2,3,"September 30, 1989","EDMONTON",60,NA,NA,30,2,0,5.03846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",839681.228,0.71455688181706
"1989","2440",5,1,"September 30, 1989",NA,2,NA,NA,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,0.0689674186017646
"1989","0610",5,3,"March 31, 1989",NA,806,NA,NA,12,67.1666666666667,0,15.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,13.0994332552955
"1989","0140",4,2,"September 30, 1989","CALGARY",224,NA,NA,40,5.6,0,4.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,2.99699790585975
"1989","2440",2,2,"September 30, 1989",NA,32,NA,NA,18,1.77777777777778,0,4.29411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",289992.005,1.10347869762823
"1989","2270",5,2,"June 30, 1989","TORONTO",4416,NA,NA,60,73.6,2.96666666666667,11.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,11.0844620495956
"1989","1700",4,2,"March 31, 1989","SASKATOON",42,NA,NA,6,7,0,8.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,1.94609640098801
"1989","2410",1,2,"June 30, 1989",NA,21,NA,NA,21,1,0,6.90476190476191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",1602542.22,0.131041789338942
"1989","1700",4,3,"December 31, 1989","SASKATOON",50,NA,NA,8,6.25,0.125,21.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",215816.647,2.31678142974763
"1989","0610",2,3,"December 31, 1989","HAMILTON",2,NA,NA,1,2,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",615293.795,0.0325047971595423
"1989","2680",5,2,"June 30, 1989","WINNIPEG",2068,NA,NA,15,137.866666666667,4.86666666666667,14.0666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,30.8420957136626
"1989","1400",5,1,"September 30, 1989",NA,6,NA,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,0.091310056749185
"1989","1400",4,1,"March 31, 1989",NA,99,NA,NA,21,4.71428571428571,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",657101.771,1.50661593636155
"1989","2680",4,4,"December 31, 1989","WINNIPEG",42,NA,NA,9,4.66666666666667,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",670512.153,0.626386856853883
"1989","0580",5,4,"March 31, 1989",NA,60,NA,NA,5,12,0,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",332122.421,1.80656276740799
"1989","0140",2,1,"June 30, 1989","CALGARY",134,NA,NA,67,2,0,6.046875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",747414.603,1.7928469615411
"1989","1060",1,1,"June 30, 1989",NA,10179,NA,NA,10179,1,0,5.30322029068111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3384308.91,30.0770416374314
"1989","2270",1,3,"March 31, 1989","TORONTO",1,NA,NA,1,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",3983955.18,0.00251006839891206
"1989","1490",4,4,"March 31, 1989","REGINA",46,NA,NA,1,46,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",195307.253,2.35526327329994
"1989","1265",2,1,"March 31, 1989",NA,98,NA,NA,51,1.92156862745098,0,5.05405405405405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4","4",700786.3989,1.39842896714073
"1990","1060",4,3,"September 30, 1990",NA,86,NA,NA,19,4.52631578947368,1.05263157894737,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",3408409.74,0.252317082041903
"1990","1060",5,3,"September 30, 1990",NA,4309,NA,NA,323,13.3405572755418,0.894736842105263,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",3408409.74,12.6422593781228
"1990","0340",5,3,"September 30, 1990","EDMONTON",328,NA,NA,7,46.8571428571429,4.57142857142857,9.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",855178.476,3.83545668191022
"1990","1265",4,1,"March 31, 1990",NA,789,NA,NA,156,5.05769230769231,0,5.80575539568345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",716505.354,11.0117809391833
"1990","1400",4,1,"December 31, 1990",NA,172,NA,NA,31,5.54838709677419,0,6.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",667363.106,2.5773075924278
"1990","2270",4,1,"September 30, 1990","TORONTO",427,NA,NA,72,5.93055555555556,0.791666666666667,6.53731343283582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",4024230.39,1.06107245017848
"1990","2410",2,2,"September 30, 1990","VANCOUVER",28,NA,NA,14,2,0,6.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",1640691.86,0.170659711812064
"1990","2270",4,4,"June 30, 1990","TORONTO",236,NA,NA,32,7.375,0.375,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",4024230.39,0.586447536866795
"1990","2440",2,2,"March 31, 1990",NA,10,NA,NA,8,1.25,0,3.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",295354.935,0.338575686910395
"1990","0610",5,1,"March 31, 1990",NA,3,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",619584.027,0.0484195826436307
"1990","2440",5,3,"December 31, 1990","VICTORIA",553,NA,NA,19,29.1052631578947,2.21052631578947,9.52631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",295354.935,18.7232354861448
"1990","2680",5,2,"June 30, 1990","WINNIPEG",282,NA,NA,6,47,5.16666666666667,7.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",676292.541,4.16979314281687
"1990","0140",2,3,"June 30, 1990","CALGARY",148,NA,NA,74,2,0,5.90769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",764404.198,1.93614844590375
"1990","1700",4,3,"June 30, 1990","SASKATOON",43,NA,NA,8,5.375,0.625,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",217086.473,1.98077749413709
"1990","1060",5,4,"December 31, 1990",NA,254,NA,NA,18,14.1111111111111,0,6.61111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",3408409.74,0.745215567891201
"1990","2410",4,2,"September 30, 1990",NA,444,NA,NA,69,6.43478260869565,0.550724637681159,5.52173913043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",1640691.86,2.70617543016274
"1990","2410",2,3,"March 31, 1990","VANCOUVER",540,NA,NA,270,2,0,6.67829457364341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990-4","4",1640691.86,3.29129444208982
