"","reference_period_qq","metcode","date_pbi","metro","inventory","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","inventory_per_10kpop"
"1462","1992-3","2270","September 30, 1992","TORONTO",2830,1993,1.41996989463121,0.334169593577521,1992,3,"4125619.6",6.85957571076112
"1463","1992-3","2440","September 30, 1992","VICTORIA",296,227,1.30396475770925,0.656387665198238,1992,3,"303548.831",9.75131411393905
"1464","1992-3","2680","September 30, 1992","WINNIPEG",208,243,0.8559670781893,0.0864197530864197,1992,3,"680046.098",3.0586161822224
"1465","1992-4","2270","December 31, 1992","TORONTO",2639,1399,1.88634739099357,0.485346676197284,1992,4,"4140645.0500000003",6.3734031005628
"1466","1992-4","2440","December 31, 1992","VICTORIA",298,217,1.37327188940092,0.589861751152074,1992,4,"304634.669",9.78220899736136
"1467","1992-4","2680","December 31, 1992","WINNIPEG",207,243,0.851851851851852,0.0740740740740741,1992,4,"680620.854",3.04134084025583
"1468","1993-1","2270","March 31, 1993","TORONTO",2274,1184,1.92060810810811,0.571790540540541,1993,1,"4157224.94",5.46999508763651
"1469","1993-1","2440","March 31, 1993","VICTORIA",259,195,1.32820512820513,0.666666666666667,1993,1,"305737.409",8.47132187216253
"1470","1993-1","2680","March 31, 1993","WINNIPEG",210,202,1.03960396039604,0.0297029702970297,1993,1,"681139.967",3.08306677297061
"1471","1993-2","2270","June 30, 1993","TORONTO",1960,1176,1.66666666666667,0.516156462585034,1993,2,"4175359.27",4.69420682929639
"1472","1993-2","2440","June 30, 1993","VICTORIA",304,200,1.52,0.705,1993,2,"306857.05",9.90689312824978
"1473","1993-2","2680","June 30, 1993","WINNIPEG",206,300,0.686666666666667,0.02,1993,2,"681603.439",3.02228522060024
"1474","1993-3","2270","September 30, 1993","TORONTO",1773,1340,1.32313432835821,0.364925373134328,1993,3,"4198377.66",4.22305981877771
"1475","1993-3","2440","September 30, 1993","VICTORIA",254,214,1.18691588785047,0.58411214953271,1993,3,"308160.732",8.24245186437317
"1476","1993-3","2680","September 30, 1993","WINNIPEG",185,304,0.608552631578947,0.0197368421052632,1993,3,"681699.978",2.71380381355975
"1477","1993-4","2270","December 31, 1993",NA,1657,1141,1.45223488168273,0.427695004382121,1993,4,"4218289.04",3.92813290954571
"1478","1993-4","2440","December 31, 1993","VICTORIA",337,245,1.37551020408163,0.612244897959184,1993,4,"309247.321",10.8974266587098
"1479","1993-4","2680","December 31, 1993","WINNIPEG",284,386,0.735751295336788,0.0077720207253886,1993,4,"682176.6830000001",4.16314434482071
"1480","1994-1","2270","March 31, 1994","TORONTO",1600,1031,1.55189136760427,0.443258971871969,1994,1,"4238423.0200000005",3.77498893444572
"1481","1994-1","2440","March 31, 1994","VICTORIA",392,239,1.64016736401674,0.748953974895398,1994,1,"310283.956",12.6335890857341
"1482","1994-1","2680","March 31, 1994","WINNIPEG",246,257,0.957198443579767,0.0116731517509728,1994,1,"682722.263",3.60322217879688
"1483","1994-2","2270","June 30, 1994",NA,1417,1116,1.26971326164875,0.332437275985663,1994,2,"4258779.59",3.32724427281291
"1484","1994-2","2440","June 30, 1994","VICTORIA",287,213,1.34741784037559,0.779342723004695,1994,2,"311270.63800000004",9.22027216714221
"1485","1994-2","2680","June 30, 1994","WINNIPEG",206,292,0.705479452054795,0.0102739726027397,1994,2,"683336.718",3.0146192144178
"1486","1994-3","2270","September 30, 1994",NA,1297,1509,0.859509609012591,0.224652087475149,1994,3,"4279752.069999999",3.03054938413757
"1487","1994-3","2440","September 30, 1994","VICTORIA",468,260,1.8,0.811538461538462,1994,3,"312141.324",14.993208653142
"1488","1994-3","2680","September 30, 1994","WINNIPEG",239,324,0.737654320987654,0.00925925925925926,1994,3,"684773.387",3.49020573137431
"1489","1994-4","2270","December 31, 1994","TORONTO",1311,1722,0.761324041811847,0.181765389082462,1994,4,"4300396.5200000005",3.04855608989284
"1490","1994-4","2440","December 31, 1994","VICTORIA",545,254,2.14566929133858,1,1994,4,"313054.51499999996",17.4091084423427
"1491","1994-4","2680","December 31, 1994","WINNIPEG",275,334,0.823353293413174,0.00898203592814371,1994,4,"685224.2559999999",4.01328466691057
"1492","1995-1","2270","March 31, 1995",NA,1365,1314,1.03881278538813,0.240487062404871,1995,1,"4321106.26",3.15891329180135
"1493","1995-1","2440","March 31, 1995","VICTORIA",676,271,2.49446494464945,1.08856088560886,1995,1,"313944.168",21.5324910893073
"1494","1995-1","2680","March 31, 1995","WINNIPEG",249,237,1.05063291139241,0,1995,1,"685442.664",3.63268896258842
"1495","1995-2","2270","June 30, 1995","TORONTO",1380,1356,1.01769911504425,0.206489675516224,1995,2,"4341881.27",3.17834577729022
"1496","1995-2","2440","June 30, 1995","VICTORIA",742,255,2.90980392156863,1.21960784313726,1995,2,"314810.28500000003",23.5697509056923
"1497","1995-2","2680","June 30, 1995","WINNIPEG",331,391,0.846547314578005,0.00767263427109974,1995,2,"685428.6120000001",4.82909517059962
"1498","1995-3","2270","September 30, 1995","TORONTO",1454,1463,0.993848257006152,0.177033492822967,1995,3,"4361554.52",3.33367379298517
"1499","1995-3","2440","September 30, 1995","VICTORIA",654,259,2.52509652509652,1.18146718146718,1995,3,"315828.55",20.7074376271556
"1500","1995-3","2680","September 30, 1995","WINNIPEG",356,405,0.879012345679012,0.00740740740740741,1995,3,"684502.5090000001",5.20085748874881
"1501","1995-4","2270","December 31, 1995","TORONTO",1490,1332,1.11861861861862,0.18018018018018,1995,4,"4382926.91",3.39955475095979
"1502","1995-4","2440","December 31, 1995","VICTORIA",680,232,2.93103448275862,1.29741379310345,1995,4,"316577.31799999997",21.4797447996574
"1503","1995-4","2680","December 31, 1995","WINNIPEG",285,329,0.866261398176292,0.00911854103343465,1995,4,"684295.371",4.16486815603492
"1504","1996-1","2270","March 31, 1996","TORONTO",1507,1268,1.1884858044164,0.185331230283912,1996,1,"4404831.390000001",3.42124332709135
"1505","1996-1","2440","March 31, 1996","VICTORIA",522,182,2.86813186813187,1.37362637362637,1996,1,"317232.27400000003",16.4548201044639
"1506","1996-1","2680","March 31, 1996","WINNIPEG",250,255,0.980392156862745,0.0117647058823529,1996,1,"684127.609",3.65428900560568
"1507","1996-2","2270","June 30, 1996","TORONTO",1254,1166,1.07547169811321,0.202401372212693,1996,2,"4427267.97",2.83244657539896
"1508","1996-2","2440","June 30, 1996","VICTORIA",496,155,3.2,1.43225806451613,1996,2,"317793.419",15.6076233913453
"1509","1996-2","2680","June 30, 1996","WINNIPEG",238,269,0.884758364312268,0.0111524163568773,1996,2,"683999.2220000001",3.47953612146068
"1510","1996-3","2270","September 30, 1996","TORONTO",1106,1840,0.601086956521739,0.119021739130435,1996,3,"4452359.87",2.4840759334218
"1511","1996-3","2440","September 30, 1996","VICTORIA",416,183,2.27322404371585,1.13661202185792,1996,3,"318237.38100000005",13.0720030026894
"1512","1996-3","2680","September 30, 1996","WINNIPEG",180,199,0.904522613065327,0.0150753768844221,1996,3,"683802.2130000001",2.63234012084135
"1513","1996-4","2270","December 31, 1996","TORONTO",1158,1473,0.786150712830957,0.154786150712831,1996,4,"4475011.36",2.58770292819994
"1514","1996-4","2440","December 31, 1996","VICTORIA",334,161,2.07453416149068,1.04347826086957,1996,4,"318620.251",10.4826984145462
"1515","1996-4","2680","December 31, 1996","WINNIPEG",146,170,0.858823529411765,0.0176470588235294,1996,4,"683795.775",2.13514042259182
"1516","1997-1","2270","March 31, 1997","TORONTO",1025,1323,0.774754346182918,0.160997732426304,1997,1,"4497345.66",2.27912212556061
"1517","1997-1","2440","March 31, 1997","VICTORIA",309,150,2.06,0.86,1997,1,"318918.658",9.68899097775584
"1518","1997-1","2680","March 31, 1997","WINNIPEG",220,275,0.8,0.0109090909090909,1997,1,"683871.9099999999",3.21697669962786
"1519","1997-2","2270","June 30, 1997","TORONTO",872,1429,0.610216934919524,0.0979706088173548,1997,2,"4519362.77",1.92947555745785
"1520","1997-2","2440","June 30, 1997","VICTORIA",290,140,2.07142857142857,0.85,1997,2,"319132.602",9.08713174970447
"1521","1997-2","2680","June 30, 1997","WINNIPEG",183,239,0.765690376569038,0,1997,2,"684030.619",2.67531883686043
"1522","1997-3","2270","September 30, 1997","TORONTO",703,1965,0.357760814249364,0.0590330788804071,1997,3,"4540975.02",1.54812567103705
"1523","1997-3","2440","September 30, 1997","VICTORIA",310,163,1.90184049079755,0.552147239263804,1997,3,"318922.571",9.72022767244028
"1524","1997-3","2680","September 30, 1997","WINNIPEG",248,296,0.837837837837838,0,1997,3,"684091.565",3.62524569353519
"1525","1997-4","2270","December 31, 1997","TORONTO",880,1700,0.517647058823529,0.0747058823529412,1997,4,"4562392.82",1.92881243399818
"1526","1997-4","2440","December 31, 1997","VICTORIA",345,188,1.83510638297872,0.468085106382979,1997,4,"319103.393",10.8115428280639
"1527","1997-4","2680","December 31, 1997","WINNIPEG",180,273,0.659340659340659,0,1997,4,"684487.557",2.62970448708975
"1528","1998-1","2270","March 31, 1998","TORONTO",1084,1616,0.670792079207921,0.0804455445544554,1998,1,"4583528.5",2.36499020350806
"1529","1998-1","2440","March 31, 1998","VICTORIA",364,183,1.98907103825137,0.491803278688525,1998,1,"319335.557",11.3986680161646
"1530","1998-1","2680","March 31, 1998",NA,206,242,0.851239669421488,0,1998,1,"685038.256",3.00713132727583
"1531","1998-2","2270","June 30, 1998","TORONTO",915,1567,0.583918315252074,0.0925335035098915,1998,2,"4604382.06",1.98723734928287
"1532","1998-2","2440","June 30, 1998",NA,450,251,1.79282868525896,0.258964143426295,1998,2,"319619.06299999997",14.0792603474969
"1533","1998-2","2680","June 30, 1998","WINNIPEG",223,290,0.768965517241379,0,1998,2,"685743.6649999999",3.25194400446995
"1534","1998-3","2270","September 30, 1998","TORONTO",939,1410,0.665957446808511,0.0836879432624113,1998,3,"4621142.46",2.03196505653712
"1535","1998-3","2440","September 30, 1998","VICTORIA",419,248,1.68951612903226,0.221774193548387,1998,3,"320093.69",13.0899175175868
"1536","1998-3","2680","September 30, 1998","WINNIPEG",232,320,0.725,0,1998,3,"686857.254",3.3777032803966
"1537","1998-4","2270","December 31, 1998","TORONTO",943,1698,0.555359246171967,0.049469964664311,1998,4,"4642956.199999999",2.03103359019411
"1538","1998-4","2440","December 31, 1998","VICTORIA",418,238,1.7563025210084,0.214285714285714,1998,4,"320423.967",13.0452164335135
"1539","1998-4","2680","December 31, 1998",NA,246,276,0.891304347826087,0,1998,4,"687770.6910000001",3.57677352668696
"1540","1999-1","2270","March 31, 1999","TORONTO",1073,2121,0.505893446487506,0.0405469118340405,1999,1,"4666012.24",2.29960819819881
"1541","1999-1","2440","March 31, 1999","VICTORIA",396,214,1.85046728971963,0.252336448598131,1999,1,"320749.67199999996",12.3460765378429
"1542","1999-1","2680","March 31, 1999","WINNIPEG",208,205,1.01463414634146,0,1999,1,"688737.448",3.02001874014552
"1543","1999-2","2270","June 30, 1999","TORONTO",1102,2135,0.51615925058548,0.0365339578454333,1999,2,"4690310.58",2.34952458095003
"1544","1999-2","2440","June 30, 1999","VICTORIA",331,202,1.63861386138614,0.237623762376238,1999,2,"321070.80700000003",10.3092524385127
"1545","1999-2","2680","June 30, 1999","WINNIPEG",182,178,1.02247191011236,0,1999,2,"689757.524",2.63860840465439
"1546","1999-3","2270","September 30, 1999","TORONTO",1174,2022,0.580613254203759,0.0425321463897132,1999,3,"4715369.79",2.48973050319347
"1547","1999-3","2440","September 30, 1999","VICTORIA",315,200,1.575,0.195,1999,3,"320964.9",9.81415724897021
"1548","1999-3","2680","September 30, 1999","WINNIPEG",206,301,0.684385382059801,0,1999,3,"691102.989",2.98074242593096
"1549","1999-4","2270","December 31, 1999","TORONTO",1351,1884,0.717091295116773,0.064755838641189,1999,4,"4742345.3",2.84880141477678
"1550","1999-4","2440","December 31, 1999","VICTORIA",274,177,1.54802259887006,0.186440677966102,1999,4,"321445.882",8.52398538426447
"1551","1999-4","2680","December 31, 1999","WINNIPEG",175,237,0.738396624472574,0,1999,4,"692120.877",2.5284600683993
"1552","2000-1","2270","March 31, 2000","TORONTO",1365,2178,0.626721763085399,0.0766758494031221,2000,1,"4770755.69",2.86118193572809
"1553","2000-1","2440","March 31, 2000","VICTORIA",245,167,1.46706586826347,0.167664670658683,2000,1,"322091.283",7.60653929277558
"1554","2000-1","2680","March 31, 2000","WINNIPEG",176,239,0.736401673640167,0,2000,1,"693083.258",2.53937745528402
"1555","2000-2","2270","June 30, 2000","TORONTO",1362,2013,0.676602086438152,0.0774962742175857,2000,2,"4800600.94",2.83714480129231
"1556","2000-2","2440","June 30, 2000","VICTORIA",327,171,1.91228070175439,0.181286549707602,2000,2,"322901.10099999997",10.1269397653742
"1557","2000-2","2680","June 30, 2000","WINNIPEG",168,245,0.685714285714286,0,2000,2,"693990.132",2.42078370071118
"1558","2000-3","2270","September 30, 2000","TORONTO",1749,2489,0.702691844114102,0.0912012856568903,2000,3,"4836087.819999999",3.61655963476693
"1559","2000-3","2440","September 30, 2000","VICTORIA",272,158,1.72151898734177,0.19620253164557,2000,3,"324499.20900000003",8.38214678051804
"1560","2000-3","2680","September 30, 2000","WINNIPEG",201,279,0.720430107526882,0,2000,3,"694583.9469999999",2.8938186790545
"1561","2000-4","2270","December 31, 2000","TORONTO",1279,1662,0.769554753309266,0.101684717208183,2000,4,"4867120.119999999",2.62783734213652
"1562","2000-4","2440","December 31, 2000","VICTORIA",304,215,1.41395348837209,0.134883720930233,2000,4,"325388.316",9.34268334330726
"1563","2000-4","2680","December 31, 2000","WINNIPEG",215,327,0.657492354740061,0,2000,4,"695482.826",3.0913775576106
"1564","2001-1","2270","March 31, 2001","TORONTO",1340,2127,0.629995298542548,0.0874471086036671,2001,1,"4897904.58",2.73586383342731
"1565","2001-1","2440","March 31, 2001","VICTORIA",336,211,1.59241706161137,0.270142180094787,2001,1,"326192.292",10.3006725860953
"1566","2001-1","2680","March 31, 2001","WINNIPEG",203,276,0.735507246376812,0,2001,1,"696429.217",2.91486909286289
"1567","2001-2","2270","June 30, 2001","TORONTO",1087,2116,0.513705103969754,0.0619092627599244,2001,2,"4928441.22",2.20556551549985
"1568","2001-2","2440","June 30, 2001","VICTORIA",253,164,1.54268292682927,0.384146341463415,2001,2,"326911.13899999997",7.73910613061123
"1569","2001-2","2680","June 30, 2001","WINNIPEG",200,321,0.623052959501558,0.0404984423676012,2001,2,"697423.1220000001",2.86769958854332
"1570","2001-3","2270","September 30, 2001","TORONTO",1394,3157,0.441558441558442,0.0509977827050998,2001,3,"4964466.970000001",2.80795503006439
"1571","2001-3","2440","September 30, 2001","VICTORIA",194,154,1.25974025974026,0.337662337662338,2001,3,"327330.624",5.9267292998531
"1572","2001-3","2680","September 30, 2001","WINNIPEG",158,259,0.61003861003861,0,2001,3,"698560.9739999999",2.26179254038889
"1573","2001-4","2270","December 31, 2001","TORONTO",1150,2210,0.520361990950226,0.0642533936651584,2001,4,"4992213.18",2.30358752428116
"1574","2001-4","2440","December 31, 2001","VICTORIA",201,181,1.11049723756906,0.232044198895028,2001,4,"327964.903",6.12870457056193
"1575","2001-4","2680","December 31, 2001","WINNIPEG",168,260,0.646153846153846,0,2001,4,"699611.33",2.40133332317531
"1576","2002-1","2270","March 31, 2002","TORONTO",1244,2371,0.524673133698861,0.0738085196119781,2002,1,"5017416.77",2.47936349923748
"1577","2002-1","2440","March 31, 2002","VICTORIA",108,163,0.662576687116564,0.214723926380368,2002,1,"328599.744",3.28667328480938
"1578","2002-1","2680","March 31, 2002","WINNIPEG",124,174,0.71264367816092,0,2002,1,"700670.625",1.76973310391027
"1579","2002-2","2270","June 30, 2002","TORONTO",1321,2394,0.551796157059315,0.107351712614871,2002,2,"5040077.75",2.62099131308044
"1580","2002-2","2440","June 30, 2002","VICTORIA",120,112,1.07142857142857,0.5,2002,2,"329235.148",3.64481133709333
"1581","2002-2","2680","June 30, 2002","WINNIPEG",238,294,0.80952380952381,0,2002,2,"701738.859",3.39157504173501
"1582","2002-3","2270","September 30, 2002","TORONTO",1193,3068,0.388852672750978,0.0792046936114733,2002,3,"5053543.39",2.36071981168841
"1583","2002-3","2440","September 30, 2002","VICTORIA",97,101,0.96039603960396,0.455445544554455,2002,3,"329881.426",2.94045048780649
"1584","2002-3","2680","September 30, 2002","WINNIPEG",150,327,0.458715596330275,0,2002,3,"702581.6190000001",2.1349832666203
"1585","2002-4","2270","December 31, 2002","TORONTO",1340,2984,0.449061662198391,0.105227882037534,2002,4,"5073780.260000001",2.64102884108741
"1586","2002-4","2440","December 31, 2002","VICTORIA",75,121,0.619834710743802,0.272727272727273,2002,4,"330513.82999999996",2.26919400014214
"1587","2002-4","2680","December 31, 2002","WINNIPEG",108,185,0.583783783783784,0,2002,4,"703761.4959999999",1.53461081081935
"1588","2003-1","2270","March 31, 2003","TORONTO",1146,2000,0.573,0.1725,2003,1,"5094135.62",2.24964564253199
"1589","2003-1","2440","March 31, 2003","VICTORIA",94,112,0.839285714285714,0.303571428571429,2003,1,"331142.672",2.83865559917932
"1590","2003-1","2680","March 31, 2003","WINNIPEG",109,139,0.784172661870504,0,2003,1,"705044.077",1.54600263381831
"1591","2003-2","2270","June 30, 2003","TORONTO",1100,2306,0.477016478751084,0.126192541196878,2003,2,"5114609.470000001",2.150701840389
"1592","2003-2","2440","June 30, 2003","VICTORIA",119,150,0.793333333333333,0.266666666666667,2003,2,"331767.951",3.58684434832586
"1593","2003-2","2680","June 30, 2003","WINNIPEG",149,328,0.454268292682927,0,2003,2,"706429.362",2.10919885292084
"1594","2003-3","2270","September 30, 2003","TORONTO",1098,2313,0.474708171206226,0.106355382619974,2003,3,"5135627.24",2.1380056392099
"1595","2003-3","2440","September 30, 2003","VICTORIA",76,146,0.520547945205479,0.178082191780822,2003,3,"332218.58400000003",2.2876504705107
"1596","2003-3","2680","September 30, 2003","WINNIPEG",182,367,0.49591280653951,0,2003,3,"708671.066",2.56818725543961
"1597","2003-4","2270","December 31, 2003","TORONTO",1296,2627,0.493338408831367,0.097830224590788,2003,4,"5156167.9",2.51349456638136
"1598","2003-4","2440","December 31, 2003","VICTORIA",87,138,0.630434782608696,0.202898550724638,2003,4,"332905.172",2.61335681501518
"1599","2003-4","2680","December 31, 2003","WINNIPEG",144,258,0.558139534883721,0,2003,4,"709960.273",2.02828250363243
"1600","2004-1","2270","March 31, 2004","TORONTO",989,2161,0.457658491439149,0.0985654789449329,2004,1,"5176656.87",1.91049943010807
"1601","2004-1","2440","March 31, 2004","VICTORIA",111,141,0.787234042553192,0.283687943262411,2004,1,"333656.632",3.3267733758099
"1602","2004-1","2680","March 31, 2004","WINNIPEG",98,150,0.653333333333333,0,2004,1,"711050.698",1.37824208984884
"1603","2004-2","2270","June 30, 2004","TORONTO",1079,2098,0.514299332697807,0.112488083889418,2004,2,"5197094.159999999",2.07616019025524
"1604","2004-2","2440","June 30, 2004","VICTORIA",72,114,0.631578947368421,0.37719298245614,2004,2,"334472.964",2.15264035511103
"1605","2004-2","2680","June 30, 2004","WINNIPEG",174,323,0.538699690402477,0,2004,2,"711942.341",2.44401814556497
"1606","2004-3","2270","September 30, 2004","TORONTO",1308,2476,0.52827140549273,0.0949111470113086,2004,3,"5216583.28",2.5073883225727
"1607","2004-3","2440","September 30, 2004","VICTORIA",72,140,0.514285714285714,0.257142857142857,2004,3,"335621.02800000005",2.14527678521979
"1608","2004-3","2680","September 30, 2004","WINNIPEG",203,315,0.644444444444444,0,2004,3,"712123.558",2.8506289072942
"1609","2004-4","2270","December 31, 2004","TORONTO",1787,2680,0.666791044776119,0.0876865671641791,2004,4,"5237275.800000001",3.41207923401704
"1610","2004-4","2440","December 31, 2004","VICTORIA",94,145,0.648275862068965,0.241379310344828,2004,4,"336460.359",2.79379122935549
"1611","2004-4","2680","December 31, 2004","WINNIPEG",223,313,0.712460063897764,0,2004,4,"712822.295",3.12840944460078
"1612","2005-1","2270","March 31, 2005","TORONTO",2124,2516,0.844197138314785,0.117647058823529,2005,1,"5258275.23",4.03934732796404
"1613","2005-1","2440","March 31, 2005","VICTORIA",120,158,0.759493670886076,0.29746835443038,2005,1,"337257.817",3.55810878061872
"1614","2005-1","2680","March 31, 2005","WINNIPEG",216,271,0.797047970479705,0,2005,1,"713526.908",3.02721589863294
"1615","2005-2","2270","June 30, 2005","TORONTO",1858,1982,0.937436932391524,0.192230070635722,2005,2,"5279581.57",3.51921828532332
"1616","2005-2","2440","June 30, 2005","VICTORIA",112,151,0.741721854304636,0.403973509933775,2005,2,"338013.402",3.31347808510859
"1617","2005-2","2680","June 30, 2005","WINNIPEG",241,398,0.605527638190955,0,2005,2,"714237.3979999999",3.37422824224614
"1618","2005-3","2270","September 30, 2005","TORONTO",1303,2405,0.541787941787942,0.162993762993763,2005,3,"5302754.3100000005",2.45721359849312
"1619","2005-3","2440","September 30, 2005","VICTORIA",105,149,0.704697986577181,0.369127516778524,2005,3,"338699.908",3.10008941602665
"1620","2005-3","2680","September 30, 2005","WINNIPEG",186,379,0.490765171503958,0.0079155672823219,2005,3,"714912.118",2.60171838351746
"1621","2005-4","2270","December 31, 2005","TORONTO",1175,2104,0.558460076045627,0.194866920152091,2005,4,"5324050.69",2.2069662150418
"1622","2005-4","2440","December 31, 2005","VICTORIA",73,152,0.480263157894737,0.25,2005,4,"339382.63",2.15096453227438
"1623","2005-4","2680","December 31, 2005","WINNIPEG",204,333,0.612612612612613,0.00900900900900901,2005,4,"715651.017",2.85055138823341
"1624","2006-1","2270","March 31, 2006","TORONTO",1014,1731,0.58578856152513,0.218370883882149,2006,1,"5345030.19",1.89708937827346
"1625","2006-1","2440","March 31, 2006","VICTORIA",106,158,0.670886075949367,0.335443037974684,2006,1,"340034.361",3.11733201574884
"1626","2006-1","2680","March 31, 2006","WINNIPEG",162,224,0.723214285714286,0.0267857142857143,2006,1,"716412.449",2.26126723825258
"1627","2006-2","2270","June 30, 2006","TORONTO",1008,2068,0.48742746615087,0.183268858800774,2006,2,"5365692.82",1.87860176460866
"1628","2006-2","2440","June 30, 2006","VICTORIA",93,178,0.52247191011236,0.202247191011236,2006,2,"340655.101",2.73003397650576
"1629","2006-2","2680","June 30, 2006","WINNIPEG",239,440,0.543181818181818,0.0295454545454545,2006,2,"717196.416",3.33242044533586
"1630","2006-3","2270","September 30, 2006","TORONTO",1083,1686,0.642348754448399,0.21055753262159,2006,3,"5384593.72",2.01129380658268
"1631","2006-3","2440","September 30, 2006","VICTORIA",128,184,0.695652173913043,0.184782608695652,2006,3,"341170.031",3.75179495176703
"1632","2006-3","2680","September 30, 2006","WINNIPEG",251,487,0.515400410677618,0.0123203285420945,2006,3,"718004.094",3.49580179413295
"1633","2006-4","2270","December 31, 2006","TORONTO",1348,1590,0.847798742138365,0.291823899371069,2006,4,"5405200.53",2.49389452346553
"1634","2006-4","2440","December 31, 2006","VICTORIA",147,161,0.91304347826087,0.322981366459627,2006,4,"341758.719",4.30128016719304
"1635","2006-4","2680","December 31, 2006","WINNIPEG",229,318,0.720125786163522,0.0440251572327044,2006,4,"718832.6560000001",3.18572059976084
"1636","2007-1","2270","March 31, 2007","TORONTO",1612,1775,0.908169014084507,0.255774647887324,2007,1,"5426068.41",2.97084348776207
"1637","2007-1","2440","March 31, 2007","VICTORIA",149,189,0.788359788359788,0.291005291005291,2007,1,"342346.344",4.35231754658376
"1638","2007-1","2680","March 31, 2007","WINNIPEG",198,244,0.811475409836066,0.0327868852459016,2007,1,"719683.281",2.75121022298696
"1639","2007-2","2270","June 30, 2007","TORONTO",981,1953,0.502304147465438,0.164874551971326,2007,2,"5447197.34",1.80092612543389
"1640","2007-2","2440","June 30, 2007","VICTORIA",140,164,0.853658536585366,0.329268292682927,2007,2,"342932.906",4.08243121469364
"1641","2007-2","2680","June 30, 2007","WINNIPEG",247,394,0.626903553299492,0.0203045685279188,2007,2,"720555.969",3.42790859595252
"1642","2007-3","2270","September 30, 2007","TORONTO",744,1817,0.40946615299945,0.186571271326362,2007,3,"5469017.03",1.36039071723278
"1643","2007-3","2440","September 30, 2007","VICTORIA",150,149,1.00671140939597,0.302013422818792,2007,3,"343308.25",4.3692512486956
"1644","2007-3","2680","September 30, 2007","WINNIPEG",251,395,0.635443037974683,0.020253164556962,2007,3,"721034.4689999999",3.48110958340329
"1645","2007-4","2270","December 31, 2007","TORONTO",879,1854,0.47411003236246,0.168284789644013,2007,4,"5490496.22",1.60094819262074
"1646","2007-4","2440","December 31, 2007","VICTORIA",195,227,0.859030837004405,0.255506607929515,2007,4,"343976.75",5.66898780222791
"1647","2007-4","2680","December 31, 2007","WINNIPEG",285,338,0.843195266272189,0.0473372781065089,2007,4,"722117.7810000001",3.94672458563931
"1648","2008-1","2270","March 31, 2008","TORONTO",948,1608,0.58955223880597,0.292910447761194,2008,1,"5512064.59",1.71986373621213
"1649","2008-1","2440","March 31, 2008","VICTORIA",264,160,1.65,0.44375,2008,1,"344728.25",7.65820613773313
"1650","2008-1","2680","March 31, 2008","WINNIPEG",229,247,0.927125506072874,0.0728744939271255,2008,1,"723389.656",3.16565212262311
"1651","2008-2","2270","June 30, 2008","TORONTO",882,2024,0.435770750988142,0.196640316205534,2008,2,"5533722.16",1.59386390299003
"1652","2008-2","2440","June 30, 2008","VICTORIA",266,157,1.69426751592357,0.54140127388535,2008,2,"345562.75",7.69758893283492
"1653","2008-2","2680","June 30, 2008","WINNIPEG",280,401,0.698254364089776,0.0349127182044888,2008,2,"724850.094",3.86286767867895
"1654","2008-3","2270","September 30, 2008","TORONTO",887,2055,0.431630170316302,0.162530413625304,2008,3,"5554781.409999999",1.596822511149
"1655","2008-3","2440","September 30, 2008","VICTORIA",301,205,1.46829268292683,0.448780487804878,2008,3,"346779",8.6798796928303
"1656","2008-3","2680","September 30, 2008","WINNIPEG",392,492,0.796747967479675,0.0447154471544715,2008,3,"726965.3439999999",5.39227905752822
"1657","2008-4","2270","December 31, 2008","TORONTO",1063,2044,0.520058708414873,0.217221135029354,2008,4,"5576892.340000001",1.90607947077565
"1658","2008-4","2440","December 31, 2008","VICTORIA",418,242,1.72727272727273,0.446280991735537,2008,4,"347660",12.0232410976241
"1659","2008-4","2680","December 31, 2008","WINNIPEG",429,421,1.01900237529691,0.0712589073634204,2008,4,"728616.406",5.88787181385537
"1660","2009-1","2270","March 31, 2009","TORONTO",1158,1656,0.699275362318841,0.273550724637681,2009,1,"5599367.47",2.06809073739895
"1661","2009-1","2440","March 31, 2009","VICTORIA",469,248,1.89112903225806,0.540322580645161,2009,1,"348504.5",13.4575019834751
"1662","2009-1","2680","March 31, 2009","WINNIPEG",373,304,1.22697368421053,0.0986842105263158,2009,1,"730269.5310000001",5.10770317213193
"1663","2009-2","2270","June 30, 2009","TORONTO",1032,1718,0.60069848661234,0.194994179278231,2009,2,"5622206.78",1.83557816420263
"1664","2009-2","2440","June 30, 2009","VICTORIA",464,236,1.96610169491525,0.639830508474576,2009,2,"349312.5",13.283234925747
"1665","2009-2","2680","June 30, 2009","WINNIPEG",429,538,0.797397769516729,0.0631970260223048,2009,2,"731924.7189999999",5.86125852650701
"1666","2009-3","2270","September 30, 2009","TORONTO",983,632,1.55537974683544,0.378164556962025,2009,3,"5647248.72",1.74067063226498
"1667","2009-3","2440","September 30, 2009","VICTORIA",470,136,3.45588235294118,1.29411764705882,2009,3,"350334.313",13.4157569658328
"1668","2009-3","2680","September 30, 2009","WINNIPEG",313,229,1.36681222707424,0.187772925764192,2009,3,"733107.125",4.26949881301454
"1669","2009-4","2270","December 31, 2009","TORONTO",912,536,1.70149253731343,0.557835820895522,2009,4,"5670081.03",1.60844262220358
"1670","2009-4","2440","December 31, 2009","VICTORIA",396,86,4.6046511627907,1.95348837209302,2009,4,"350969.18799999997",11.2830417466732
