reference_period,metro,metcode,FSA,total_starts,num_structures,starts_accsuite,starts_no_accsuite,unitsperstructure,avgstorycount,avgpermit_to_start_time
2014,Montreal,1060,J7L,7.0,7,2.0,5.0,1.0,0.0,1.17
2014,Montreal,1060,J7T,82.0,67,,82.0,1.0,0.04,1.02
2014,Montreal,1060,H1K,48.0,21,,48.0,2.0,0.43,1.86
2014,Montreal,1060,J5C,6.0,4,,6.0,2.0,0.25,4.0
2014,Montreal,1060,J7B,100.0,3,,100.0,33.0,3.33,5.0
2014,Montreal,1060,H1C,35.0,27,,35.0,1.0,0.15,2.29
2014,Montreal,1060,H2A,96.0,14,,96.0,7.0,2.79,1.86
2014,Montreal,1060,H2B,27.0,3,,27.0,9.0,2.67,1.0
2014,Montreal,1060,H2H,61.0,2,,61.0,31.0,3.5,5.0
2014,Montreal,1060,H2S,127.0,18,,127.0,7.0,2.06,0.79
2014,Montreal,1060,H4T,89.0,16,,89.0,6.0,2.44,2.07
2014,Montreal,1060,H7N,27.0,8,,27.0,3.0,1.13,0.0
2014,Montreal,1060,J4H,29.0,7,,29.0,4.0,1.71,0.14
2014,Montreal,1060,J4M,136.0,51,,136.0,3.0,0.78,2.32
2014,Montreal,1060,H3Z,48.0,1,,48.0,48.0,6.0,
2014,Montreal,1060,H4P,116.0,1,,116.0,116.0,7.0,10.0
2014,Montreal,1060,H7L,55.0,27,,55.0,2.0,0.56,2.5
2014,Montreal,1060,H9K,54.0,15,,54.0,4.0,0.0,0.31
2014,Montreal,1060,H9P,1.0,1,,1.0,1.0,0.0,1.0
2014,Montreal,1060,J3E,117.0,12,,117.0,10.0,1.25,0.5
2014,Montreal,1060,J7Z,218.0,65,1.0,217.0,3.0,0.72,0.57
2014,Montreal,1060,H7R,54.0,43,,54.0,1.0,0.09,0.63
2014,Montreal,1060,H8Y,23.0,13,,23.0,2.0,0.0,0.67
2014,Montreal,1060,J0N,277.0,148,3.0,274.0,2.0,0.24,0.36
2014,Montreal,1060,J0P,175.0,121,,175.0,1.0,0.17,0.42
2014,Montreal,1060,J4K,211.0,21,1.0,210.0,10.0,1.38,1.13
2014,Montreal,1060,J4L,24.0,5,,24.0,5.0,0.8,0.2
2014,Montreal,1060,H1B,28.0,8,,28.0,4.0,2.13,1.25
2014,Montreal,1060,H2G,56.0,10,,56.0,6.0,2.1,0.56
2014,Montreal,1060,H4E,48.0,9,,48.0,5.0,2.56,2.0
2014,Montreal,1060,H4K,2.0,2,,2.0,1.0,0.0,3.0
2014,Montreal,1060,H7A,114.0,67,,114.0,2.0,0.19,1.73
2014,Montreal,1060,J4R,1.0,1,,1.0,1.0,0.0,0.0
2014,Montreal,1060,J6N,127.0,62,2.0,125.0,2.0,0.34,1.15
2014,Montreal,1060,J7H,92.0,6,,92.0,15.0,1.0,0.33
2014,Montreal,1060,J7M,62.0,45,4.0,58.0,1.0,0.16,1.65
2014,Montreal,1060,H2R,238.0,9,,238.0,26.0,1.56,1.14
2014,Montreal,1060,H2V,27.0,2,,27.0,14.0,2.0,1.0
2014,Montreal,1060,H3N,28.0,5,,28.0,6.0,1.2,2.25
2014,Montreal,1060,H4C,105.0,8,,105.0,13.0,2.0,1.71
2014,Montreal,1060,H4V,6.0,6,,6.0,1.0,0.0,0.2
2014,Montreal,1060,H9X,6.0,6,,6.0,1.0,0.0,0.5
2014,Montreal,1060,H1E,84.0,13,,84.0,6.0,1.08,1.22
2014,Montreal,1060,H1T,31.0,6,,31.0,5.0,2.0,2.33
2014,Montreal,1060,H4W,76.0,8,,76.0,10.0,0.38,0.2
2014,Montreal,1060,H9S,35.0,12,,35.0,3.0,5.25,0.82
2014,Montreal,1060,J7J,482.0,246,14.0,468.0,2.0,0.26,0.37
2014,Montreal,1060,H1N,38.0,11,,38.0,3.0,2.0,0.36
2014,Montreal,1060,H1R,11.0,8,,11.0,1.0,0.0,0.0
2014,Montreal,1060,H2T,33.0,5,,33.0,7.0,2.0,3.5
2014,Montreal,1060,H7K,16.0,15,,16.0,1.0,0.0,0.57
2014,Montreal,1060,H8R,9.0,3,,9.0,3.0,0.0,0.0
2014,Montreal,1060,H9J,3.0,3,,3.0,1.0,0.0,1.0
2014,Montreal,1060,J5R,57.0,46,,57.0,1.0,0.09,0.63
2014,Montreal,1060,J5T,51.0,40,,51.0,1.0,0.08,0.22
2014,Montreal,1060,J7V,494.0,122,,494.0,4.0,0.31,0.43
2014,Montreal,1060,H2X,196.0,5,,196.0,39.0,5.2,3.4
2014,Montreal,1060,H7H,37.0,17,,37.0,2.0,0.12,0.38
2014,Montreal,1060,J0L,233.0,101,1.0,232.0,2.0,0.27,0.36
2014,Montreal,1060,J4J,18.0,10,,18.0,2.0,0.6,1.2
2014,Montreal,1060,J7G,5.0,4,,5.0,1.0,0.0,0.0
2014,Montreal,1060,H1G,2.0,2,,2.0,1.0,0.0,1.0
2014,Montreal,1060,H1W,207.0,14,,207.0,15.0,3.0,0.91
2014,Montreal,1060,H3C,1940.0,8,,1940.0,243.0,28.38,7.86
2014,Montreal,1060,H3E,9.0,3,,9.0,3.0,0.0,2.0
2014,Montreal,1060,H8P,6.0,3,,6.0,2.0,0.0,0.0
2014,Montreal,1060,H8S,31.0,4,,31.0,8.0,1.75,0.67
2014,Montreal,1060,H9E,14.0,7,,14.0,2.0,0.0,1.29
2014,Montreal,1060,J3G,96.0,54,,96.0,2.0,0.41,1.07
2014,Montreal,1060,J4V,3.0,3,,3.0,1.0,0.0,1.0
2014,Montreal,1060,H1H,51.0,4,,51.0,13.0,1.5,1.0
2014,Montreal,1060,H1S,417.0,4,,417.0,104.0,7.25,0.0
2014,Montreal,1060,H2P,8.0,2,,8.0,4.0,0.0,7.0
2014,Montreal,1060,H3L,52.0,8,,52.0,7.0,0.25,1.43
2014,Montreal,1060,H7M,8.0,4,,8.0,2.0,0.5,0.0
2014,Montreal,1060,H8N,455.0,4,,455.0,114.0,6.0,1.0
2014,Montreal,1060,J3Y,439.0,144,6.0,433.0,3.0,0.69,0.91
2014,Montreal,1060,J5Z,103.0,32,,103.0,3.0,0.38,0.64
2014,Montreal,1060,H1A,61.0,10,,61.0,6.0,1.2,1.38
2014,Montreal,1060,H1L,131.0,20,,131.0,7.0,1.6,0.94
2014,Montreal,1060,H1V,124.0,11,,124.0,11.0,3.09,1.33
2014,Montreal,1060,H1X,12.0,2,,12.0,6.0,3.0,0.5
2014,Montreal,1060,H4R,112.0,4,,112.0,28.0,2.25,
2014,Montreal,1060,H7E,120.0,25,,120.0,5.0,1.56,2.0
2014,Montreal,1060,H7X,57.0,35,,57.0,2.0,0.17,1.4
2014,Montreal,1060,H9C,6.0,5,,6.0,1.0,0.0,0.0
2014,Montreal,1060,J3N,24.0,14,,24.0,2.0,0.43,0.5
2014,Montreal,1060,J4W,6.0,6,2.0,4.0,1.0,0.0,0.0
2014,Montreal,1060,J5X,15.0,13,,15.0,1.0,0.15,1.22
2014,Montreal,1060,J6X,223.0,110,1.0,222.0,2.0,0.22,0.68
2014,Montreal,1060,J7K,33.0,33,2.0,31.0,1.0,0.0,1.38
2014,Montreal,1060,H1Z,38.0,3,,38.0,13.0,0.0,1.33
2014,Montreal,1060,H4S,112.0,8,,112.0,14.0,0.0,0.25
2014,Montreal,1060,H7T,323.0,12,,323.0,27.0,2.58,3.25
2014,Montreal,1060,H9H,24.0,7,,24.0,3.0,1.14,1.57
2014,Montreal,1060,J3H,66.0,33,,66.0,2.0,0.12,0.14
2014,Montreal,1060,J3X,76.0,13,,76.0,6.0,0.46,0.25
2014,Montreal,1060,J6K,185.0,46,,185.0,4.0,0.46,0.43
2014,Montreal,1060,H3P,60.0,1,,60.0,60.0,7.0,
2014,Montreal,1060,J4T,62.0,28,2.0,60.0,2.0,0.96,0.67
2014,Montreal,1060,J6V,9.0,9,,9.0,1.0,0.0,1.67
2014,Montreal,1060,J6Z,123.0,14,1.0,122.0,9.0,0.64,0.0
2014,Montreal,1060,J7A,16.0,11,,16.0,1.0,0.0,0.5
2015,Montreal,1060,H1Y,110.0,6,,110.0,18.0,2.17,2.67
2015,Montreal,1060,H4V,20.0,1,,20.0,20.0,3.0,
2015,Montreal,1060,H7A,75.0,38,,75.0,2.0,0.55,2.13
2015,Montreal,1060,H7G,7.0,4,,7.0,2.0,0.5,0.5
2015,Montreal,1060,H9S,9.0,9,,9.0,1.0,0.0,0.89
2015,Montreal,1060,J3H,54.0,27,,54.0,2.0,0.26,0.73
2015,Montreal,1060,J5T,29.0,28,2.0,27.0,1.0,0.07,0.67
2015,Montreal,1060,J5W,143.0,93,3.0,140.0,2.0,0.12,0.53
2015,Montreal,1060,J7B,1.0,1,,1.0,1.0,0.0,0.0
2015,Montreal,1060,H1H,72.0,12,,72.0,6.0,1.67,0.75
2015,Montreal,1060,H1T,14.0,3,,14.0,5.0,1.0,0.67
2015,Montreal,1060,H4K,93.0,9,3.0,90.0,10.0,2.0,1.33
2015,Montreal,1060,H8Y,7.0,5,,7.0,1.0,0.0,1.2
2015,Montreal,1060,H9C,17.0,17,,17.0,1.0,0.0,0.0
2015,Montreal,1060,J6J,320.0,16,1.0,319.0,20.0,0.94,0.19
2015,Montreal,1060,J7N,124.0,15,2.0,122.0,8.0,0.27,0.21
2015,Montreal,1060,H3L,38.0,2,,38.0,19.0,2.5,4.0
2015,Montreal,1060,H4C,65.0,4,,65.0,16.0,3.0,4.0
2015,Montreal,1060,J0P,199.0,112,1.0,198.0,2.0,0.22,0.67
2015,Montreal,1060,J3Y,316.0,130,9.0,307.0,2.0,0.27,0.5
2015,Montreal,1060,J4J,33.0,13,,33.0,3.0,0.77,0.58
2015,Montreal,1060,J4Y,36.0,15,,36.0,2.0,0.6,1.93
2015,Montreal,1060,J5B,2.0,1,,2.0,2.0,0.0,0.0
2015,Montreal,1060,J7E,379.0,9,,379.0,42.0,2.67,0.88
2015,Montreal,1060,J7M,16.0,13,2.0,14.0,1.0,0.0,0.17
2015,Montreal,1060,H2N,2.0,1,,2.0,2.0,2.0,2.0
2015,Montreal,1060,H2V,8.0,1,,8.0,8.0,3.0,4.0
2015,Montreal,1060,H4X,34.0,3,,34.0,11.0,1.67,3.0
2015,Montreal,1060,H7T,549.0,40,,549.0,14.0,1.05,1.0
2015,Montreal,1060,H7Y,8.0,2,,8.0,4.0,1.0,1.0
2015,Montreal,1060,H3N,1.0,1,,1.0,1.0,0.0,
2015,Montreal,1060,H4H,5.0,2,,5.0,3.0,1.0,1.0
2015,Montreal,1060,J4V,42.0,9,,42.0,5.0,0.56,2.0
2015,Montreal,1060,J6K,283.0,34,,283.0,8.0,1.21,1.15
2015,Montreal,1060,H2J,34.0,2,,34.0,17.0,3.0,5.0
2015,Montreal,1060,H2P,12.0,5,,12.0,2.0,2.4,3.0
2015,Montreal,1060,H3B,600.0,2,,600.0,300.0,35.5,12.5
2015,Montreal,1060,H4J,2.0,2,,2.0,1.0,0.0,4.0
2015,Montreal,1060,H4S,40.0,9,,40.0,4.0,1.0,0.4
2015,Montreal,1060,H4T,68.0,11,,68.0,6.0,2.45,8.14
2015,Montreal,1060,J3N,30.0,9,1.0,29.0,3.0,0.78,0.33
2015,Montreal,1060,J5Z,530.0,23,,530.0,23.0,1.43,0.89
2015,Montreal,1060,H1V,108.0,9,,108.0,12.0,2.44,5.38
2015,Montreal,1060,H2W,18.0,1,,18.0,18.0,3.0,
2015,Montreal,1060,H9R,32.0,8,,32.0,4.0,0.63,1.33
2015,Montreal,1060,H3C,665.0,3,,665.0,222.0,25.67,2.0
2015,Montreal,1060,H4P,10.0,2,,10.0,5.0,0.0,4.0
2015,Montreal,1060,J3E,103.0,13,,103.0,8.0,1.38,0.09
2015,Montreal,1060,J3X,73.0,14,,73.0,5.0,0.36,0.75
2015,Montreal,1060,J7J,290.0,171,22.0,268.0,2.0,0.22,0.76
2015,Montreal,1060,J7Z,226.0,40,1.0,225.0,6.0,1.15,1.3
2015,Montreal,1060,H2X,37.0,4,,37.0,9.0,3.0,3.0
2015,Montreal,1060,H4R,10.0,2,,10.0,5.0,3.0,
2015,Montreal,1060,H7H,25.0,11,,25.0,2.0,0.0,3.09
2015,Montreal,1060,H7J,4.0,4,,4.0,1.0,0.0,3.0
2015,Montreal,1060,H7V,3.0,2,,3.0,2.0,1.5,0.0
2015,Montreal,1060,H8R,54.0,10,,54.0,5.0,0.4,1.6
2015,Montreal,1060,J5X,30.0,18,,30.0,2.0,0.33,0.43
2015,Montreal,1060,J7C,771.0,116,4.0,767.0,7.0,0.53,0.86
2015,Montreal,1060,H1X,4.0,2,,4.0,2.0,1.0,0.0
2015,Montreal,1060,H2A,17.0,3,,17.0,6.0,2.67,10.33
2015,Montreal,1060,H7R,60.0,44,2.0,58.0,1.0,0.18,1.78
2015,Montreal,1060,H8S,123.0,5,,123.0,25.0,3.2,0.5
2015,Montreal,1060,H8Z,7.0,4,,7.0,2.0,0.0,1.25
2015,Montreal,1060,J4M,98.0,45,,98.0,2.0,0.31,0.51
2015,Montreal,1060,J4N,11.0,2,,11.0,6.0,2.0,0.0
2015,Montreal,1060,J4R,239.0,4,,239.0,60.0,4.5,2.0
2015,Montreal,1060,J5Y,15.0,15,2.0,13.0,1.0,0.0,0.73
2015,Montreal,1060,J7X,61.0,14,,61.0,4.0,1.21,0.2
2015,Montreal,1060,H2M,2.0,1,,2.0,2.0,2.0,0.0
2015,Montreal,1060,H9E,2.0,2,,2.0,1.0,0.0,0.0
2015,Montreal,1060,J3V,39.0,22,,39.0,2.0,0.32,0.42
2015,Montreal,1060,J7A,19.0,11,,19.0,2.0,0.0,0.82
2015,Montreal,1060,H1N,20.0,4,,20.0,5.0,2.0,5.33
2015,Montreal,1060,H2K,187.0,10,,187.0,19.0,3.2,3.89
2015,Montreal,1060,H7K,33.0,20,,33.0,2.0,0.0,1.0
2015,Montreal,1060,H9H,3.0,3,,3.0,1.0,0.0,1.0
2015,Montreal,1060,J4L,122.0,2,,122.0,61.0,2.0,0.0
2015,Montreal,1060,J6Z,18.0,11,1.0,17.0,2.0,0.27,0.18
2015,Montreal,1060,J7T,163.0,118,1.0,162.0,1.0,0.11,0.67
2015,Montreal,1060,J7V,367.0,127,,367.0,3.0,0.3,0.65
2015,Montreal,1060,H1G,9.0,5,,9.0,2.0,0.6,0.75
2015,Montreal,1060,H2C,1.0,1,,1.0,1.0,0.0,4.0
2015,Montreal,1060,J0V,6.0,6,,6.0,1.0,0.0,2.17
2015,Montreal,1060,J4P,7.0,3,,7.0,2.0,1.33,4.67
2015,Montreal,1060,J5C,49.0,4,,49.0,12.0,3.25,0.75
2015,Montreal,1060,J6V,5.0,5,,5.0,1.0,0.0,0.4
2015,Montreal,1060,J7K,38.0,38,4.0,34.0,1.0,0.0,0.86
2015,Montreal,1060,nan,1739.0,443,31.0,1708.0,4.0,0.58,0.49
2015,Montreal,1060,H1B,15.0,6,,15.0,3.0,0.5,7.0
2015,Montreal,1060,H1K,262.0,17,,262.0,15.0,1.29,2.69
2015,Montreal,1060,H1R,13.0,11,,13.0,1.0,0.18,1.63
2015,Montreal,1060,H1W,151.0,8,,151.0,19.0,3.25,1.6
2015,Montreal,1060,H2B,8.0,2,,8.0,4.0,2.0,0.0
2015,Montreal,1060,H3H,510.0,3,,510.0,170.0,16.67,
2015,Montreal,1060,H4L,25.0,5,,25.0,5.0,1.2,0.5
2015,Montreal,1060,H7E,114.0,15,,114.0,8.0,0.93,2.93
2015,Montreal,1060,H7N,399.0,9,,399.0,44.0,5.0,1.13
2015,Montreal,1060,H9W,17.0,11,,17.0,2.0,0.0,0.33
2015,Montreal,1060,J4Z,147.0,24,1.0,146.0,6.0,0.88,0.79
2015,Montreal,1060,J5R,214.0,65,,214.0,3.0,0.62,0.38
2015,Montreal,1060,H2H,17.0,3,,17.0,6.0,2.0,1.5
2015,Montreal,1060,H9X,11.0,11,,11.0,1.0,0.0,2.0
2015,Montreal,1060,J3G,63.0,42,,63.0,2.0,0.26,0.32
2015,Montreal,1060,J4T,68.0,33,5.0,63.0,2.0,1.0,0.53
2015,Montreal,1060,J6N,102.0,42,,102.0,2.0,0.4,0.11
2015,Montreal,1060,J6R,60.0,39,,60.0,2.0,0.1,0.16
2015,Montreal,1060,H1A,97.0,19,,97.0,5.0,1.63,3.28
2015,Montreal,1060,H7P,245.0,11,,245.0,22.0,2.64,2.25
2015,Montreal,1060,H9A,1.0,1,,1.0,1.0,0.0,0.0
2015,Montreal,1060,J3L,593.0,244,3.0,590.0,2.0,0.47,0.39
2015,Montreal,1060,J4K,52.0,14,,52.0,4.0,1.86,1.08
2015,Montreal,1060,J4W,1.0,1,,1.0,1.0,0.0,0.0
2015,Montreal,1060,J5A,446.0,77,,446.0,6.0,0.68,0.64
2015,Montreal,1060,J5L,257.0,113,2.0,255.0,2.0,0.35,0.56
2015,Montreal,1060,J7Y,275.0,88,1.0,274.0,3.0,0.99,1.24
2015,Montreal,1060,H1L,60.0,9,,60.0,7.0,1.44,7.0
2015,Montreal,1060,H2L,69.0,3,,69.0,23.0,5.67,0.33
2015,Montreal,1060,H2T,27.0,3,,27.0,9.0,2.0,4.0
2015,Montreal,1060,H3Y,2.0,2,,2.0,1.0,0.0,4.0
2015,Montreal,1060,H7M,7.0,4,,7.0,2.0,0.5,1.5
2015,Montreal,1060,H8P,39.0,8,,39.0,5.0,1.5,1.8
2015,Montreal,1060,H1C,26.0,16,,26.0,2.0,0.25,0.5
2015,Montreal,1060,H1E,18.0,15,,18.0,1.0,0.13,1.0
2015,Montreal,1060,H1Z,38.0,3,,38.0,13.0,2.33,7.67
2015,Montreal,1060,H2R,13.0,3,,13.0,4.0,2.33,0.0
2015,Montreal,1060,H4G,63.0,8,,63.0,8.0,2.63,1.5
2015,Montreal,1060,H4W,331.0,9,,331.0,37.0,2.44,1.6
2015,Montreal,1060,H8N,34.0,5,,34.0,7.0,2.4,0.4
2015,Montreal,1060,J0L,314.0,140,2.0,312.0,2.0,0.29,0.33
2015,Montreal,1060,J0N,211.0,119,3.0,208.0,2.0,0.21,0.72
2015,Montreal,1060,J4B,128.0,41,,128.0,3.0,0.73,0.66
2015,Montreal,1060,J6X,648.0,88,,648.0,7.0,0.6,1.68
2015,Montreal,1060,H2S,123.0,7,,123.0,18.0,2.71,2.0
2015,Montreal,1060,H7C,15.0,3,,15.0,5.0,2.0,4.0
2015,Montreal,1060,H9K,1.0,1,,1.0,1.0,0.0,3.0
2015,Montreal,1060,J6W,76.0,43,,76.0,2.0,0.07,1.05
2015,Montreal,1060,J7L,14.0,14,2.0,12.0,1.0,0.0,0.31
2015,Montreal,1060,H2E,14.0,3,,14.0,5.0,2.67,0.0
2015,Montreal,1060,H3J,4.0,1,,4.0,4.0,4.0,
2015,Montreal,1060,H3K,172.0,5,,172.0,34.0,3.6,9.75
2015,Montreal,1060,H3X,9.0,4,,9.0,2.0,0.5,1.25
2015,Montreal,1060,H4A,47.0,4,,47.0,12.0,2.0,2.67
2015,Montreal,1060,H4E,55.0,8,,55.0,7.0,2.13,1.71
2015,Montreal,1060,H7W,154.0,13,,154.0,12.0,2.54,2.25
2015,Montreal,1060,H9P,4.0,3,,4.0,1.0,0.0,0.67
2015,Montreal,1060,J4H,134.0,8,,134.0,17.0,1.5,0.67
2015,Montreal,1060,J6Y,21.0,20,1.0,20.0,1.0,0.0,0.45
2015,Montreal,1060,J7P,81.0,12,,81.0,7.0,1.0,2.89
2015,Montreal,1060,H7B,2.0,2,,2.0,1.0,0.0,2.0
2015,Montreal,1060,H7L,59.0,24,,59.0,2.0,0.42,1.22
2015,Montreal,1060,H7X,100.0,26,,100.0,4.0,0.58,0.91
2015,Montreal,1060,H9G,38.0,1,,38.0,38.0,6.0,
2015,Montreal,1060,H9J,5.0,5,,5.0,1.0,0.0,5.5
2015,Montreal,1060,J4X,568.0,13,,568.0,44.0,2.23,0.33
2015,Montreal,1060,H2G,22.0,3,,22.0,7.0,2.67,1.67
2015,Montreal,1060,H3E,194.0,1,,194.0,194.0,24.0,
2015,Montreal,1060,H4B,155.0,2,,155.0,78.0,7.0,1.0
2015,Montreal,1060,J6A,31.0,14,,31.0,2.0,0.36,0.31
2015,Montreal,1060,J7G,17.0,7,,17.0,2.0,0.86,0.29
2015,Montreal,1060,J7H,31.0,6,,31.0,5.0,2.5,2.5
2015,Montreal,1060,J7R,57.0,29,2.0,55.0,2.0,0.34,0.74
2016,Montreal,1060,H2A,52.0,5,,52.0,10.0,3.2,5.8
2016,Montreal,1060,H7H,26.0,9,,26.0,3.0,0.0,2.13
2016,Montreal,1060,H7R,68.0,52,2.0,66.0,1.0,0.19,1.73
2016,Montreal,1060,J3E,36.0,9,,36.0,4.0,1.11,0.33
2016,Montreal,1060,H3R,1.0,1,,1.0,1.0,0.0,2.0
2016,Montreal,1060,H4B,66.0,3,,66.0,22.0,3.33,0.33
2016,Montreal,1060,H7T,112.0,35,,112.0,3.0,0.23,2.39
2016,Montreal,1060,H1L,45.0,14,,45.0,3.0,2.0,0.62
2016,Montreal,1060,H3C,471.0,2,,471.0,236.0,33.0,5.0
2016,Montreal,1060,H4W,299.0,7,,299.0,43.0,2.71,7.33
2016,Montreal,1060,H7W,13.0,4,,13.0,3.0,2.0,0.5
2016,Montreal,1060,J5R,930.0,105,,930.0,9.0,0.96,1.45
2016,Montreal,1060,J7K,134.0,62,,134.0,2.0,0.23,0.95
2016,Montreal,1060,H7J,4.0,4,,4.0,1.0,0.0,0.25
2016,Montreal,1060,H8Y,2.0,2,,2.0,1.0,0.0,0.5
2016,Montreal,1060,H9G,1.0,1,,1.0,1.0,0.0,8.0
2016,Montreal,1060,J6X,47.0,14,,47.0,3.0,0.64,5.38
2016,Montreal,1060,J6Z,23.0,14,,23.0,2.0,0.71,0.38
2016,Montreal,1060,H1C,29.0,18,,29.0,2.0,0.44,0.27
2016,Montreal,1060,H2Z,200.0,1,,200.0,200.0,40.0,
2016,Montreal,1060,H3E,5.0,1,,5.0,5.0,0.0,7.0
2016,Montreal,1060,H4C,146.0,7,,146.0,21.0,2.86,2.5
2016,Montreal,1060,H8P,20.0,3,,20.0,7.0,2.0,1.5
2016,Montreal,1060,H9S,48.0,11,,48.0,4.0,0.27,1.0
2016,Montreal,1060,J3X,61.0,39,,61.0,2.0,0.1,0.23
2016,Montreal,1060,J5B,8.0,1,,8.0,8.0,3.0,0.0
2016,Montreal,1060,J5C,2.0,2,,2.0,1.0,0.0,0.0
2016,Montreal,1060,H1A,56.0,9,,56.0,6.0,1.56,1.44
2016,Montreal,1060,H2C,2.0,2,,2.0,1.0,0.0,0.0
2016,Montreal,1060,H9J,1.0,1,,1.0,1.0,0.0,1.0
2016,Montreal,1060,J4J,55.0,21,,55.0,3.0,1.14,1.55
2016,Montreal,1060,J4T,111.0,42,2.0,109.0,3.0,1.52,2.14
2016,Montreal,1060,J6K,25.0,7,,25.0,4.0,0.71,1.0
2016,Montreal,1060,J6N,92.0,46,,92.0,2.0,0.37,0.84
2016,Montreal,1060,J6V,2.0,2,,2.0,1.0,0.0,0.0
2016,Montreal,1060,J7T,193.0,136,,193.0,1.0,0.11,0.89
2016,Montreal,1060,J7V,1008.0,164,1.0,1007.0,6.0,0.45,1.52
2016,Montreal,1060,H2M,4.0,3,1.0,3.0,1.0,0.67,0.0
2016,Montreal,1060,H3M,3.0,1,,3.0,3.0,2.0,0.0
2016,Montreal,1060,H7N,373.0,13,,373.0,29.0,3.54,1.67
2016,Montreal,1060,H8N,318.0,10,,318.0,32.0,3.4,4.56
2016,Montreal,1060,H9E,1.0,1,,1.0,1.0,0.0,0.0
2016,Montreal,1060,H9R,231.0,12,,231.0,19.0,1.67,5.6
2016,Montreal,1060,J0N,273.0,173,4.0,269.0,2.0,0.14,1.16
2016,Montreal,1060,J4R,75.0,4,,75.0,19.0,3.0,2.5
2016,Montreal,1060,J7C,172.0,93,3.0,169.0,2.0,0.16,1.08
2016,Montreal,1060,J7R,326.0,39,3.0,323.0,8.0,0.51,1.18
2016,Montreal,1060,H1V,119.0,7,,119.0,17.0,3.14,3.8
2016,Montreal,1060,H7B,9.0,2,,9.0,5.0,0.0,0.5
2016,Montreal,1060,H7V,236.0,2,,236.0,118.0,13.5,4.5
2016,Montreal,1060,H8T,7.0,2,,7.0,4.0,1.5,1.5
2016,Montreal,1060,H1H,34.0,4,,34.0,9.0,2.0,0.33
2016,Montreal,1060,H1T,8.0,2,,8.0,4.0,2.0,4.0
2016,Montreal,1060,H2S,80.0,10,,80.0,8.0,3.0,6.89
2016,Montreal,1060,H4H,1.0,1,,1.0,1.0,0.0,0.0
2016,Montreal,1060,J5T,42.0,27,2.0,40.0,2.0,0.37,0.67
2016,Montreal,1060,J6Y,210.0,82,1.0,209.0,3.0,0.41,1.09
2016,Montreal,1060,J7X,29.0,10,,29.0,3.0,0.6,3.2
2016,Montreal,1060,H1K,433.0,32,,433.0,14.0,0.38,2.86
2016,Montreal,1060,H2J,55.0,4,,55.0,14.0,3.0,6.5
2016,Montreal,1060,H3Y,1.0,1,,1.0,1.0,0.0,4.0
2016,Montreal,1060,H4J,1.0,1,,1.0,1.0,0.0,0.0
2016,Montreal,1060,H4K,52.0,3,,52.0,17.0,2.0,1.0
2016,Montreal,1060,H9B,37.0,2,,37.0,19.0,2.0,0.0
2016,Montreal,1060,H9P,3.0,3,,3.0,1.0,0.0,0.67
2016,Montreal,1060,J3Y,565.0,134,12.0,553.0,4.0,0.54,1.88
2016,Montreal,1060,J5Z,126.0,30,,126.0,4.0,0.93,0.96
2016,Montreal,1060,J7G,42.0,10,,42.0,4.0,1.2,0.0
2016,Montreal,1060,H3H,301.0,4,,301.0,75.0,10.75,2.5
2016,Montreal,1060,H4S,75.0,16,,75.0,5.0,0.75,2.36
2016,Montreal,1060,H7M,8.0,4,,8.0,2.0,1.5,0.5
2016,Montreal,1060,J3H,64.0,37,,64.0,2.0,0.11,1.05
2016,Montreal,1060,J4N,8.0,1,,8.0,8.0,2.0,3.0
2016,Montreal,1060,J5Y,9.0,7,,9.0,1.0,0.43,1.29
2016,Montreal,1060,J7B,17.0,6,,17.0,3.0,0.67,0.5
2016,Montreal,1060,J7E,15.0,4,,15.0,4.0,2.0,0.0
2016,Montreal,1060,nan,1648.0,394,12.0,1636.0,4.0,0.75,1.19
2016,Montreal,1060,H7E,12.0,8,,12.0,2.0,0.0,3.13
2016,Montreal,1060,H9X,14.0,14,,14.0,1.0,0.0,0.8
2016,Montreal,1060,J0L,294.0,141,3.0,291.0,2.0,0.22,0.88
2016,Montreal,1060,J4W,4.0,3,,4.0,1.0,0.0,0.33
2016,Montreal,1060,H1R,143.0,10,,143.0,14.0,1.0,3.4
2016,Montreal,1060,H2B,4.0,3,1.0,3.0,1.0,0.0,1.33
2016,Montreal,1060,H4P,89.0,1,,89.0,89.0,7.0,11.0
2016,Montreal,1060,J3G,154.0,32,,154.0,5.0,0.44,1.77
2016,Montreal,1060,J4H,8.0,3,,8.0,3.0,1.0,1.0
2016,Montreal,1060,J5L,166.0,106,6.0,160.0,2.0,0.17,0.75
2016,Montreal,1060,J6J,42.0,25,,42.0,2.0,0.4,1.17
2016,Montreal,1060,J7A,41.0,15,,41.0,3.0,0.93,0.4
2016,Montreal,1060,H1M,3.0,3,1.0,2.0,1.0,0.0,6.33
2016,Montreal,1060,H3N,3.0,1,,3.0,3.0,3.0,2.0
2016,Montreal,1060,H3X,85.0,6,,85.0,14.0,1.0,3.33
2016,Montreal,1060,H4N,190.0,1,,190.0,190.0,16.0,0.0
2016,Montreal,1060,H8R,67.0,4,,67.0,17.0,0.75,4.25
2016,Montreal,1060,H9H,8.0,4,,8.0,2.0,1.0,3.25
2016,Montreal,1060,J4M,103.0,43,,103.0,2.0,0.47,2.17
2016,Montreal,1060,J4V,17.0,3,,17.0,6.0,1.0,0.0
